iso_a3,SSP,variable,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
ISR,historical,rx1dayETCCDI,20.60504,16.569908,19.347754,16.191624,13.962983,12.041267,11.281736,12.917948,14.227233,15.157977,22.801119,12.840603,13.503137,16.272116,15.458691,15.762419,15.085667,15.708876,19.387783,13.860809,12.966146,11.171113,16.57736,14.733788,9.683203,14.218725,14.244348,16.58731,13.457274,12.669257,13.027579,15.818205,11.939704,14.0551,19.212433,17.050653,12.546558,14.818026,17.744148,12.513536,16.479828,17.10698,20.368439,13.461496,12.66322,13.994461,9.811853,27.323841,20.451668,12.568544,18.972294,10.396181,9.609793,17.859266,14.431311,10.28814,14.983191,14.101292,12.744617,11.1420765,10.27934,10.062171,12.576777,22.37615,15.334644,9.086884,19.659391,19.4276,15.331085,15.648584,21.705322,19.859135,10.852246,19.956825,16.08707,11.395943,10.278336,14.793407,12.670484,14.116968,15.867374,15.207163,15.318431,23.883858,15.443633,20.973457,14.943553,14.590453,14.029506,18.055962,13.640804,18.0476,11.916206,15.314578,15.296923,19.15598,14.8501,12.526696,21.711908,10.520624,12.434894,15.146755,14.866956,11.864413,11.731029,9.736057,13.783497,16.185295,15.351601,11.484363,13.041003,13.711768,13.627722,15.48583,10.521707,14.593103,11.574496,11.104104,18.494492,15.116512,12.727997,22.064436,18.194324,16.782648,32.185757,14.127319,16.638287,11.461892,13.98912,17.851688,17.980434,12.751254,13.603172,16.382244,12.696582,18.928673,20.602814,11.134616,14.032995,21.882156,43.425438,15.135836,17.787916,11.240937,13.944398,13.793056,15.280781,16.061096,13.639311,9.3978,12.015213,14.775301,24.7281,16.03164,20.005993,14.7311735,13.84306,13.19402,18.687819,15.476764,10.508091,19.86116,16.984146,18.707813,16.989578
ITA,historical,rx1dayETCCDI,35.4636,32.764595,33.669033,41.911175,35.6491,32.83808,40.36324,32.133698,33.85358,34.22068,39.279213,35.16739,33.609264,36.551205,44.39982,30.007072,33.61745,34.109085,41.051193,35.936886,39.867516,36.89259,35.76227,37.73835,35.734856,34.4355,29.452087,29.106955,30.283127,33.825584,41.62565,30.765127,33.11323,29.763971,36.67385,33.090576,40.147182,33.77704,35.904663,31.710342,38.99335,35.59042,37.937504,36.814335,47.173058,32.957466,36.723217,37.948807,30.779568,33.08292,37.182995,38.36769,34.468,37.03154,35.524704,36.38109,31.577192,38.223896,31.356989,35.845196,34.8331,34.84969,32.966965,33.02499,35.387856,34.294785,38.228077,41.792843,36.823967,33.246426,37.009644,27.96796,40.87847,32.129906,37.268032,42.745476,41.042778,37.927254,32.979908,37.87712,39.111027,31.020037,33.173573,36.631992,35.97868,33.48059,35.43489,31.689474,42.66959,32.710316,41.278873,40.215694,34.897583,40.49448,39.06971,32.909748,31.636076,31.884642,31.122452,34.769997,37.71519,35.346493,33.731377,33.75865,36.062252,37.075584,39.582603,39.046604,34.90515,36.637573,37.173622,31.885263,33.50198,38.81635,35.603798,37.317837,37.583164,26.508274,38.84965,39.22241,36.97495,43.30629,32.887093,41.611862,31.55739,31.316551,34.839737,36.93053,33.45891,39.548046,35.206535,29.286573,35.401875,38.59612,32.862846,34.305557,36.141235,36.25179,36.075375,42.77811,35.28904,41.493668,40.781845,43.108276,36.799915,40.990326,33.680943,33.46279,37.05787,30.94989,45.306465,39.3176,40.949142,42.712,36.116104,32.624233,37.66555,39.83646,37.689026,40.294712,46.92873,44.48895,38.66049,36.232906,36.462734
JAM,historical,rx1dayETCCDI,16.599655,19.785046,24.664639,24.18685,22.080183,22.115944,20.113943,24.778843,17.050982,20.007849,16.283035,27.545689,17.562866,32.842632,25.470257,23.124933,15.475749,44.166683,25.053024,18.97466,24.286032,55.86457,28.573036,28.67937,30.703068,31.508682,26.674627,24.620293,16.572117,16.13879,20.725489,30.354023,40.84587,16.267776,26.22485,31.128407,18.71109,19.310236,49.444077,16.399143,22.00365,23.652554,31.46982,28.465748,46.921013,19.663095,24.946928,70.506096,17.271042,34.933685,16.925812,27.273176,19.337416,15.439748,15.193938,18.095016,24.82009,31.681059,25.593279,29.684185,17.039656,21.341085,14.364481,25.197744,41.34202,21.03591,16.96539,16.201735,33.736942,32.323357,25.54369,19.123554,17.605543,17.594337,18.85271,46.083923,44.708965,20.426748,16.563774,34.575935,20.930765,18.441677,18.6131,51.428078,18.743038,21.065235,25.557756,36.036015,16.521454,22.443295,60.490364,15.055536,29.292345,20.347355,77.28791,30.351639,18.524647,50.586937,19.003868,15.855312,27.072906,17.006636,27.142763,18.839119,29.795168,30.51114,17.361164,19.486904,37.52446,21.669388,23.258446,51.66507,42.097088,16.943216,22.369862,23.931742,30.503271,20.67101,28.125525,30.46417,27.253387,20.848751,27.93753,20.153759,75.00506,19.571781,29.992579,39.37387,19.040823,13.651371,15.528916,18.862484,15.6332245,22.470474,19.304035,13.360976,17.466545,39.32428,40.190697,27.98295,11.872768,17.279625,24.030209,45.852898,23.647545,17.23075,14.903545,35.876274,18.24331,21.414518,29.19507,15.3687,19.997358,22.224903,25.704859,28.918741,20.278214,21.716595,47.88124,20.04075,32.9411,29.576061,18.120289,40.485855,28.703688
JOR,historical,rx1dayETCCDI,13.617567,11.595178,7.402166,14.131577,10.875304,10.262713,9.000477,6.2323503,4.185909,10.347494,6.0436354,8.756876,5.4058247,7.6394205,7.7883554,4.4828386,7.208781,8.617282,12.772225,5.213272,7.1501303,4.2782106,7.682215,7.0482907,7.808704,8.632503,6.5797467,12.022859,8.2038555,10.312671,8.040409,7.6895556,9.15947,10.0445595,16.092375,8.315503,12.964991,8.219205,14.762187,9.826633,11.614351,7.7084546,15.272966,9.185419,9.12167,3.8313189,7.490604,23.549368,10.120696,9.397675,15.58202,5.9322095,4.4453607,12.7100115,6.9542966,6.0693455,12.846216,6.834214,10.320379,12.787638,5.377109,12.02222,10.390583,14.964815,7.469244,10.735301,14.438588,12.50309,7.6475525,11.965383,10.189052,13.953755,5.009111,9.068578,15.157207,7.841,5.772305,5.9748077,15.577623,12.30342,16.983505,8.668888,6.9292893,8.749348,7.114295,14.102587,8.493721,8.49406,6.06938,9.227495,6.1397257,7.558442,5.6659784,15.383401,7.7822857,6.201147,8.421646,9.921023,10.955158,5.2307744,6.668412,8.286321,11.983275,7.3268223,5.0864086,6.988619,11.184894,15.634332,5.7765136,4.9358373,11.740304,9.907813,5.619622,11.500775,7.267016,6.2667637,4.237019,4.8541455,11.539356,14.393665,7.277817,8.837825,9.890659,10.287502,19.258507,7.1399784,8.887714,10.496798,7.661772,8.325573,13.055231,11.398739,7.9839315,9.294977,8.4014015,14.076355,15.313025,5.880621,9.534411,16.793118,19.726603,8.10825,15.284816,5.096752,5.0960135,7.0825667,10.060045,12.159175,9.8559065,5.931543,7.9521027,8.472549,8.033196,5.2568126,9.514012,8.749712,6.79034,9.211773,9.808069,10.524748,4.823018,6.9905057,8.436597,7.0044303,10.599771
JPN,historical,rx1dayETCCDI,67.23368,70.39798,70.23399,60.352486,71.56749,69.11499,63.227455,94.35624,82.45944,93.1753,77.908005,69.30443,66.1246,65.60582,70.02383,83.471634,79.76539,69.2056,63.99514,86.554565,78.66587,78.28327,64.34616,83.3522,81.93152,91.005905,67.62261,86.9744,58.712654,82.76699,68.88156,63.035923,72.28626,79.6362,65.02333,65.38903,75.19931,86.3908,73.22048,70.22235,76.969475,81.04498,68.88631,64.566986,71.49104,67.68614,61.007057,74.31245,66.226105,62.479332,85.20207,57.764637,65.24128,68.78575,71.6442,67.62797,75.91471,70.917,65.87291,98.93452,63.894695,58.75515,66.92909,75.29889,66.08649,68.32992,66.424934,94.78774,70.21572,74.6494,65.89457,61.522495,67.74354,75.709564,84.95308,76.66285,70.45491,71.59069,50.46134,60.558872,67.08587,71.17948,81.87463,79.40171,72.77364,67.70692,63.03601,80.02496,72.72982,72.28399,75.07282,83.22402,57.860264,64.579445,81.47428,74.65554,69.76086,61.945488,62.67859,68.28954,73.333984,66.00487,65.812515,71.83082,67.63863,55.114307,59.361362,70.41765,76.14874,76.431946,74.56575,74.47994,71.04408,65.67903,75.139694,68.95683,70.89517,70.83638,82.75371,60.14423,68.46632,81.19622,74.271675,72.557434,63.8499,76.206085,68.43928,72.36007,74.03857,84.27899,80.882675,74.589806,79.063835,65.41761,68.72461,68.92476,69.28302,64.400475,70.60159,73.86185,81.0195,70.11904,59.55695,65.98109,62.627617,63.73295,67.79681,87.060455,73.045654,70.79773,59.30907,72.68995,74.373665,66.65646,56.626564,70.002785,89.26882,80.02403,66.127716,61.76579,82.53383,61.977074,82.23378,61.035908,71.79496
KAZ,historical,rx1dayETCCDI,14.007177,16.475164,13.736078,14.022105,13.657018,14.690452,15.27094,12.756483,13.7137375,15.134419,13.695631,15.454479,14.657482,14.893247,15.674094,14.698245,13.005047,12.416884,14.821622,13.166765,14.44708,14.586113,14.052072,14.525765,12.578266,13.9278,13.78689,14.301797,14.895861,15.751779,16.04716,17.42697,13.282401,13.794467,16.037294,16.117544,14.81174,13.847476,13.55183,16.210878,13.015183,13.326329,13.612418,13.348473,13.698662,13.87467,12.847008,13.328586,15.706072,12.098153,13.522938,14.3486185,12.880246,14.846003,12.62905,15.797042,13.5058365,14.052047,15.347998,16.025015,13.3424425,14.186371,16.175974,14.408488,13.345525,15.111575,12.415067,14.168462,16.695175,13.295133,14.375932,13.401816,12.721883,15.068104,15.1568985,13.742904,12.90233,14.30457,11.864327,11.4969015,11.794991,16.09353,14.187217,14.179311,12.5056505,14.813152,14.906242,13.057489,14.487477,13.815959,11.967586,14.526491,12.462081,14.658758,12.080519,12.982006,11.747272,13.658226,12.581324,12.137117,12.800424,13.540733,12.625507,16.805038,11.438281,12.743481,13.706655,15.148269,15.590288,15.022191,15.271043,13.983407,14.319655,14.521471,14.766978,14.888836,13.185301,12.387948,11.999674,15.086736,13.372673,14.121806,12.947918,11.998509,12.599051,12.659906,13.41585,15.520785,14.4295635,14.186316,11.078376,14.4398,13.290725,12.62126,14.485377,14.983628,14.326713,13.612344,11.618431,12.011648,12.796525,12.415672,10.117812,13.512787,13.041057,15.727852,13.316279,15.381497,16.032385,16.701015,15.407652,15.161588,14.316078,15.258434,13.800509,16.42506,15.137751,16.193167,15.870645,16.514193,14.886248,15.137463,18.857998,15.767856,14.045448
KEN,historical,rx1dayETCCDI,24.74314,29.62723,26.630024,23.00419,23.684319,26.29682,26.97504,24.428572,26.731445,26.20667,23.056519,26.263975,28.245476,24.362461,26.04625,23.546947,29.518612,23.34804,24.119032,23.277182,27.27061,27.570274,23.391739,25.956825,28.819302,28.04236,21.852976,28.704924,22.720253,26.119188,26.85235,26.103657,27.508844,25.603884,23.478844,28.438108,27.274643,24.378077,28.60092,32.336666,29.709158,23.388657,27.10184,22.66173,19.956202,26.375708,28.67099,25.516743,26.172201,26.546354,29.588022,18.537327,18.552492,25.579784,23.992813,21.704037,29.420973,29.220264,27.93413,24.88402,21.717747,17.333368,24.712101,27.691175,21.748497,28.759619,26.514122,24.386484,27.291986,27.318434,23.51254,20.805614,31.764479,26.410261,28.95266,23.858568,26.2395,23.131044,26.061563,28.131575,26.70244,18.420856,26.23129,23.52525,25.637094,24.784515,30.307852,23.79133,20.538748,24.527807,26.567108,22.198606,28.316912,25.737402,27.736223,24.583431,26.461891,27.728508,26.506443,25.64694,25.627514,29.920181,21.435091,30.352417,19.492023,21.970036,25.888348,26.76708,29.167757,24.740854,28.595383,23.417377,25.958746,25.343597,26.518658,30.876343,21.62923,23.584343,21.83553,27.494833,27.336163,24.892662,28.547943,26.711882,30.639145,28.424204,30.245869,27.656088,23.210773,29.91446,27.66457,25.52051,24.57369,25.527304,23.577684,24.66224,27.60433,27.15507,25.950579,28.844084,26.568659,24.294107,24.616364,29.57949,23.331179,26.395212,24.65427,27.694984,28.951881,23.94756,23.716259,27.340183,24.040392,26.052807,26.273289,24.467783,28.447573,26.5199,30.389513,31.240337,25.840374,26.400776,29.125494,27.384983,29.81179
KGZ,historical,rx1dayETCCDI,20.877079,21.250818,27.543592,21.423529,20.675537,20.6768,22.956469,20.295929,20.181047,22.240961,21.434872,18.102186,20.486189,18.523613,17.763344,20.714626,18.510515,18.925413,20.980925,18.269112,22.410686,21.374592,15.896006,18.494886,20.199745,18.637026,19.149458,18.070261,20.545757,21.270142,21.219313,20.995363,21.610281,20.06571,18.723372,19.281042,17.92565,19.262127,21.54534,21.217493,19.820787,19.242542,23.948505,28.866682,18.754452,21.58327,23.585922,17.774317,21.61078,19.216867,19.923925,25.270338,18.47509,21.627777,18.53898,19.887678,23.363794,18.539087,22.752655,19.164675,18.340723,17.96478,19.63427,19.52427,21.930088,19.646282,18.283875,20.168999,19.86061,18.39957,20.836895,18.565979,21.668087,19.267458,22.242,22.127377,21.052622,22.76175,20.270449,21.455397,20.89981,20.91527,20.119972,20.429409,20.36048,22.141754,20.34569,21.984442,21.63544,22.702595,21.17635,20.321226,19.097065,20.477434,17.64645,16.858856,19.286272,21.647385,18.312208,17.128271,19.55337,16.72633,18.820145,20.091068,19.387083,17.503695,18.662762,18.449266,17.058666,18.558098,20.566236,20.617172,19.043694,19.629242,20.946545,23.443436,21.889874,19.85039,20.026148,17.789755,19.455309,22.664957,17.60156,20.475767,20.271067,20.555119,21.302202,23.484568,19.598015,18.64005,18.568579,18.74103,19.321272,22.036764,17.729778,21.525898,20.613644,22.704897,18.917671,20.64635,21.58323,21.306633,22.24885,23.064796,21.5762,20.325157,20.122429,18.987753,19.983234,21.236319,20.7797,21.270645,21.37386,24.705399,23.040325,22.011618,18.555079,21.61501,23.299524,21.345236,26.308403,23.282967,23.445812,21.305773,22.212654
KHM,historical,rx1dayETCCDI,38.158325,48.92551,48.426403,43.48616,40.978973,39.63418,43.092537,39.789593,36.109898,39.865543,39.188663,41.462955,37.93832,38.20153,40.970184,48.40582,38.63379,43.743725,37.48685,48.486126,42.028786,39.342674,38.961674,40.13906,36.606396,43.397255,42.92471,46.113926,44.75084,48.306973,41.435734,40.94827,39.776947,42.48215,41.916985,43.53924,37.418236,48.756344,41.999996,40.375355,45.474693,45.409492,44.4967,43.270954,46.99616,38.731937,46.117195,48.53732,41.24024,48.737434,43.231724,50.78678,46.800285,41.57537,45.99553,36.61837,39.10249,44.906986,38.93868,41.571877,36.179115,40.814182,39.06539,50.72238,42.807346,42.20916,41.355953,39.3034,52.771442,47.556446,37.847828,43.173775,48.36617,43.078884,43.184246,44.43977,44.775955,40.996445,37.182503,47.741756,44.1515,42.613472,43.377876,45.114006,43.91947,42.592457,47.174778,42.84658,40.537178,44.123203,42.72047,46.92874,47.98841,46.044563,38.51134,38.523968,39.374187,40.182926,43.349876,43.963593,48.75507,40.630775,48.618534,40.019783,44.708054,41.51375,40.6246,51.152557,40.378117,52.959507,48.437214,48.202103,47.594536,40.826042,43.171333,44.88047,39.266888,38.149147,40.23969,44.667645,45.52375,39.540848,37.211746,43.47212,44.522316,49.06755,55.768272,45.463257,38.197193,44.856514,44.832836,55.278824,51.79744,42.49948,39.443687,45.455753,44.818386,44.879894,44.180866,45.765396,48.65531,53.929012,40.900425,40.653976,40.71404,44.366653,43.18969,47.554047,48.507072,44.805557,44.29391,46.04456,39.699554,57.16592,50.201366,45.505375,41.679214,46.0503,47.768852,51.94575,62.67379,50.63887,56.50374,42.30945,44.161613
KOR,historical,rx1dayETCCDI,64.21661,58.40804,80.563126,61.596733,62.763786,68.565926,87.93223,75.69775,87.16725,73.74608,47.895634,71.770454,61.994453,70.45565,83.08931,66.64399,78.429306,86.98068,83.55305,62.680744,75.49457,75.81698,76.50265,82.13745,88.72438,59.175446,108.53205,59.296143,77.26795,62.66566,81.82721,70.96818,101.343124,71.12838,96.588646,58.919563,66.74867,66.491264,80.497696,78.96422,72.49876,69.118675,67.38109,76.96869,86.202354,81.35191,62.01034,53.076603,74.467514,78.465034,72.56497,66.997246,68.36432,76.07465,102.31685,71.82508,61.838623,59.310566,63.737663,81.80011,69.509674,89.282745,56.03468,69.46633,75.84175,74.44847,121.28251,64.03587,77.06498,80.903206,99.92205,53.03072,79.65169,76.67642,100.31543,72.29989,83.75714,87.80519,102.98428,67.373566,60.509953,75.49704,103.42183,65.74873,67.373535,65.3793,84.99495,56.468395,82.70701,81.46913,64.30861,74.148254,63.09174,73.91164,76.822716,81.73033,58.08273,92.66856,55.9204,77.616516,48.308464,72.9832,60.54591,80.80308,58.36452,58.132633,70.89973,62.53339,87.809044,59.13701,58.576447,87.07776,78.426384,58.324398,90.85445,77.10287,80.7386,86.89425,97.58123,74.5914,78.20624,66.306114,75.876526,56.34836,75.50336,65.29139,91.228065,75.68914,67.36553,76.28783,71.33279,46.288067,68.91173,90.001854,61.730946,65.49078,61.608562,71.99088,68.49495,48.71335,73.37522,107.18776,70.28625,96.98404,93.41965,75.03938,118.406784,64.69152,68.65797,69.84371,54.635,95.810196,65.32973,75.583336,71.270836,76.67958,59.272182,83.18982,83.08053,63.4449,73.88254,70.29982,77.74713,74.97064,80.84754
KWT,historical,rx1dayETCCDI,29.037691,28.237045,7.1046352,2.9764073,4.898548,7.8580475,24.900902,13.9951105,5.267938,17.417143,7.6485476,5.1078897,27.895792,12.310613,29.926004,9.185017,22.834486,4.286776,3.8152635,13.338834,16.5537,15.603005,8.102815,4.352922,12.7051115,8.889764,3.613104,56.127064,7.443388,26.588785,12.760718,6.5067115,22.486656,18.339178,23.074509,3.9899747,8.242756,4.8395195,23.709663,39.339672,6.405542,15.856931,32.171795,5.766148,4.9809713,8.93121,22.794294,15.214124,14.035294,3.651311,24.09175,18.716469,5.7062707,13.296962,15.231589,11.0876465,15.468986,8.749485,32.133667,18.748163,5.774915,4.0498376,12.684017,20.7206,7.1982937,4.721105,7.896602,8.164917,4.319966,7.576922,6.6088834,4.8435726,21.293034,14.8231735,34.763546,20.877827,33.027767,4.192551,9.074708,18.309204,9.853382,9.937037,20.248632,19.45867,12.156646,11.48809,5.647555,14.71666,14.503002,12.547185,7.266725,5.2795606,37.1797,11.251529,37.068672,7.3392587,9.385854,3.009319,3.882249,4.2870045,4.8525033,7.798364,28.221548,31.12486,27.43142,4.844328,20.96823,9.529213,7.137815,0.9702344,26.06926,8.398543,6.4577656,5.332052,20.572325,10.299941,6.998032,3.8749874,14.014333,5.6323705,8.046915,4.6159625,9.34858,21.257866,20.146608,14.152835,18.449186,16.824602,8.80759,12.726962,26.209373,26.42716,4.2888126,8.000056,10.858853,12.566059,5.4815116,14.813611,1.8308063,18.131882,30.224829,16.62977,37.828403,7.4431596,4.336258,1.20309,6.6517296,13.174305,21.808594,12.681274,15.980084,6.8179965,5.8093266,5.52086,19.60618,37.29997,24.188162,13.45538,7.8111787,7.2706046,10.778397,15.561233,30.72373,27.074059,8.198749
LAO,historical,rx1dayETCCDI,43.791325,51.008137,56.798504,44.300594,52.496597,52.445347,59.564095,50.064934,45.34826,48.998306,54.72916,45.668564,53.645256,52.16761,48.39094,50.15269,45.43549,50.29858,40.186443,49.307156,53.545235,46.1404,47.89214,43.48166,42.805866,53.511288,46.57616,47.794724,44.328743,45.081238,47.002075,54.641926,48.083057,48.56418,42.720005,46.060062,41.604996,55.932278,51.722366,43.050865,43.63637,45.736023,48.22535,46.950996,47.48138,58.257492,51.66659,53.046173,50.183365,52.62665,50.61839,50.329597,53.968,60.752327,47.590813,52.20718,50.69935,47.87168,46.541958,57.46453,46.346184,47.54264,51.23889,51.03957,53.6205,56.48135,46.608326,54.50254,55.992718,56.942413,45.792732,54.74707,51.834663,44.472507,53.770832,54.23213,51.07572,46.646584,51.486595,45.483006,50.88421,56.975857,54.650276,50.445847,47.265667,48.80169,53.872917,51.95915,50.648952,47.936924,43.860996,52.25974,42.853443,47.018627,45.29871,52.377197,49.81647,69.84694,44.940445,40.16823,50.337048,44.4525,57.71755,46.948402,52.298138,47.413525,54.30008,58.79,45.75054,50.754013,50.114338,52.225468,43.45864,52.798016,48.074257,50.34908,51.053696,49.284004,47.37682,48.224895,58.066746,55.240177,37.57934,46.174496,52.212673,48.328754,48.696697,46.898834,55.5895,47.216503,51.380035,51.41541,50.1942,52.272366,49.47024,45.87818,45.13184,51.908195,52.09998,54.987568,54.1542,48.620564,47.32295,47.84463,50.20585,53.188572,52.409615,52.02274,49.760204,53.314777,51.147625,47.03045,58.913048,56.28834,52.975136,58.481983,45.979713,45.331707,50.107742,61.877003,59.513184,50.525444,56.391838,53.09343,52.26706
LBN,historical,rx1dayETCCDI,24.943176,29.102955,20.831564,24.445307,29.630547,19.18875,19.334023,18.578268,22.092289,29.64188,21.811447,24.833012,32.350536,34.12485,40.132145,14.700762,15.779931,36.734627,17.187456,24.6323,24.059124,31.91533,23.202873,18.122057,34.389492,45.593582,34.79553,33.156475,20.96184,26.334913,25.76931,37.966022,17.149076,26.586988,35.69058,26.325966,22.591896,22.675926,53.602016,33.142254,21.2149,20.781473,53.379982,20.543133,18.270254,17.40229,32.956257,29.330172,24.735254,43.328888,25.431581,17.727343,21.446592,32.88509,23.694422,20.298105,20.021393,36.01891,24.749437,22.830624,20.715246,21.698385,44.280464,35.779476,20.736507,31.882572,19.235235,19.973532,33.21916,30.570042,27.29744,30.319534,31.245777,26.53101,21.103909,21.763254,20.922995,22.12209,27.479824,22.223341,25.791567,26.271069,21.093788,34.66675,30.825836,33.912125,23.400585,29.793291,21.992321,26.66788,23.472916,29.38283,20.273922,17.646862,22.568325,20.111555,22.311895,24.501858,26.501797,18.183762,35.724697,24.917473,25.807343,61.17922,16.14343,19.102648,23.84947,25.778536,23.816044,34.24092,29.643791,32.912766,19.040054,16.834257,22.195293,27.895878,20.572994,20.761112,22.962605,30.500654,20.234974,40.532013,25.123016,19.54622,52.0137,36.452267,19.79554,27.54587,31.27283,20.395544,17.556152,19.293455,25.770689,24.840172,14.849749,45.22335,53.890533,23.32744,20.285847,28.818068,34.635162,27.669275,25.013817,39.074043,34.231598,34.355038,25.411884,24.446606,24.424314,15.741555,21.802946,26.587873,23.951088,29.126741,22.762545,34.007343,20.895222,33.590214,36.13484,32.444645,19.280502,23.476095,21.09792,22.474728,33.18653
LBR,historical,rx1dayETCCDI,37.727707,41.393246,40.301926,39.097244,36.958706,38.59871,36.971886,38.327568,42.358364,42.164803,39.089073,38.192333,41.20933,40.087425,40.71687,40.913803,46.520363,41.10864,56.37579,40.785786,38.106026,37.787056,41.298832,40.808483,47.169685,37.374496,38.264324,41.133595,42.860474,40.079815,38.586327,38.289448,42.028503,37.428852,40.449203,40.000183,40.081562,43.501247,40.04383,40.056957,47.527946,35.064156,45.148815,36.226223,39.169453,40.368362,41.324203,38.325275,42.28884,41.881542,37.68569,41.22575,34.32674,34.013985,46.256638,36.760807,38.054466,39.204075,33.411373,38.83832,36.701138,41.68291,46.22386,39.122326,37.35812,45.52631,40.269215,41.847546,39.855576,39.92805,40.762867,45.004333,39.257015,37.30564,41.08286,39.719864,47.10204,43.911488,39.25215,44.512398,42.02825,41.28917,40.50541,37.006886,52.350613,38.79649,38.085938,49.692295,38.109047,40.371544,38.306297,45.700867,49.667038,39.00369,41.349045,37.597878,42.84773,36.666424,36.82632,42.706333,43.02336,35.462666,41.393215,39.59252,41.549366,38.69263,35.68452,42.322697,35.643227,39.729183,39.867115,44.406155,39.649265,42.726025,40.436043,37.548878,36.282856,63.218525,36.64897,38.468803,41.773064,38.09169,39.221287,60.32915,39.479954,38.477898,46.888634,38.651688,37.821278,41.195045,43.401623,41.36813,41.31403,40.094883,38.01832,35.96595,57.12941,39.35194,37.09617,48.872818,37.892628,39.093204,47.796185,43.71478,37.137684,46.85955,40.786106,46.859245,39.171665,37.351955,40.172672,36.977642,47.930367,42.12484,41.783695,46.207424,42.03459,47.598885,52.78247,43.63451,43.675133,45.099003,40.794575,49.036057,41.661926
LBY,historical,rx1dayETCCDI,3.0148888,5.2627363,5.053722,1.8758996,3.501419,3.744816,1.8286984,3.263638,1.8497901,2.437259,1.8914168,3.7797673,2.9809072,3.811642,3.1593645,2.100204,1.6979611,2.4763894,1.9354969,2.5082083,2.340064,2.3056724,1.8685765,2.1429663,1.93652,2.363407,6.2544656,6.930679,2.9363272,2.4731548,3.0330822,1.8671724,3.500943,2.9791992,4.164454,2.7349143,2.3273787,2.118306,1.5431718,3.0330698,3.2576787,1.9435651,2.6941261,2.6438162,1.7578188,2.7658162,4.871548,6.799099,2.0201263,2.269004,9.244087,2.8864698,3.0376353,4.4305115,2.1381598,5.6057734,2.6428695,1.7931484,7.512165,2.3423429,1.5715197,4.010887,3.6876605,2.7616646,4.7486663,1.6042227,3.5796025,3.9816058,3.1341314,3.8843558,5.315319,8.396312,1.8679798,2.6057472,3.0665553,2.8320212,1.8049134,2.3947933,3.2836332,2.7689161,2.8960595,4.778368,2.9470675,2.6085093,1.498049,3.7063942,2.0015326,2.5798419,2.2155836,4.1155534,1.4451197,2.6027431,2.2607448,2.149603,2.323373,2.415938,2.3117907,2.1784282,2.936921,3.2136807,4.180575,2.9335613,4.1538086,2.1947093,2.4925022,2.5476842,2.9774854,2.74151,1.6286408,1.4930694,2.2266366,2.9911497,2.4863129,2.829223,1.4403656,2.6917834,2.1695912,5.721503,1.6307983,3.147818,1.7814275,2.8773532,4.2734537,3.091037,2.3603013,2.4523654,4.4778376,2.6486716,1.7546543,2.3426476,2.3001451,7.0326476,3.2833025,3.7357197,6.8956857,6.256685,2.0347433,2.5383284,1.9449062,1.8392837,3.8026993,4.0905304,8.729464,4.2367635,3.3691483,1.8065174,1.87953,5.3943048,11.191731,2.2145405,1.5357752,4.0437894,3.202042,5.4956813,1.9248294,3.7987397,1.9422088,2.7629,3.4685047,3.6302006,5.620882,2.0354784,2.4624202,3.2951946,4.5836234
