iso_a3,SSP,variable,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
IRQ,historical,tx90pETCCDI,3.637564,1.9079057,7.363882,5.6378937,5.6081862,7.80987,7.6996512,3.5748475,14.213567,7.88909,7.304629,4.479287,8.2257805,1.6108268,4.9279084,12.312263,10.272322,10.354844,11.965896,14.665786,10.315233,5.8821588,12.025149,4.865489,12.015183,6.8361115,5.484232,3.3635912,7.605215,8.701106,5.095793,8.133355,9.796996,4.710348,8.377773,7.202509,2.449249,6.0207953,5.066166,5.146064,3.3602905,5.4134345,5.731121,5.717115,10.813665,11.140452,4.960827,3.0929198,7.4038625,3.895032,5.687407,7.9881167,7.638224,1.5118006,3.087761,5.727018,4.631127,1.5679156,12.920535,3.0136986,4.538703,7.763657,3.811969,4.6674366,2.211586,6.539033,9.200737,5.099851,4.522198,2.7562304,5.2636776,9.103813,5.136161,7.8956923,8.575284,5.680805,8.215877,9.595643,4.3057475,7.945205,6.9153323,5.934973,4.453881,5.5586734,8.334709,5.119657,4.3320823,1.5580128,4.0666776,3.3635912,1.942195,6.925235,5.826044,4.241624,3.9930215,3.895032,6.291467,4.2284203,7.0149446,3.4857237,11.480442,2.317214,2.2944236,6.8262086,8.073939,8.720911,6.860228,5.271497,6.2353525,6.298069,7.5976033,3.4626174,7.6811357,5.2780986,8.321812,3.063212,4.822578,3.5715466,6.6758842,4.5783134,8.740716,1.6405348,7.4527617,6.813005,2.4096386,2.977389,4.0786095,7.575507,4.4957914,6.6050506,7.3572984,4.9260435,5.270245,3.899016,7.1939535,8.033419,5.717798,5.9564853,8.242126,12.701538,5.40228,9.780947,2.053437,5.1647305,9.950543,12.018257,11.407075,5.4013696,17.819487,19.367712,9.703143,14.367114,19.93421,16.579157,16.46053,7.4974246,13.149547,12.407305,18.439274,11.114841,18.636625,18.970127,14.790308,18.71596,26.552237
ISL,historical,tx90pETCCDI,4.4169726,2.6194453,5.8310013,15.121951,4.0694957,9.355162,9.169665,16.56532,7.8382897,5.659873,9.669466,11.433345,12.408955,7.8917475,13.994403,10.0501175,5.693284,6.949549,5.651073,13.344471,13.0704975,9.442032,11.928562,7.851654,13.351153,7.0698295,6.8106093,12.522553,8.640161,14.6475115,14.474211,9.649181,6.3147345,9.254929,5.8043447,4.604076,10.063481,6.120949,13.014794,7.4306717,9.061142,15.362514,3.8584566,9.254929,9.415302,3.0070164,9.44289,13.538256,5.5329103,4.450384,3.929168,5.4326763,6.5619783,2.8533244,2.5989604,4.570665,4.8980956,3.8823924,6.4507527,3.6952891,1.7507517,3.2943535,3.5385847,2.8867357,1.6839291,3.000334,3.5585766,4.049449,3.0872035,3.6551952,1.5393842,0.50785166,3.4146342,1.289676,2.2524323,5.11861,2.0314066,4.0160375,1.9725442,1.4634147,3.3411293,3.1339793,2.0591764,5.4193115,5.145339,2.4924824,5.497801,1.7908454,2.6795857,4.263281,1.0795681,0.2739726,2.7464082,2.946876,1.8192723,1.3765453,2.7798195,1.8509856,1.6593362,2.532576,1.9311728,2.091547,2.2257762,2.5258937,3.2141664,1.1159372,5.291217,0.9756098,5.4326763,2.6194453,4.311609,1.9979954,2.42566,2.0848646,0.5331201,2.9669228,0.41430002,0.6749081,0.34652808,0.32743067,0.3073839,1.2028065,1.8659203,1.2028065,1.550284,4.042766,4.0783687,6.3147345,3.9224858,4.91146,4.105025,4.199454,6.587785,7.2553196,4.9097605,5.0091596,4.1708813,11.614687,13.501725,4.896713,4.61168,4.510294,6.5360065,4.1061325,8.690163,8.108806,11.227922,7.6834455,5.247647,15.628651,15.23092,8.542001,9.225895,11.501089,18.18537,14.702351,22.320818,15.579571,22.91819,22.001682,21.203268,35.516205,31.254166,23.34113,30.136986
ISR,historical,tx90pETCCDI,8.90411,8.6301365,4.508197,6.369863,8.219178,6.1643834,8.879782,5.0684934,4.9315066,4.0410957,6.147541,4.178082,5.9589043,2.260274,6.420765,9.657535,13.082191,4.931507,7.6502733,13.150685,15.547945,11.164384,12.431694,3.8356164,7.0547943,11.575342,4.9180326,3.8356164,7.739726,7.465753,6.420765,6.780822,5.6164384,5.7534246,11.748634,7.8082194,4.520548,6.780822,8.196721,5.1369863,4.9315066,8.767123,12.568306,5.9589043,6.6438355,7.191781,6.079235,8.561644,8.150684,4.657534,6.1643834,10.479452,6.780822,3.9041095,3.8251367,5.410959,6.232877,1.9863013,8.469945,4.5890408,7.4657536,4.3150682,10.655738,6.4383564,5.6164384,11.027397,8.333333,9.589041,6.849315,6.027397,5.874317,8.150684,7.260274,8.904109,9.631147,7.9452057,7.6712327,11.30137,6.898907,16.780823,8.082191,6.780822,2.9371586,6.5753427,3.9041095,8.082191,6.489071,2.260274,4.2465754,7.1232877,6.215847,6.232877,8.69863,4.931507,7.035519,4.3150682,8.493151,1.2328768,5.259563,5.342466,10.684932,5.547945,4.1666665,7.0547943,7.39726,7.9452057,10.860656,8.972603,7.739726,14.520548,7.923497,7.3287673,11.027397,8.698629,10.109289,8.90411,9.657534,6.780822,2.0491805,7.5342464,8.561644,6.232877,6.079235,15.0,5.2054796,4.3150682,7.035519,8.835616,5.890411,7.808219,6.557377,7.201228,4.511101,6.32735,8.300358,8.611242,6.084081,12.066604,12.3209915,11.18564,12.900331,10.677846,2.3247597,4.378838,9.756731,11.454889,9.388543,10.033066,20.923477,10.680208,11.529584,12.350023,18.78838,15.7085495,11.009045,10.018894,10.1086445,10.243269,20.44234,8.167217,11.074634,19.931507,11.4071045,13.287671,19.58904
ITA,historical,tx90pETCCDI,18.321436,17.715609,12.506735,7.590199,9.24947,8.801852,15.504503,11.873432,13.810534,18.18252,18.617718,7.860313,13.108238,11.885009,26.729778,13.224002,20.872082,13.2896,16.628183,5.244067,22.870924,11.256029,13.545755,14.551417,16.52711,11.72294,7.230817,17.580551,19.502218,5.340536,12.133456,13.04264,17.005594,21.173067,11.587008,13.482539,8.111133,15.373336,10.994381,15.871118,9.793556,4.6536756,8.797045,6.968937,11.638048,13.864557,12.602941,10.1215515,10.368512,18.14779,6.4016976,3.7275708,7.7059617,5.217056,5.0565686,6.9419255,5.1167274,13.251013,8.908644,10.65792,13.710207,12.197569,7.838836,16.403627,20.108046,6.3438163,7.923497,10.009647,13.03878,27.856455,6.5689216,17.827513,9.662358,7.9104767,9.616716,6.8763266,8.060969,10.283619,4.3677363,4.645958,9.253328,5.178468,12.66836,3.3339765,7.1927457,9.93633,13.568845,7.952923,7.879606,6.0003858,6.6151004,15.573992,3.9861085,3.2297897,16.531979,10.823848,4.692263,10.569168,11.379205,8.30793,7.5709047,6.174031,8.246748,9.392243,10.823848,6.2897935,2.843839,13.509551,4.526336,14.736639,11.9833765,8.415976,12.309473,6.3013697,3.998307,1.1383368,11.475979,3.8549104,5.549142,8.250048,6.7296934,8.188308,3.9367354,14.640169,7.1966043,10.931892,3.979066,4.055566,6.116149,8.693807,4.560148,9.041629,6.7841153,4.391412,5.1920533,1.533395,10.919119,4.218167,4.6880684,7.673495,3.8594344,12.042553,3.5823004,8.421297,15.772652,9.543135,7.013989,10.96263,10.033198,19.787102,15.6508665,16.018948,16.498367,17.880072,5.663129,18.634928,14.74622,10.322606,15.550681,20.25907,13.363317,15.759212,15.669977,17.376038,17.237122
JAM,historical,tx90pETCCDI,1.369863,0.1369863,3.1420765,1.6438355,1.369863,0.5479452,3.0054646,2.0547945,0.6849315,0.6849315,0.81967217,1.5068493,0.6849315,1.7808219,3.1420765,1.6438357,3.0136986,2.4657533,1.2295082,1.369863,3.0136986,4.7945204,1.5027323,1.7808219,0.82191783,0.2739726,1.0928962,0.5479452,1.6438355,0.4109589,2.7322404,1.2328768,1.2328767,0.82191783,0.40983608,0.8219178,1.6438355,0.2739726,0.27322406,1.369863,0.82191783,0.41095892,3.5519125,2.6027398,1.6438355,5.2054796,0.95628417,1.6438355,1.5068493,2.1917808,1.9178082,0.82191783,0.2739726,0.2739726,0.13661203,0.95890415,0.6849315,1.5068493,1.0928962,0.5479452,0.5479452,0.2739726,0.13661203,0.2739726,1.2328768,0.8219178,0.5464481,0.95890415,0.6849315,0.8219178,2.7322404,0.2739726,0.1369863,2.0547945,4.9180326,2.328767,1.9178083,1.2328768,1.5027323,1.9178082,3.4246576,0.95890415,0.6830601,0.82191783,0.4109589,0.8219178,1.6393442,2.4657533,1.5068493,1.9178083,1.0928962,1.369863,2.0547945,2.0547945,3.0054646,2.6027398,0.2739726,0.41095892,1.7759564,1.2328768,0.6849315,0.6849315,0.13661203,1.369863,3.69863,0.6849315,1.2295082,4.109589,1.6438357,1.7808218,2.7322404,1.6438355,0.4109589,0.0,1.6393443,2.739726,0.1369863,1.9178082,0.13661203,0.1369863,0.41095892,0.2739726,0.13661203,0.6849315,2.0547945,0.82191783,0.68306017,8.219178,2.4657533,1.369863,1.6393442,1.8658478,3.9773264,3.4388285,0.9280196,1.9319793,2.626358,5.4511104,1.2671943,1.851677,2.3760037,1.5871516,0.4663652,3.2640529,3.443552,4.4024563,2.685133,9.57487,27.553143,22.328768,4.136047,13.36325,23.953709,20.869154,23.784624,15.597544,20.769958,22.182333,13.543433,41.686348,19.532356,26.438354,31.420765,31.369862,32.328766
JOR,historical,tx90pETCCDI,6.133942,3.8812785,6.7698846,8.280061,5.5555553,6.788432,8.318154,4.9923897,9.34551,3.9726028,8.181542,3.6377475,6.803653,3.0136986,7.984214,12.085236,11.400304,6.7123284,10.488768,14.885844,13.744292,9.193302,11.490589,4.1248097,8.219178,8.493151,6.1020036,4.7184167,9.421613,8.934551,6.5877357,6.544901,6.4383564,6.9254184,9.183364,6.30137,3.394216,7.1385083,5.7073464,5.5555553,5.0989347,6.3622527,10.048573,5.5859966,7.8234396,7.1841702,5.904675,5.2054796,8.143075,3.8051748,6.95586,9.649923,5.981735,2.0547945,3.1876137,5.129376,4.2313547,1.4611872,7.6350937,3.04414,6.788432,4.5357685,7.36187,4.018265,6.6210046,9.34551,8.136005,6.6057835,6.605784,2.435312,6.9064965,7.39726,6.027397,8.508371,9.213722,6.0578384,8.888889,10.334855,5.4037647,11.171993,7.473364,5.7686453,4.6903462,5.890411,5.2054796,6.9101977,5.31269,1.674277,4.9467278,5.327245,2.5349119,7.762557,7.716895,4.429224,6.1020036,3.6377475,6.5601215,2.0395737,5.130541,4.9467273,10.578387,2.8767123,3.1117182,8.873669,7.519026,7.1841702,7.8324227,5.829528,6.575342,9.908676,7.71099,6.5601215,6.940639,6.940639,8.89496,7.671232,6.940639,6.788432,3.217972,6.697108,8.188737,4.109589,7.984214,10.487062,4.0334854,2.7701674,4.6903462,9.939117,5.6925416,6.8340945,6.451123,7.2728705,4.887944,4.4129534,7.6230555,7.430326,7.4014587,7.96515,10.258987,10.386291,11.031858,9.628405,2.0376651,6.3081927,10.379467,13.745867,11.120009,8.676848,21.40293,13.625675,10.103008,12.592768,18.678423,18.809637,13.379603,8.044402,10.427229,9.600063,20.409103,9.18753,12.814779,17.686455,12.219187,17.123287,22.252663
JPN,historical,tx90pETCCDI,6.5045404,13.415423,8.74317,10.925042,11.740804,9.250423,7.880518,5.870402,9.413575,10.94659,14.64665,10.330922,6.2551947,15.360936,14.342727,9.345852,11.100508,17.291058,10.2965555,15.868862,20.138525,17.334154,12.193773,9.29352,12.738187,7.9236574,5.421502,10.881946,7.369555,5.8149915,11.100878,11.414498,9.589042,7.95444,9.317247,4.679083,8.157611,16.736956,6.2902927,13.880252,11.891643,8.554718,6.4591393,9.558258,6.8523936,5.861167,17.553877,10.334001,7.0155454,12.89826,7.661998,8.474681,10.177005,3.9279668,5.412292,7.477297,12.214869,9.801447,5.0193405,6.9724493,9.142681,7.428044,9.108492,6.4275823,12.110205,7.4218874,9.243568,9.86917,10.257042,13.387717,9.025603,7.7204866,12.224103,12.079421,13.326579,9.164229,6.815453,12.747421,9.427765,4.4913034,6.7077117,5.488687,9.550562,7.4372783,9.859936,10.989688,7.159084,5.2670465,8.27151,8.822534,8.466876,8.14222,4.583654,5.504079,9.329527,7.7081733,8.286901,8.157611,4.638669,3.5985842,4.091119,6.347545,9.661079,6.2798214,7.0955825,8.711713,7.8006997,6.008927,4.448207,6.5661073,10.858354,10.826535,5.7257195,7.8559337,6.7016635,4.9530554,8.27151,8.610128,7.238902,6.3259964,7.4218874,11.297522,6.5021186,5.898107,10.641834,9.056488,7.4722176,5.0823455,5.990457,4.85147,8.304169,3.494345,9.504652,5.495587,3.8227017,5.028952,8.045304,5.1823387,11.104901,9.532357,11.684757,7.152797,5.547369,5.0278907,8.180964,9.567811,16.851921,7.990425,11.01718,17.90386,13.760498,9.727673,11.804812,19.632404,18.289179,12.890087,8.769034,8.002102,16.309708,14.618525,17.944515,12.784362,22.846443,15.216253,18.583961
KAZ,historical,tx90pETCCDI,6.455479,7.333252,11.243657,10.276827,8.416504,10.422374,7.0058384,9.988176,11.823222,9.644487,8.983867,8.915933,8.981164,8.320287,9.065184,12.041341,19.105513,16.759623,16.927694,19.496494,15.780333,9.829175,15.487168,16.338062,11.324201,11.951647,8.3845625,11.607958,9.56091,9.330562,11.44207,10.646608,11.911284,10.431752,13.167203,7.5313926,9.316292,11.45181,6.5346084,11.606328,7.998206,6.353147,10.958236,13.661938,11.237769,12.671232,9.379066,8.527805,8.961596,15.449283,13.133969,6.605512,12.4865465,5.9364805,8.231688,9.745597,5.514514,7.2354045,10.958642,7.860812,12.156718,11.377202,10.082862,12.32102,8.467874,8.237932,8.003187,6.512557,6.744944,9.781474,7.2721505,12.156718,8.200831,7.4331374,8.600865,6.1965914,7.6541095,8.197978,7.9495187,10.441129,8.998287,6.550473,9.144467,4.733366,8.765492,7.8330884,6.9753447,5.817433,7.5517774,9.728474,8.776103,10.04607,8.331703,8.662752,8.2853565,10.985812,9.408024,3.56939,11.612429,5.261334,7.377691,9.772505,6.7708335,10.333089,8.740623,10.475782,4.9749546,11.384948,7.24152,9.754158,7.494145,6.919031,7.878751,5.0436234,10.662243,2.210127,5.677593,8.166585,6.626903,5.2295337,11.266716,3.719015,3.6836457,7.845727,6.096298,6.9284086,6.8919954,5.4615135,4.8132744,9.735405,9.062744,7.3506417,8.777034,3.9842854,7.005656,10.347246,6.593829,8.885594,13.676847,7.7212667,8.4922085,10.872093,16.264332,7.813196,8.271251,7.5765767,11.946513,12.10802,10.8357935,11.370186,10.112233,14.135106,12.089013,10.423991,12.754381,11.535304,15.619432,14.551842,10.089058,14.880756,11.712287,14.415361,12.624007,8.918787,18.680283
KEN,historical,tx90pETCCDI,9.449259,5.798155,1.2378722,6.3516912,6.9863014,8.311435,5.472845,3.5588481,4.3136706,6.2007265,7.611241,6.5669556,2.915851,5.3732176,3.9310808,6.013419,3.497344,7.7411237,7.011821,8.507129,6.4411516,6.5306125,4.708933,3.1003633,2.3511324,2.5719876,3.6104605,1.912217,3.3128319,5.8093376,5.623397,10.220856,5.5996647,1.501258,1.8540202,0.7604137,1.4537323,2.3539279,1.0455002,1.6074922,3.8803465,4.5540957,7.477417,9.502376,16.868883,12.298015,4.2907324,7.2155437,8.878948,4.6938777,4.7022643,9.418507,10.120213,4.1375456,6.944909,8.118535,2.0380206,1.9793122,2.0268764,5.725468,7.103718,16.239866,15.289395,5.756221,6.253844,7.9004755,8.313817,7.8305845,13.466593,2.5691922,8.483886,11.859099,5.8093376,2.7285433,3.7442844,3.9502378,6.586525,8.107353,5.7823133,4.836455,3.0863853,11.031591,7.276681,5.817724,7.8194017,8.719598,5.4477525,3.855186,12.812413,10.687727,12.612914,12.342745,8.188426,5.733855,3.9004128,2.4825273,8.618955,4.148728,2.1690645,3.1087503,3.4190662,1.3419067,8.879782,11.57115,15.714286,13.592396,6.080629,7.841767,7.7830586,13.623148,4.6197166,9.097009,4.4786134,3.1506848,2.4896843,5.155158,8.202404,8.686049,10.167837,5.4151525,2.770478,4.9035506,6.225605,3.016494,6.6256638,2.1833937,1.7062563,3.6231477,11.655018,7.509086,5.051857,9.335024,2.6689675,3.674337,7.1815047,5.406284,6.949669,8.120173,11.005295,6.6664414,6.442694,10.072397,1.1002027,3.5129611,8.421042,11.193063,7.4167542,5.176077,7.02679,17.123,9.723296,15.249149,28.822266,25.096256,12.094345,20.862213,17.809666,8.100122,16.350565,9.209413,18.850027,20.159351,12.9084425,20.34666,19.080235
KGZ,historical,tx90pETCCDI,9.23224,6.1229687,6.5764394,8.231921,9.595413,12.526282,4.733765,3.032813,9.678241,10.398216,11.303851,7.365403,4.6065626,12.042052,11.748633,11.181906,11.519592,7.8305197,7.2944465,23.75916,13.469258,9.805671,14.919303,12.143994,11.092705,10.888818,3.3041048,12.806626,5.8617396,7.1678877,9.346804,10.423702,8.327493,6.492513,10.268141,10.117871,9.315068,15.635552,4.7718897,7.9197197,8.467665,6.34597,10.2046,8.722523,15.769354,13.252628,7.9425597,8.505894,7.4163747,12.685568,11.16279,7.6712327,11.920994,4.389933,7.5359,10.98439,3.886588,5.6578526,14.658788,8.200064,8.703409,12.290539,12.409455,9.780185,7.620261,7.155145,5.1849027,6.8493147,8.180949,11.627907,3.6472232,5.9063396,5.2946796,7.244345,8.882958,3.5935013,6.154826,15.291494,8.97827,7.390889,9.786556,3.3641286,7.0593467,8.951896,14.106402,8.881809,4.83543,7.3399167,5.6578526,7.709461,7.720168,7.161516,9.735584,8.289264,12.263311,10.430074,8.779866,6.2121696,13.584954,14.424976,7.4227457,9.9331,7.357987,13.685887,10.430074,9.461612,11.297497,18.400764,10.812361,13.558457,10.420638,10.576617,9.678242,2.9436126,10.153769,5.396623,4.9761066,10.213444,7.5486083,6.3587127,8.958267,5.3775086,5.616978,7.6521187,4.096846,4.6893916,1.734655,7.4163747,4.5810766,9.219497,12.148938,7.88962,9.102833,6.619064,5.362159,11.821028,6.633125,5.9674177,16.831434,6.4301167,9.251794,9.284749,10.681811,4.8869066,9.085696,9.662422,20.251446,8.98617,7.9898057,21.718756,15.678941,16.36937,7.0562773,10.553108,10.176117,8.444816,16.782415,11.022839,7.3257785,14.560754,11.676242,17.578846,12.8542385,12.736541,24.510992
KHM,historical,tx90pETCCDI,3.2309873,2.475201,8.554739,4.2985353,5.8762403,5.375531,5.5398526,5.1204534,2.5602267,5.6306095,6.1993594,4.789797,1.9650449,8.85215,4.362163,4.2040625,13.821445,9.003306,2.327115,2.4563062,9.1261215,18.025509,2.779348,4.723665,8.927728,5.139348,4.522329,2.569674,13.575815,5.148795,3.8534012,21.09589,3.4104865,9.286726,2.7981913,2.8058574,7.5389705,2.2957015,4.1643114,2.9192252,5.7439775,4.0151157,6.3877897,5.8101087,5.781767,9.636278,3.523648,17.921587,11.176192,1.7949929,4.648087,1.7288616,1.4170997,1.2470477,1.7712455,2.1634388,8.71044,9.456779,2.1952138,2.7019367,2.7586207,5.1960325,7.1320896,5.06377,5.422768,2.994804,3.0054646,8.549834,5.8762403,5.2054796,11.569625,10.325933,8.436466,3.8356166,19.059732,11.053377,2.6074634,2.3807273,5.464481,4.74256,3.8072743,2.7019367,2.619182,4.714218,2.4090695,11.658007,7.471264,6.01795,4.676429,9.248938,3.542491,7.0949454,4.789797,6.01795,5.0593557,5.791214,2.824752,3.4388285,7.791596,2.541332,1.4170997,1.9744922,2.6097608,3.6939065,18.205006,0.96362776,6.595063,9.900804,19.21587,7.0760508,4.3810062,8.20973,0.8408125,1.7855456,2.6757112,6.254133,1.8044403,4.5725083,0.32033163,1.1903638,6.3580537,2.9286726,2.8641417,1.653283,16.42891,12.442136,15.6303,25.299952,7.1988664,8.417572,8.488789,6.1857214,4.0004563,5.15922,4.148392,8.538758,5.2660728,15.58777,3.5015562,4.8852477,15.334321,12.799505,1.9749452,9.414754,10.729888,6.8473606,4.413494,4.6050854,15.9369955,7.7784114,9.660631,8.273908,20.631018,7.1532583,7.693807,11.011679,21.14899,15.775088,35.533092,19.722445,17.830696,10.439301,25.353308,15.418044,12.971186
KOR,historical,tx90pETCCDI,8.349642,17.338552,7.6242514,10.241357,11.050228,10.906718,6.791569,3.0919764,10.971951,14.546641,11.943794,10.945857,10.136986,10.763209,16.3414,11.102413,10.410959,13.3072405,11.150143,12.785389,15.603392,9.119374,10.668749,6.457926,10.541422,11.258969,7.181889,13.150684,6.744944,11.480757,19.698153,10.606654,7.723418,8.962818,11.787666,6.2883234,7.9321594,13.437703,7.5201664,11.702543,9.967384,7.54077,9.54983,13.829093,8.232224,7.7886496,18.566225,14.350946,7.853881,11.324202,13.463796,9.249837,10.332681,5.5838227,6.9607077,7.2015657,12.759296,11.650358,4.2544885,6.8754077,5.231572,9.589041,5.7246943,10.880626,10.893672,7.071102,9.810044,10.019569,7.9973907,13.672538,10.395525,8.245271,12.185258,9.393346,14.428831,7.4233527,6.7058053,13.69863,6.466302,5.348989,6.5492496,7.4233527,12.112932,7.214612,7.2928896,9.510763,6.8956547,5.714286,6.966732,10.358773,7.1558676,6.9536858,8.180039,6.588389,7.1298466,13.163732,8.727984,9.784736,5.503513,2.5570776,5.2446184,12.772342,12.971636,6.092629,11.089367,7.762557,6.9216757,8.049576,4.5401177,5.675147,15.027322,7.579909,7.384214,7.0450096,6.0239396,3.0528376,6.183953,5.766471,5.009107,4.240052,7.3320284,10.410959,3.5519125,6.262231,10.9197645,8.819308,5.880822,7.7886496,7.3581214,3.6399217,6.791569,2.6448028,10.3871155,8.457161,4.7255645,7.3995094,7.917763,5.9657645,9.404919,14.105314,10.535124,6.9158964,9.183738,3.0663335,6.1974497,7.2398047,14.4212055,8.123805,8.574577,13.646445,20.439312,9.398295,9.899004,19.89383,16.865866,13.762512,9.181006,6.9145465,12.629322,18.602245,18.08759,10.724071,22.72964,12.485323,14.142204
KWT,historical,tx90pETCCDI,3.7442923,3.7442923,3.1876137,4.931507,4.657534,9.497716,6.921675,7.39726,10.776256,6.1187215,4.918033,6.1187215,9.13242,2.739726,3.1876137,10.776256,5.1141553,9.954338,7.01275,12.511416,4.3835616,2.5570776,7.5591984,7.8538814,9.771689,6.30137,6.3752275,4.018265,6.7579904,6.2100453,7.5591984,7.2146115,10.136986,4.018265,4.6448092,5.753424,1.5525116,8.49315,5.191257,5.479452,4.5662103,4.9315066,4.007286,3.7442923,5.844749,10.045662,1.5482696,3.1050227,6.2100463,4.200913,5.844749,5.6621003,5.5707765,0.3652968,2.3679416,5.205479,4.109589,2.9223745,10.200364,3.5616438,1.8264841,9.589042,2.7322404,3.0136986,2.283105,5.9360733,4.28051,4.840183,5.6621003,4.2922373,3.5519125,6.4840183,4.109589,6.849315,6.284153,4.840183,1.9178082,7.579909,5.0091076,5.1141553,7.4885845,3.0136986,8.469945,5.1141553,5.296804,3.1050227,5.737705,2.648402,3.1050227,2.9223745,1.8214936,3.4703197,6.2100453,5.5707765,2.3679419,3.2876713,4.5662103,5.6621003,7.0127506,3.7442923,10.045662,1.5525113,1.8214936,5.9360733,5.479452,7.3059363,4.0983605,4.840183,5.5707765,2.2831051,8.56102,4.4748855,7.9452057,8.5844755,4.3715844,3.5616438,2.1917808,2.2831051,7.377049,3.4703197,6.6666665,2.3744292,5.2823315,4.2922373,2.1004565,1.8264841,2.0947177,8.310502,5.1141553,6.392694,6.921676,3.4955127,5.800661,7.2744446,6.3720875,7.016218,6.1376166,7.050858,4.255386,11.434421,3.9206421,10.070855,3.027448,7.384664,5.20233,10.58731,15.985176,5.7723193,17.414581,15.096835,9.311601,17.754684,19.058416,20.157455,12.483513,6.6855617,15.08109,11.550937,17.904024,12.883011,21.826485,19.908676,13.84335,19.452055,28.219177
LAO,historical,tx90pETCCDI,6.975764,12.918862,8.378871,9.406392,16.227608,6.9195642,9.611881,10.038637,4.214963,12.855638,6.8306007,6.378644,4.214963,12.251493,5.786745,10.89568,9.3361435,12.118019,6.8726354,10.432034,10.36881,15.939586,9.205548,9.237794,16.11521,13.677556,4.504694,9.139445,17.68177,7.228662,9.21956,15.862311,7.5728836,12.399016,3.811125,7.5799084,11.829997,4.826133,7.6292562,9.680366,12.651915,10.214261,11.608519,10.9237795,16.522655,10.797331,14.761104,18.981384,13.298208,11.282051,11.682472,5.7955747,6.0133476,9.034071,7.447107,7.109238,14.106076,14.000703,6.8306007,7.6220584,5.9149985,9.0481205,8.757181,7.2497363,12.672989,7.4464345,7.3560324,11.900246,8.338602,11.204777,14.642007,6.7860904,9.947312,6.8914647,20.092476,8.408851,9.813839,9.891113,9.471766,9.504742,13.382507,11.33825,5.450469,10.6638565,5.9220233,8.703898,9.808043,6.0063224,5.360028,13.052336,5.5625615,12.8275385,6.8141904,10.713032,8.554014,8.767123,5.788549,8.458026,9.541824,7.7204075,5.3811026,7.748507,5.1141934,4.812083,18.173517,4.432736,11.685582,14.190376,16.768528,9.961363,5.3944235,5.3389535,3.3438709,2.8310502,5.59759,8.802248,4.221988,6.1397963,2.746252,2.381454,7.2356863,3.5756938,8.56102,3.8707411,15.096594,7.0108886,15.664845,21.714085,12.736214,6.505093,8.4349165,3.6127563,11.025519,7.194021,5.5367126,9.220595,4.2403984,11.903879,9.706097,4.1645775,15.408113,13.802066,3.5299292,18.951588,5.299468,5.2076597,1.4721726,12.22848,24.930538,7.612369,9.270533,10.777225,16.632633,7.9796033,9.59183,8.104115,21.07627,10.50301,20.903934,17.935394,12.531279,8.767123,19.966373,8.858448,12.251493
