iso3,year,control_of_corruption,gdp_per_capita_log,government_effectiveness,life_expectancy,median_age,urban_share,locc,government_effectiveness_lag1,control_of_corruption_lag1,gdp_per_capita_log_lag1,urban_share_lag1,median_age_lag1,life_expectancy_lag1
LBN,2024,0.21457146,9.452715513900792,0.293664046,77.86695,29.1115,90.703695784554,4.5,0.286719925,0.224433844,9.439452707534954,90.4524074197598,28.323,77.739
LBN,2025,0.21457146,9.465978320266627,0.293664046,80.85,29.9,92.064,5.7,0.293664046,0.21457146,9.452715513900792,90.703695784554,29.1115,77.86695
LBR,2016,0.306987424,7.306756752136343,0.288306674,60.4775,17.594,51.2687310234384,8.0,0.220635726,0.281523563,7.200747823940388,49.8,18.6,60.45
LBR,2017,0.305931504,7.417547256661418,0.288259308,60.771,17.625,51.7957569553849,7.9,0.288306674,0.306987424,7.306756752136343,51.2687310234384,17.594,60.4775
LBR,2018,0.279025323,7.495390551301357,0.28051983,60.994,17.682,52.3245795497906,7.6,0.288259308,0.305931504,7.417547256661418,51.7957569553849,17.625,60.771
LBR,2019,0.277934547,7.54935755967745,0.263310919,61.2275,17.766,52.85526226447,7.7,0.28051983,0.279025323,7.495390551301357,52.3245795497906,17.682,60.994
LBR,2020,0.292985565,7.414284340606176,0.245966387,61.3,18.8,52.1,7.6,0.263310919,0.277934547,7.54935755967745,52.85526226447,17.766,61.2275
LBR,2021,0.278235114,7.339023877092364,0.255339571,61.163,18.024,53.9224618859098,7.7,0.245966387,0.292985565,7.414284340606176,52.1,18.8,61.3
LBR,2022,0.266433732,7.433414000726697,0.254488817,61.9315,18.18,54.4591057083,7.8,0.255339571,0.278235114,7.339023877092364,53.9224618859098,18.024,61.163
LBR,2023,0.273677631,7.4925003276523805,0.277099257,62.1595,18.358,54.997863482224,7.8,0.254488817,0.266433732,7.433414000726697,54.4591057083,18.18,61.9315
LBR,2024,0.266541519,7.5342518757790655,0.271075325,62.32225,19.029,55.5387986654968,7.8,0.277099257,0.273677631,7.4925003276523805,54.997863482224,18.358,62.1595
LBR,2025,0.266541519,7.3409939865667715,0.271075325,62.7,19.7,58.151,7.1,0.271075325,0.266541519,7.5342518757790655,55.5387986654968,19.029,62.32225
LCA,2016,0.59418217,9.636047605941824,0.552171825,73.38000000000001,30.891,20.8164880000551,3.7,0.488116475,0.573091294,9.571729759362864,18.5,31.5,73.4
LCA,2017,0.580106814,9.688496436488697,0.55220943,73.36000000000001,31.317,21.783720356472,3.7,0.552171825,0.59418217,9.636047605941824,20.8164880000551,30.891,73.38000000000001
LCA,2018,0.570353896,9.766137508584354,0.552415828,73.34,31.741,22.9261241055144,3.8,0.55220943,0.580106814,9.688496436488697,21.783720356472,31.317,73.36000000000001
LCA,2019,0.574607533,9.83680866602827,0.571924772,73.32000000000001,32.16,24.2476974658382,3.9,0.552415828,0.570353896,9.766137508584354,22.9261241055144,31.741,73.34
LCA,2020,0.555130096,9.60993223860061,0.536423161,73.30000000000001,33.6,18.8,3.9,0.571924772,0.574607533,9.83680866602827,24.2476974658382,32.16,73.32000000000001
LCA,2021,0.553468671,9.857504622418046,0.487756878,73.2127875,32.94,27.4443458949551,3.9,0.536423161,0.555130096,9.60993223860061,18.8,33.6,73.30000000000001
LCA,2022,0.5537188359999999,10.110476245990528,0.548914077,73.125575,33.316,29.097678526676,3.8,0.487756878,0.553468671,9.857504622418046,27.4443458949551,32.94,73.2127875
LCA,2023,0.554898088,10.164870924259676,0.588922909,73.0383625,33.745,29.0976313248036,3.9,0.548914077,0.5537188359999999,10.110476245990528,29.097678526676,33.316,73.125575
LCA,2024,0.569490008,10.224386585211244,0.565559402,72.95115,34.6725,29.0973354237452,4.0,0.588922909,0.554898088,10.164870924259676,29.0976313248036,33.745,73.0383625
LCA,2025,0.569490008,9.68342603675178,0.565559402,75.8,35.6,22.884,3.7,0.565559402,0.569490008,10.224386585211244,29.0973354237452,34.6725,72.95115
LKA,2016,0.427737044,9.478729566119087,0.506200095,76.1225,31.015,18.9747679368162,4.4,0.502353108,0.35138795,9.41141592515022,18.3,31.5,75.6
LKA,2017,0.416238192,9.518594798471852,0.499814465,76.2195,31.288,19.1507693078088,4.1,0.506200095,0.427737044,9.478729566119087,18.9747679368162,31.015,76.1225
LKA,2018,0.437112862,9.559448335931872,0.494433819,76.45949999999999,31.555,19.3241083384127,4.1,0.499814465,0.416238192,9.518594798471852,19.1507693078088,31.288,76.2195
LKA,2019,0.445365376,9.55484827201622,0.499535152,76.656,31.816,19.4946326418437,4.1,0.494433819,0.437112862,9.559448335931872,19.3241083384127,31.555,76.45949999999999
LKA,2020,0.4226740489999999,9.468148451978868,0.4913483249999999,76.7,33.1,18.7,4.0,0.499535152,0.445365376,9.55484827201622,19.4946326418437,31.816,76.656
LKA,2021,0.4103876599999999,9.56914251739651,0.467645248,76.24600000000001,32.318,19.8266275195269,4.0,0.4913483249999999,0.4226740489999999,9.468148451978868,18.7,33.1,76.7
LKA,2022,0.407023234,9.560550286095111,0.415449098,77.24199999999999,32.561,19.9877933196367,4.0,0.467645248,0.4103876599999999,9.56914251739651,19.8266275195269,32.318,76.24600000000001
LKA,2023,0.400247663,9.57884092782707,0.458075951,77.4185,32.812,20.1455348442463,4.0,0.415449098,0.407023234,9.560550286095111,19.9877933196367,32.561,77.24199999999999
LKA,2024,0.40066474,9.657113275623203,0.46002677,77.59645,33.556,20.2996997058686,3.9,0.458075951,0.400247663,9.57884092782707,20.1455348442463,32.812,77.4185
LKA,2025,0.40066474,9.43735340966418,0.46002677,77.7,34.3,22.967,5.0,0.46002677,0.40066474,9.657113275623203,20.2996997058686,33.556,77.59645
LSO,2016,0.48272216,7.986906604437578,0.392668932,52.8765,20.448,35.5077950709441,6.6,0.364988973,0.446386849,8.017850363694585,26.9,21.9,52.95
LSO,2017,0.4880544279999999,7.870478429231576,0.39031953,53.8305,20.558,36.5283648068846,6.7,0.392668932,0.48272216,7.986906604437578,35.5077950709441,20.448,52.8765
LSO,2018,0.4827223629999999,7.875608614824177,0.390551361,54.588,20.688,37.569092747415,6.7,0.39031953,0.4880544279999999,7.870478429231576,36.5283648068846,20.558,53.8305
LSO,2019,0.472835466,7.851015500078443,0.3822707949999999,55.195,20.838,38.6040920446259,6.7,0.390551361,0.4827223629999999,7.875608614824177,37.569092747415,20.688,54.588
LSO,2020,0.476590109,7.847410038157108,0.375628193,53.900000000000006,22.9,29.0,6.8,0.3822707949999999,0.472835466,7.851015500078443,38.6040920446259,20.838,55.195
LSO,2021,0.447303827,7.841800461879425,0.374651208,54.188,21.129,40.6551760851997,6.8,0.375628193,0.476590109,7.847410038157108,29.0,22.9,53.900000000000006
LSO,2022,0.448920032,7.923460864049772,0.3679778849999999,56.7545,21.264,41.6703965165322,6.8,0.374651208,0.447303827,7.841800461879425,40.6551760851997,21.129,54.188
LSO,2023,0.417700137,7.965881036354844,0.367512861,57.3135,21.427,42.6781596804785,6.8,0.3679778849999999,0.448920032,7.923460864049772,41.6703965165322,21.264,56.7545
LSO,2024,0.417332409,8.006755199015947,0.387584729,57.73485,22.4635,43.6780334209246,6.9,0.367512861,0.417700137,7.965881036354844,42.6781596804785,21.427,57.3135
LSO,2025,0.417332409,7.8303157863479855,0.387584729,55.1,23.5,34.529,6.4,0.387584729,0.417332409,8.006755199015947,43.6780334209246,22.4635,57.73485
LTU,2016,0.627256291,10.264617167217793,0.677749803,74.8,42.256,67.1894226074219,2.6,0.745327714,0.573066112,10.20168632774269,67.2,42.8,75.25
LTU,2017,0.615419001,10.351534503911935,0.660837298,75.6,42.676,67.1012954711914,2.4,0.677749803,0.627256291,10.264617167217793,67.1894226074219,42.256,74.8
LTU,2018,0.57027457,10.504846652776038,0.680850852,75.80000000000001,42.997,67.1464742010457,2.3,0.660837298,0.615419001,10.351534503911935,67.1012954711914,42.676,75.6
LTU,2019,0.6320034769999999,10.610632073856562,0.678873629,76.4,43.14,67.245735168457,2.4,0.680850852,0.57027457,10.504846652776038,67.1464742010457,42.997,75.80000000000001
LTU,2020,0.6569536789999999,10.627714894332772,0.6998975919999999,75.30000000000001,44.4,68.0,2.4,0.678873629,0.6320034769999999,10.610632073856562,67.245735168457,43.14,76.4
LTU,2021,0.665773988,10.733643482911315,0.703703584,74.15,43.052,68.1912117004395,2.3,0.6998975919999999,0.6569536789999999,10.627714894332772,68.0,44.4,75.30000000000001
LTU,2022,0.6516271589999999,10.838325318970773,0.6967907099999999,75.75,42.633,68.2866452426813,2.3,0.703703584,0.665773988,10.733643482911315,68.1912117004395,43.052,74.15
LTU,2023,0.6583895319999999,10.865673726177755,0.6971245829999999,77.1,42.119,68.575454583199,2.2,0.6967907099999999,0.6516271589999999,10.838325318970773,68.2866452426813,42.633,75.75
LTU,2024,0.679504044,10.920273167535026,0.747023169,76.1065,43.3595,68.8285833315315,2.2,0.6971245829999999,0.6583895319999999,10.865673726177755,68.575454583199,42.119,77.1
LTU,2025,0.679504044,10.612862017439586,0.747023169,77.4,44.6,72.501,2.4,0.747023169,0.679504044,10.920273167535026,68.8285833315315,43.3595,76.1065
LUX,2016,0.922099584,11.638369533892591,0.881416813,82.75,38.339,91.5357090052649,1.3,0.85502394,0.913953782,11.5885864576994,90.2,39.2,81.9
LUX,2017,0.91323863,11.652564288775205,0.8914737079999999,82.15,38.417,92.0963768119916,1.2,0.881416813,0.922099584,11.638369533892591,91.5357090052649,38.339,82.75
LUX,2018,0.92589641,11.666833951161394,0.891039445,82.35,38.458,92.6709441899184,1.2,0.8914737079999999,0.91323863,11.652564288775205,92.0963768119916,38.417,82.15
LUX,2019,0.935806908,11.706613345525954,0.898818589,82.7,38.484,93.2589839734767,1.2,0.891039445,0.92589641,11.666833951161394,92.6709441899184,38.458,82.35
LUX,2020,0.925232852,11.71232321633254,0.898868696,82.75,39.5,91.5,1.3,0.898818589,0.935806908,11.706613345525954,93.2589839734767,38.484,82.7
LUX,2021,0.876061165,11.826073829327964,0.892797243,82.65,38.653,94.5861743396533,1.2,0.898868696,0.925232852,11.71232321633254,91.5,39.5,82.75
LUX,2022,0.876782432,11.897637683135407,0.895582268,83.0,38.676,94.7605400940185,1.3,0.892797243,0.876061165,11.826073829327964,94.5861743396533,38.653,82.65
LUX,2023,0.885890414,11.92177297222407,0.930595368,83.4,38.892,94.8015300320787,1.1,0.895582268,0.876782432,11.897637683135407,94.7605400940185,38.676,83.0
LUX,2024,0.8865689299999999,11.957234857768231,0.910007125,82.345,40.196,94.8438702866393,1.4,0.930595368,0.885890414,11.92177297222407,94.8015300320787,38.892,83.4
LUX,2025,0.8865689299999999,11.65926144608183,0.910007125,83.9,41.5,93.402,1.2,0.910007125,0.8865689299999999,11.957234857768231,94.8438702866393,40.196,82.345
LVA,2016,0.598135058,10.08844941750136,0.647237353,74.69999999999999,42.044,67.9307110858472,2.9,0.72589892,0.538614264,10.023220610835695,68.0,42.9,74.80000000000001
LVA,2017,0.607688577,10.156733089452556,0.643896637,74.75,42.251,67.9706866054779,2.8,0.647237353,0.598135058,10.08844941750136,67.9307110858472,42.044,74.69999999999999
LVA,2018,0.5887998249999999,10.30286096811447,0.668588792,74.9,42.448,68.0160346376376,2.7,0.643896637,0.607688577,10.156733089452556,67.9706866054779,42.251,74.75
LVA,2019,0.620056741,10.379693657775364,0.6746268409999999,75.5,42.639,68.066323694246,2.6,0.668588792,0.5887998249999999,10.30286096811447,68.0160346376376,42.448,74.9
LVA,2020,0.6324861159999999,10.396396245499714,0.668280255,75.5,44.3,68.3,2.6,0.6746268409999999,0.620056741,10.379693657775364,68.066323694246,42.639,75.5
LVA,2021,0.6490527399999999,10.516292334233803,0.6844287849999999,73.1,42.906,68.1808791463693,2.6,0.668280255,0.6324861159999999,10.396396245499714,68.3,44.3,75.5
LVA,2022,0.645316679,10.610506808995767,0.654871192,74.4,42.946,68.2570218109034,2.5,0.6844287849999999,0.6490527399999999,10.516292334233803,68.1808791463693,42.906,73.1
LVA,2023,0.6356064699999999,10.659055530938469,0.637345266,75.8,43.078,68.3586316343061,2.5,0.654871192,0.645316679,10.610506808995767,68.2570218109034,42.946,74.4
LVA,2024,0.645567977,10.678082759359745,0.6579088919999999,76.17670000000001,43.789,68.4839492628509,2.5,0.637345266,0.6356064699999999,10.659055530938469,68.3586316343061,43.078,75.8
LVA,2025,0.645567977,10.481894362386877,0.6579088919999999,76.95,44.5,72.657,2.6,0.6579088919999999,0.645567977,10.678082759359745,68.4839492628509,43.789,76.17670000000001
MAR,2016,0.414857456,8.98283871489287,0.486246078,73.2825,26.784,60.9657656537179,5.1,0.491611487,0.379924762,8.975714439405621,60.8,27.4,73.75
MAR,2017,0.399374342,9.015848815671315,0.46224121,73.67,27.126,61.2761057031842,5.0,0.486246078,0.414857456,8.98283871489287,60.9657656537179,26.784,73.2825
MAR,2018,0.382372182,8.976583623515895,0.451923591,74.015,27.492,61.5695822753314,5.0,0.46224121,0.399374342,9.015848815671315,61.2761057031842,27.126,73.67
MAR,2019,0.39238828,9.00771891739167,0.487485362,74.322,27.874,61.8430450233765,4.9,0.451923591,0.382372182,8.976583623515895,61.5695822753314,27.492,74.015
MAR,2020,0.395851081,8.964510016672957,0.5021812689999999,74.69999999999999,29.2,63.5,4.8,0.487485362,0.39238828,9.00771891739167,61.8430450233765,27.874,74.322
MAR,2021,0.3817134619999999,9.077222466549252,0.489260271,73.47900000000001,28.549,62.3173276600289,4.8,0.5021812689999999,0.395851081,8.964510016672957,63.5,29.2,74.69999999999999
MAR,2022,0.37978752,9.153968712950668,0.490068481,75.233,28.875,62.5118468550703,4.7,0.489260271,0.3817134619999999,9.077222466549252,62.3173276600289,28.549,73.47900000000001
MAR,2023,0.366776525,9.215004916030368,0.509743068,75.3865,29.194,62.673750838878,4.6,0.490068481,0.37978752,9.153968712950668,62.5118468550703,28.875,75.233
MAR,2024,0.373557196,9.26640175415506,0.547695462,75.56219999999999,29.897,62.7998124018197,4.7,0.509743068,0.366776525,9.215004916030368,62.673750838878,29.194,75.3865
MAR,2025,0.373557196,9.075178428820164,0.547695462,75.8,30.6,66.491,4.1,0.547695462,0.373557196,9.26640175415506,62.7998124018197,29.897,75.56219999999999
MDA,2016,0.255966693,9.242404817868476,0.396467127,70.2,35.86,39.7373237609863,4.8,0.371028303,0.220683333,9.126699858007022,42.5,35.6,70.25
MDA,2017,0.288838298,9.32831126078957,0.435127419,70.15,36.12,39.9736557006836,4.7,0.396467127,0.255966693,9.242404817868476,39.7373237609863,35.86,70.2
MDA,2018,0.302179756,9.381617458046314,0.471483109,70.1,36.38,40.3258094787598,4.8,0.435127419,0.288838298,9.32831126078957,39.9736557006836,36.12,70.15
MDA,2019,0.322024192,9.503996312307889,0.4602970219999999,70.05,36.64,40.772289276123,4.7,0.471483109,0.302179756,9.381617458046314,40.3258094787598,36.38,70.1
MDA,2020,0.330615489,9.51247559116682,0.460479252,70.0,36.9,42.8,4.6,0.4602970219999999,0.322024192,9.503996312307889,40.772289276123,36.64,70.05
MDA,2021,0.367150609,9.660273321442547,0.472544422,70.29638750000001,37.12,41.8115425109863,4.6,0.460479252,0.330615489,9.51247559116682,42.8,36.9,70.0
MDA,2022,0.393227656,9.708260808019688,0.4873904359999999,70.592775,37.339999999999996,42.4048843383789,4.5,0.472544422,0.367150609,9.660273321442547,41.8115425109863,37.12,70.29638750000001
MDA,2023,0.424695611,9.78396841688498,0.5068578859999999,70.8891625,37.56,43.0011825561523,4.5,0.4873904359999999,0.393227656,9.708260808019688,42.4048843383789,37.339999999999996,70.592775
MDA,2024,0.419527948,9.831722345378346,0.56349995,71.18555,37.78,43.516471862793,4.4,0.5068578859999999,0.424695611,9.78396841688498,43.0011825561523,37.56,70.8891625
MDA,2025,0.419527948,9.680143767319382,0.56349995,72.55000000000001,38.0,49.912,3.9,0.56349995,0.419527948,9.831722345378346,43.516471862793,37.78,71.18555
MDG,2016,0.317653175,7.353414743884691,0.35093734,63.453,17.669,29.4239466316878,7.9,0.24010975,0.235038602,7.31095898145789,35.2,18.8,65.25
MDG,2017,0.291815665,7.343995290298485,0.353968099,63.455,17.87,29.671033028335,7.6,0.35093734,0.317653175,7.353414743884691,29.4239466316878,17.669,63.453
MDG,2018,0.292618161,7.34381143017299,0.340798431,63.5125,18.063,29.9181125346909,7.6,0.353968099,0.291815665,7.343995290298485,29.671033028335,17.87,63.455
MDG,2019,0.291178563,7.385415600278359,0.344679496,63.5265,18.242,30.3046972370204,7.6,0.340798431,0.292618161,7.34381143017299,29.9181125346909,18.063,63.5125
MDG,2020,0.3072241489999999,7.306748240111424,0.337064168,65.7,19.7,38.5,7.2,0.344679496,0.291178563,7.385415600278359,30.3046972370204,18.242,63.5265
MDG,2021,0.28678781,7.363553779277126,0.329487125,62.5445,18.563,31.1137123216036,7.1,0.337064168,0.3072241489999999,7.306748240111424,38.5,19.7,65.7
MDG,2022,0.283020557,7.448321542090076,0.334865068,63.094,18.718,31.5397813465886,7.0,0.329487125,0.28678781,7.363553779277126,31.1137123216036,18.563,62.5445
MDG,2023,0.279096229,7.500224181960113,0.3277485569999999,63.6575,18.877,31.9799438860946,7.1,0.334865068,0.283020557,7.448321542090076,31.5397813465886,18.718,63.094
MDG,2024,0.274125678,7.54090690011668,0.345565404,63.8612,19.7885,32.4339893339844,7.1,0.3277485569999999,0.279096229,7.500224181960113,31.9799438860946,18.877,63.6575
MDG,2025,0.274125678,7.352577346399791,0.345565404,67.80000000000001,20.7,44.588,7.6,0.345565404,0.274125678,7.54090690011668,32.4339893339844,19.7885,63.8612
MDV,2016,0.3237420309999999,9.839988813878035,0.500486178,79.1115,27.038,38.9560872317815,4.1,0.427761005,0.320219134,9.791163902759545,38.5,27.5,80.1
MDV,2017,0.302914645,9.89181415079659,0.453213157,79.435,27.498,39.32787719143,4.0,0.500486178,0.3237420309999999,9.839988813878035,38.9560872317815,27.038,79.1115
MDV,2018,0.297799792,9.994215856076195,0.453455235,79.6605,27.989,39.6923354428279,4.1,0.453213157,0.302914645,9.89181415079659,39.32787719143,27.498,79.435
MDV,2019,0.373140909,10.046600882457671,0.51477378,79.953,28.513,40.0492764783282,4.1,0.453455235,0.297799792,9.994215856076195,39.6923354428279,27.989,79.6605
MDV,2020,0.4439080459999999,9.504901289278864,0.4942902439999999,81.1,30.6,40.7,4.2,0.51477378,0.373140909,10.046600882457671,40.0492764783282,28.513,79.953
MDV,2021,0.445512592,9.85496003461978,0.542007347,78.262,29.655,40.7398648710483,4.3,0.4942902439999999,0.4439080459999999,9.504901289278864,40.7,30.6,81.1
MDV,2022,0.424903492,10.038040836639114,0.47038773,80.9835,30.339,41.0641769690663,4.0,0.542007347,0.445512592,9.85496003461978,40.7398648710483,29.655,78.262
MDV,2023,0.424611123,10.118042455265668,0.470560879,81.255,31.124,41.5096832933973,4.0,0.47038773,0.424903492,10.038040836639114,41.0641769690663,30.339,80.9835
MDV,2024,0.41054607,10.172857342334996,0.470377697,81.47409999999999,32.461999999999996,41.9982152717385,3.7,0.470560879,0.424611123,10.118042455265668,41.5096832933973,31.124,81.255
MDV,2025,0.41054607,10.12871738274863,0.470377697,82.69999999999999,33.8,48.071,3.9,0.470377697,0.41054607,10.172857342334996,41.9982152717385,32.461999999999996,81.47409999999999
MEX,2016,0.312331432,9.908703126689884,0.538304719,74.35,26.581,77.4405087351486,4.5,0.546876593,0.254175961,9.855947438759488,79.3,27.6,74.35
MEX,2017,0.286631687,9.927629529654324,0.515346523,74.23599999999999,26.918,77.7206924598541,4.4,0.538304719,0.312331432,9.908703126689884,77.4405087351486,26.581,74.35
MEX,2018,0.287721329,9.948531543206707,0.508168666,74.276,27.266,78.0271223924494,4.4,0.515346523,0.286631687,9.927629529654324,77.7206924598541,26.918,74.23599999999999
MEX,2019,0.298469098,9.950575196082657,0.51171928,74.50450000000001,27.616,78.355984332992,4.4,0.508168666,0.287721329,9.948531543206707,78.0271223924494,27.266,74.276
MEX,2020,0.305727672,9.870660847348583,0.504408854,73.55000000000001,29.6,80.7,4.5,0.51171928,0.298469098,9.950575196082657,78.355984332992,27.616,74.50450000000001
MEX,2021,0.301761404,9.941870787302,0.504510527,69.792,28.216,78.9324007418057,4.4,0.504408854,0.305727672,9.870660847348583,80.7,29.6,73.55000000000001
MEX,2022,0.301282206,10.04912321773926,0.49640729,73.94200000000001,28.528,79.199683215791,4.4,0.504510527,0.301761404,9.941870787302,78.9324007418057,28.216,69.792
MEX,2023,0.28986428,10.136310684737534,0.498847981,75.027,28.886,79.4734935748046,4.4,0.49640729,0.301282206,10.04912321773926,79.199683215791,28.528,73.94200000000001
MEX,2024,0.288100291,10.172955620190727,0.470640988,75.2213,29.993000000000002,79.7538805976118,4.4,0.498847981,0.28986428,10.136310684737534,79.4734935748046,28.886,75.027
MEX,2025,0.288100291,9.903294447531602,0.470640988,76.95,31.1,81.862,3.5,0.470640988,0.288100291,10.172955620190727,79.7538805976118,29.993000000000002,75.2213
MLI,2016,0.347860264,7.836687754086819,0.332650453,58.2935,14.885,26.4468586077195,6.8,0.314599398,0.272565594,7.753727806994361,40.0,15.9,59.1
MLI,2017,0.335445868,7.865838828519124,0.343855283,58.574,14.911,27.0646702892896,6.8,0.332650453,0.347860264,7.836687754086819,26.4468586077195,14.885,58.2935
MLI,2018,0.32778301,7.895216698079308,0.32304991,58.8885,14.952,27.6999185916288,6.8,0.343855283,0.335445868,7.865838828519124,27.0646702892896,14.911,58.574
MLI,2019,0.322290956,7.944444582293996,0.300408787,59.2345,15.021,28.3520715749509,6.9,0.32304991,0.32778301,7.895216698079308,27.6999185916288,14.952,58.8885
MLI,2020,0.321596448,7.909746877044591,0.295164054,59.400000000000006,16.0,43.9,6.7,0.300408787,0.322290956,7.944444582293996,28.3520715749509,15.021,59.2345
MLI,2021,0.297103098,7.9360266229044,0.283756073,59.1385,15.234,29.7049638253978,6.6,0.295164054,0.321596448,7.909746877044591,43.9,16.0,59.400000000000006
MLI,2022,0.305924906,8.01116307522438,0.278906754,60.065,15.349,30.4015705681899,6.6,0.283756073,0.297103098,7.9360266229044,29.7049638253978,15.234,59.1385
MLI,2023,0.306625607,8.062946243974636,0.275043888,60.468,15.466,31.0031889023235,6.6,0.278906754,0.305924906,8.01116307522438,30.4015705681899,15.349,60.065
MLI,2024,0.280007382,8.106144520891213,0.263132851,60.7017,16.033,31.6075621182225,6.5,0.275043888,0.306625607,8.062946243974636,31.0031889023235,15.466,60.468
MLI,2025,0.280007382,7.706355323899759,0.263132851,61.15,16.6,49.868,7.0,0.263132851,0.280007382,8.106144520891213,31.6075621182225,16.033,60.7017
MLT,2016,0.637485168,10.551571889342764,0.729304475,82.5,39.55,94.4800033569336,2.3,0.677267846,0.638227429,10.486944821504132,94.4,40.3,83.19999999999999
MLT,2017,0.6393283830000001,10.660746199173856,0.710115775,82.4,39.47,94.5691806330314,2.4,0.729304475,0.637485168,10.551571889342764,94.4800033569336,39.55,82.5
MLT,2018,0.628662167,10.722916090693545,0.7105619179999999,82.30000000000001,39.195,94.7242373261706,2.5,0.710115775,0.6393283830000001,10.660746199173856,94.5691806330314,39.47,82.4
MLT,2019,0.5628256039999999,10.78743954754214,0.7066295199999999,82.7,38.893,94.9332032524644,2.4,0.7105619179999999,0.628662167,10.722916090693545,94.7242373261706,39.195,82.30000000000001
MLT,2020,0.6022900379999999,10.7594254588985,0.7229782469999999,84.05,40.0,94.7,2.4,0.7066295199999999,0.5628256039999999,10.78743954754214,94.9332032524644,38.893,82.7
MLT,2021,0.573020091,10.89849680579367,0.712261967,82.3,39.231,95.5145343617045,2.4,0.7229782469999999,0.6022900379999999,10.7594254588985,94.7,40.0,84.05
MLT,2022,0.5690261329999999,10.965338974009754,0.6909070659999998,82.5,39.746,95.6003155132879,2.4,0.712261967,0.573020091,10.89849680579367,95.5145343617045,39.231,82.3
MLT,2023,0.54372051,11.105988265997144,0.661378522,83.55,40.281,95.6272277147965,2.3,0.6909070659999998,0.5690261329999999,10.965338974009754,95.6003155132879,39.746,82.5
MLT,2024,0.532551393,11.170685468718975,0.634443032,83.43525,41.3905,95.6546264490509,2.6,0.661378522,0.54372051,11.105988265997144,95.6272277147965,40.281,83.55
MLT,2025,0.532551393,10.790698630068816,0.634443032,85.0,42.5,95.536,2.9,0.634443032,0.532551393,11.170685468718975,95.6546264490509,41.3905,83.43525
MNG,2016,0.354996134,9.260214054291009,0.4436279359999999,70.34,25.907,67.9776754820979,5.2,0.419033831,0.317398917,9.25515146097786,68.2,26.8,70.7
MNG,2017,0.370853514,9.31434334703074,0.426445022,70.66,26.094,67.9260583223672,5.1,0.4436279359999999,0.354996134,9.260214054291009,67.9776754820979,25.907,70.34
MNG,2018,0.362392472,9.418774867810198,0.455577939,70.945,26.245,67.8683444833372,5.1,0.426445022,0.370853514,9.31434334703074,67.9260583223672,26.094,70.66
MNG,2019,0.354019257,9.51819110349061,0.447572467,71.16999999999999,26.334,67.8277299551557,5.1,0.455577939,0.362392472,9.418774867810198,67.8683444833372,26.245,70.945
MNG,2020,0.3529053659999999,9.524653163549823,0.452804191,71.75,27.4,68.7,5.0,0.447572467,0.354019257,9.51819110349061,67.8277299551557,26.334,71.16999999999999
MNG,2021,0.344049674,9.60185873537863,0.444962243,71.75999999999999,26.512,69.2153244018555,4.9,0.452804191,0.3529053659999999,9.524653163549823,68.7,27.4,71.75
MNG,2022,0.344515918,9.705157915915445,0.455327286,72.015,26.617,69.783805847168,4.8,0.444962243,0.344049674,9.60185873537863,69.2153244018555,26.512,71.75999999999999
MNG,2023,0.353297444,9.798396512001924,0.442647549,72.235,26.752,70.4464492797852,4.6,0.455327286,0.344515918,9.705157915915445,69.783805847168,26.617,72.015
MNG,2024,0.3801829389999999,9.859782559126383,0.437724984,72.0757,27.375999999999998,70.9566040039062,4.5,0.442647549,0.353297444,9.798396512001924,70.4464492797852,26.752,72.235
MNG,2025,0.3801829389999999,9.503954328809831,0.437724984,72.5,28.0,72.925,3.7,0.437724984,0.3801829389999999,9.859782559126383,70.9566040039062,27.375999999999998,72.0757
MOZ,2016,0.277822713,7.229191757492221,0.380728145,59.2855,15.884,32.3819234395234,6.8,0.352390609,0.258111811,7.1837856276552285,34.4,17.3,59.75
MOZ,2017,0.283304728,7.1567612247025805,0.37926121,59.975,15.949,32.6274411492675,6.7,0.380728145,0.277822713,7.229191757492221,32.3819234395234,15.884,59.2855
MOZ,2018,0.301920867,7.189610625757304,0.379801015,60.612,16.014,32.9902559073541,6.6,0.37926121,0.283304728,7.1567612247025805,32.6274411492675,15.949,59.975
MOZ,2019,0.30128006,7.236193234416866,0.387009555,61.127,16.07,33.4177241517032,6.6,0.379801015,0.301920867,7.189610625757304,32.9902559073541,16.014,60.612
MOZ,2020,0.3241625279999999,7.252493545011425,0.3535081309999999,60.1,17.8,37.1,6.7,0.387009555,0.30128006,7.236193234416866,33.4177241517032,16.07,61.127
MOZ,2021,0.31477995,7.2842963643925795,0.354238973,60.109,16.187,34.4499259401554,6.5,0.3535081309999999,0.3241625279999999,7.252493545011425,37.1,17.8,60.1
MOZ,2022,0.296104098,7.3664098723743106,0.3635533009999999,62.8215,16.249,35.0536638047945,6.3,0.354238973,0.31477995,7.2842963643925795,34.4499259401554,16.187,60.109
MOZ,2023,0.295506831,7.42559098407533,0.362136298,63.4225,16.323,35.7149783148407,6.2,0.3635533009999999,0.296104098,7.3664098723743106,35.0536638047945,16.249,62.8215
MOZ,2024,0.263621556,7.441542766869258,0.374225793,63.6143,17.3615,36.4332337447237,6.2,0.362136298,0.295506831,7.42559098407533,35.7149783148407,16.323,63.4225
MOZ,2025,0.263621556,7.225386774671131,0.374225793,61.5,18.4,43.286,6.7,0.374225793,0.263621556,7.441542766869258,36.4332337447237,17.3615,63.6143
