iso_a3,SSP,variable,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
KEN,historical,tn90pETCCDI,4.087224,1.4733016,1.7006804,1.8003913,2.091138,2.91026,2.6067803,2.7453175,1.4537323,3.421862,3.6690085,1.3502935,0.83869165,1.9932905,1.8846883,2.7313392,2.1302767,3.7908862,2.5872643,2.8263907,2.7648866,6.1783614,1.3661202,1.6745876,1.0232038,0.6597707,1.4413962,1.7081354,1.4229802,2.8319821,2.1969445,5.2558007,2.1778026,1.6969528,0.95628417,0.5870842,1.0539559,0.91137826,0.3429241,1.4397539,1.8367347,2.8599386,4.865061,3.9809897,4.6854906,3.2792845,1.3912121,2.9577858,3.7209952,2.05759,1.9597428,2.7061784,3.639922,1.5543752,2.1913683,3.637126,1.9150126,2.5216663,1.0622282,2.1246855,2.8263907,4.056472,2.6207204,2.4126363,4.542913,2.840369,3.4766366,2.8235953,5.951915,1.8423259,5.944017,2.9298296,3.0556333,1.6913614,2.8521247,2.1386635,2.669835,3.3100364,2.2750084,3.4554095,1.6606095,3.8635728,3.9032006,2.393067,2.591557,4.1655016,3.9561727,3.466592,5.6304164,5.932346,5.980261,6.3433046,3.8300252,2.7844563,1.7034683,2.1889853,3.1087503,2.2896283,1.5584922,1.0595471,1.1965334,0.8247134,4.4384966,8.4903555,10.9057865,5.7925634,3.2619605,4.7441993,6.139223,3.1954153,3.2786884,5.110428,1.0735253,1.7836176,1.3382401,2.840369,3.1395023,2.1582332,3.4654846,2.2728543,2.7676826,3.2093933,2.0686963,2.0072687,9.2200165,2.3064022,1.9906323,5.135588,6.0833097,3.3631535,2.8855805,4.7692633,3.979833,2.6315637,2.5002596,3.5377362,3.4095225,7.7466187,6.380964,4.5027137,7.8773394,11.589851,1.9565034,4.4107466,4.944232,6.9059024,6.3559685,6.8114295,10.855562,19.231007,6.9773073,9.651895,26.686493,17.5409,14.078248,25.378134,24.788544,12.282687,19.949585,19.327312,24.068426,20.528376,23.987955,16.080515,19.82108
KGZ,historical,tn90pETCCDI,7.148773,5.3902516,5.7186427,6.919401,9.397898,14.603376,5.3056297,6.5371137,6.8748007,11.309334,10.623967,6.416056,3.6126156,9.168525,9.651798,9.971329,8.00892,8.142721,5.362816,19.222681,12.730169,6.626314,11.799466,10.391845,6.263141,8.773495,6.760707,11.373049,8.021664,9.467983,8.222137,8.824467,7.2698317,5.2883086,8.120473,6.4351707,6.027397,11.806308,5.375524,6.568971,7.562918,5.6005096,5.782183,5.536795,7.282574,10.162472,8.806709,6.5116277,4.4409046,11.016248,11.124562,5.6387386,8.798981,3.733673,4.9053245,10.32813,5.352023,7.301688,8.520778,7.556547,5.594138,9.155783,7.561316,7.2634597,4.8295636,7.231602,5.60427,4.848678,7.384517,9.831156,4.7718897,5.0143356,5.5304236,6.3013697,9.232431,3.9248168,5.218222,10.028671,8.9210825,7.887862,7.6839757,5.129022,7.618503,8.091749,9.665498,7.70309,4.327106,6.562599,4.491876,6.906658,6.360401,5.2054796,8.327493,7.5884037,6.462066,7.5947757,4.6893916,4.848678,8.552547,8.429437,6.498885,5.99554,4.136485,6.008283,5.3902516,5.256451,8.984623,13.577573,11.022618,8.70978,8.882958,7.550175,8.849952,3.1538706,4.8799086,5.5559096,4.9952216,4.880535,4.670225,4.084103,6.08474,3.7591588,4.4859576,5.594138,5.619624,3.4660718,2.7322404,10.45556,6.403313,9.869385,8.558902,6.5366745,6.938735,6.333227,4.712293,8.239831,6.306863,8.044073,11.664935,6.309059,10.574859,6.426602,12.400253,4.4217906,6.1183558,10.053938,19.898685,8.8062315,10.027134,20.360756,12.527771,16.089025,10.131494,12.293395,12.371111,10.722061,14.790127,16.343004,11.283255,12.771913,13.149806,22.682383,18.74444,13.596686,25.46671
KHM,historical,tn90pETCCDI,0.6329712,1.1809163,3.175052,1.369863,1.1336797,1.0958904,1.0928962,2.3901749,1.0581012,1.2092583,2.1198418,1.0864431,0.5196032,2.2390172,0.7160354,0.80302316,4.251299,4.005668,0.36743924,2.2862542,2.7586207,7.25555,0.49934047,1.2659425,2.9097779,2.5035427,1.4414924,1.058101,4.364667,0.9730751,1.0081025,10.061408,0.34955126,2.7019367,0.47107595,0.29286727,1.0864431,1.398205,0.81025064,0.3401039,2.2390172,2.37128,1.0081025,3.0609353,1.4359944,2.5791214,1.5922366,7.3972607,2.002834,0.74633914,2.6358054,0.7652338,1.511573,0.48181388,1.3566986,1.001417,3.6277752,2.4563062,0.44281137,0.6896552,1.1147851,2.4374113,1.7335595,1.2470477,1.6343882,3.344355,1.2907481,2.569674,2.8341994,2.79641,4.2773695,4.128484,2.6924894,1.2187057,7.9329185,3.3726974,1.1620218,2.0122814,1.6299227,1.3887576,2.569674,0.8786018,0.78198606,0.78412855,1.256495,4.194615,2.336537,2.9570146,1.8800188,4.8086915,1.036367,2.768068,1.681625,2.2768068,1.5545505,4.393009,1.5021257,1.1431271,2.487281,0.40623525,0.7179972,2.1350968,1.978519,0.85025984,9.220594,1.8044403,2.6474466,5.0448747,7.926311,3.164856,2.3365366,3.419934,0.6613132,1.1242324,1.5545505,1.681625,0.5762872,2.1823335,0.90446585,0.4534719,4.1473784,1.6154937,1.3284341,0.3967879,10.174775,5.0165324,7.150933,16.343884,4.7992444,3.7789326,6.444319,2.2338052,1.3946215,3.7437491,3.110076,3.4476242,4.622025,9.691659,3.2104638,2.609418,13.070871,13.405763,0.36873877,7.658202,6.3417654,5.037382,5.162018,4.385516,15.8200445,8.118841,8.287687,7.612594,26.275309,8.320167,15.107892,14.469076,23.852882,19.718859,36.977512,27.518122,19.98078,18.923006,30.440926,29.003307,22.418516
KOR,historical,tn90pETCCDI,7.64514,11.324201,9.146501,10.724071,12.863667,8.571428,7.806401,4.7879972,7.814742,10.737117,14.168618,9.654272,6.0404434,15.642531,16.094198,13.359426,8.884541,17.16895,8.548009,10.502283,14.416177,11.050228,9.953161,9.980431,10.437052,10.3718195,5.84179,13.398565,6.562296,8.819308,12.581316,13.881279,12.707109,9.3803,8.873276,4.8010435,7.64514,11.637312,8.118657,9.667319,10.058708,8.832355,5.7246943,8.232224,6.6536202,9.171559,17.460318,12.641879,8.545336,13.228963,9.589041,8.675799,9.510763,6.510111,6.0239396,8.727984,12.876712,10.136986,4.8009367,7.723418,7.5538163,9.145467,8.274785,8.049576,10.397913,8.193086,10.252406,9.915199,7.2798433,9.549902,10.876919,7.0841484,14.807567,9.6281805,13.674213,8.558382,6.6536202,14.585779,3.4087954,4.3705153,6.9928246,7.214612,13.244862,11.193738,7.266797,9.249837,9.836065,5.2576647,8.454012,8.610567,7.5982304,7.5016303,3.6268754,6.849315,7.650273,6.836269,9.275929,10.202218,4.0723395,4.774951,4.840183,5.675147,6.2971635,7.5016303,9.562948,6.692759,6.388238,5.8577952,5.1793866,7.697325,10.759823,10.228311,5.1793866,5.2837577,6.284153,4.5140247,8.03653,8.088715,5.620609,5.896934,4.1617746,12.067841,6.8826437,4.7619047,12.863667,10.280496,7.259953,6.575342,6.5492496,4.8271365,5.9458756,3.7038035,10.772657,6.778685,5.018529,5.2198753,6.990125,6.9496365,11.968918,7.1916685,12.77864,6.650471,5.8530064,5.7930136,8.983512,8.313201,13.86354,8.819308,9.38075,16.480644,14.311735,8.56738,9.889107,17.497356,22.835518,13.210518,7.769305,10.647592,17.819233,14.107115,15.087838,13.137639,24.004684,17.742989,14.8988905
KWT,historical,tn90pETCCDI,4.3835616,3.196347,4.28051,1.6438357,4.109589,8.5844755,8.287796,6.027397,7.39726,4.3835616,3.0965393,4.2922378,4.657534,3.0136986,5.9198546,5.205479,3.6529682,8.03653,5.373406,6.6666665,3.4703197,3.6529682,7.741348,7.7625566,6.7579904,4.474886,3.9162114,5.6621003,8.767123,6.4840183,7.468124,7.4885845,7.4885845,5.9360733,4.826958,5.9360733,3.7442923,4.9315066,3.5519125,6.849315,4.474886,2.3744292,8.196721,2.4657533,3.6529682,5.753424,3.6429873,5.388128,3.196347,2.4657533,4.018265,4.018265,4.3835616,2.3744292,3.734062,4.3835616,2.8310502,2.4657533,5.9198546,2.739726,3.0136986,6.849315,2.550091,3.1050227,4.840183,1.9178082,3.3697631,2.9223745,3.6529682,4.3835616,3.7340622,4.56621,6.30137,5.479452,4.3715844,5.844749,3.0136986,7.9452057,5.2823315,5.022831,4.3835616,3.0136986,4.28051,5.479452,2.0091324,3.5616438,9.198543,4.018265,2.1004565,3.9269407,0.72859746,2.6484017,4.56621,9.315068,3.2786884,3.5616438,2.283105,5.296804,4.644809,3.0136986,9.497717,3.287671,2.6411657,6.2100453,5.753424,3.6529682,2.550091,5.296804,4.9315066,2.3744292,8.743169,7.2146115,6.392694,4.3835616,2.7322404,2.739726,2.1917808,4.657534,5.100182,1.5525113,3.1050227,2.739726,4.826958,5.022831,6.849315,4.748858,2.823315,7.6712327,5.296804,4.200913,5.2823315,5.2842073,5.281058,4.962998,5.7282834,8.738781,6.188002,7.2555504,2.5940583,9.907102,5.255865,9.214297,5.8256392,10.68808,6.1187215,7.482286,12.401859,12.930247,12.394898,10.738467,7.8292823,13.160132,14.58353,15.75185,11.632435,14.199338,18.431742,17.389387,16.698072,14.637065,19.385923,21.004566,19.945356,21.735159,24.748857
LAO,historical,tn90pETCCDI,3.2384965,7.2637863,5.7447104,7.629083,7.0460134,5.451352,5.4714866,6.7158413,2.0021074,6.9406395,4.3225446,4.805058,4.769933,6.280295,3.2927,5.6902003,3.2455215,8.907621,2.8233151,7.7204075,4.917457,10.987004,3.7690907,5.240604,8.703898,8.591499,3.180608,5.1141553,10.474184,4.2500877,4.8759985,15.763962,6.554268,6.4629436,2.0456777,2.1988058,3.9409904,3.779417,2.1507638,4.706709,6.476993,6.1116967,6.63444,5.598876,5.999297,4.5240602,6.5713882,10.972955,9.434493,7.9171057,5.781524,4.643484,4.5310855,4.2571125,2.8443325,2.6835265,6.3364944,7.2005625,2.6131427,2.85915,3.097998,5.507552,4.7078605,2.4517035,7.3270106,6.554268,4.8409696,4.4819107,4.8472075,4.2500877,8.981364,3.512469,3.6178432,3.681068,9.142497,6.1046715,6.0133476,5.0790305,3.818131,5.142255,7.0670877,4.334387,2.2488441,6.6315417,5.12118,4.6364594,3.1665967,3.674043,4.1447134,8.493151,3.6710103,6.603442,1.250439,3.737267,4.007286,6.413769,2.6624517,3.189322,2.550091,3.2033718,2.0021074,5.2125044,3.7550793,2.2620301,11.225852,4.1376886,6.003923,10.628732,7.3972607,5.4302773,2.6972117,4.762908,3.196347,2.4165788,2.96343,6.6174917,2.5641026,4.1447134,2.3959646,1.13804,3.547594,2.0091324,5.4784923,1.6578854,14.401125,3.5897436,6.956704,21.587635,11.099402,2.6132772,4.413619,1.7266815,6.685319,6.158933,2.9895203,4.6182914,3.7673051,12.402408,7.1301575,3.3852937,12.619697,11.354965,2.924053,11.178616,6.004869,4.940712,4.1442604,12.335792,24.47755,9.368603,8.715871,6.014074,29.776293,11.513632,8.272093,14.746557,20.430702,11.292953,20.923502,23.868319,16.86591,15.883386,24.779318,18.658236,13.909378
LBN,historical,tn90pETCCDI,6.849315,4.657534,3.5519125,3.8356164,4.109589,3.2876713,6.284153,1.6438357,7.9452057,3.2876713,4.644809,2.739726,3.5616438,2.4657533,8.74317,16.986301,18.082191,7.39726,7.6502733,11.506849,16.438356,10.410959,8.74317,2.739726,7.1232877,10.684932,3.2786884,3.8356164,5.2054796,6.849315,3.2786884,4.3835616,4.3835616,6.027397,9.016394,10.136987,4.657534,4.3835616,2.4590163,3.5616438,4.3835616,4.3835616,9.836065,5.479452,6.027397,6.5753427,5.464481,4.9315066,5.7534246,3.8356164,7.39726,7.6712327,6.027397,1.0958904,3.8251367,7.6712327,5.2054796,2.1917808,7.103825,1.9178082,2.4657533,2.4657533,8.74317,3.5616438,5.479452,11.232877,6.010929,5.479452,5.7534246,2.4657533,4.0983605,7.39726,7.6712327,9.315068,8.196721,4.109589,12.876713,6.849315,1.6393442,10.958904,5.2054796,4.9315066,2.7322404,4.109589,2.1917808,6.027397,3.2786884,1.6438357,3.2876713,4.109589,4.0983605,8.767123,5.7534246,4.9315066,9.562841,1.9178082,4.657534,1.369863,8.469945,2.4657533,8.219178,3.5616438,2.7322404,6.849315,5.479452,6.3013697,8.196721,6.849315,5.2054796,11.232877,6.830601,4.3835616,9.589041,2.739726,7.103825,7.39726,7.9452057,6.3013697,1.6393442,8.767123,5.7534246,2.739726,5.7377048,10.684932,3.8356164,4.9315066,4.371585,3.0136986,4.9315066,4.109589,4.0983605,6.6036844,3.5238545,4.2890882,5.6905975,8.096363,4.534719,6.140765,5.6623325,11.998111,9.532357,6.2635803,2.3176937,3.3915918,14.766178,7.0288143,13.001696,7.331129,19.263107,14.851205,7.574901,17.38309,18.497875,18.497875,16.93047,9.485121,11.979216,10.37317,24.486526,13.245158,13.538026,24.109589,13.661202,17.260275,22.465754
LBR,historical,tn90pETCCDI,2.3378994,1.4611872,1.165756,0.2191781,0.7123288,2.155251,3.3515482,2.2283103,1.4429224,1.8447489,1.2750455,0.9497717,0.6392694,0.84018266,1.1293261,1.6073059,0.8401826,1.041096,0.6557377,1.5159817,2.1369863,4.858447,1.4754099,1.8264841,1.5159818,0.7671233,2.2222223,2.6849315,2.5753427,1.3515981,2.1129327,1.0593607,2.0821917,0.49315068,0.7832423,0.7305936,2.283105,1.7899544,0.7103825,1.1689497,2.1004567,3.196347,5.5919857,2.392694,1.0410959,2.173516,1.8761384,3.1780822,0.7853881,1.954338,3.7260275,1.5707762,0.6392694,1.2237443,0.4918033,2.1917808,0.25570777,1.0045662,0.81967217,0.7123288,2.5936074,2.2283103,0.6739527,0.74885845,2.7214613,1.6621004,1.0018215,1.5342466,3.0136986,1.1872146,2.568306,1.1872146,0.49315068,1.1141552,4.936248,1.8630137,2.3013697,0.9315069,2.021858,4.438356,1.242009,2.9041097,1.3843352,2.2100456,0.2739726,4.6940637,2.6775956,0.8949772,1.2968037,2.2465754,0.76502734,0.7305936,2.30137,1.0958904,2.531876,0.7305936,3.8173516,0.29223743,0.54644805,0.9497717,3.2511413,0.38356164,0.81967217,2.6118722,12.968037,1.7534245,2.2586522,3.1232877,3.5799088,1.6438355,2.003643,0.7671233,1.4246576,1.6438355,0.47358835,3.9452055,1.2237443,1.1324201,0.36429873,0.91324204,1.1689497,0.51141554,0.87431693,4.1461186,8.2739725,1.1872146,0.83788705,10.739726,3.415525,1.150685,1.2568306,5.001417,2.2176034,1.1859549,2.3604045,3.5635333,1.8460085,11.730436,2.0620563,3.7178397,7.001732,14.215714,1.2775578,4.7457094,2.6295073,4.9264684,4.8043466,5.961896,16.7413,5.316328,5.4368443,16.127855,19.29145,16.696583,18.294706,19.75878,27.771374,21.286726,35.844482,22.361834,12.356479,26.392694,34.153008,27.92694,32.38356
LBY,historical,tn90pETCCDI,4.357253,5.0276694,3.8260412,2.6390276,5.1818924,4.688379,5.381247,4.314615,2.9538238,4.646648,4.049506,3.651456,2.5455866,4.450694,5.6571856,4.569536,8.559376,3.8365235,3.1040785,4.7845416,6.773111,5.615531,6.488619,3.8038645,3.3511748,5.112038,3.7093332,4.6729565,5.796063,4.7337384,3.6686208,4.973238,2.8540325,3.3257732,3.8115659,4.2148237,4.936043,3.8601108,3.8450403,4.2873993,5.333394,4.595845,6.5275216,2.9765036,4.8044996,5.21183,5.2165885,6.6080017,3.1579423,4.384469,4.0914454,4.3817472,1.8724484,2.7642202,3.9201317,4.715595,4.2520185,3.9943755,3.4370136,2.3405607,1.6356709,4.454323,4.410487,2.0547945,2.9864826,3.6895583,3.2126443,5.001361,3.128005,5.2853127,7.5018997,5.0802865,3.7222173,4.7854486,6.804364,4.302821,3.3139799,2.5256283,4.5154347,6.0056243,4.6983576,4.932414,2.4327798,2.0874534,1.7463486,3.5834165,5.326964,2.2153678,3.0409143,4.5450425,4.6366663,2.4757326,5.0231338,3.576159,3.5718162,2.7542412,4.656627,1.8479544,5.2473493,3.1661072,4.0923524,2.511113,3.190931,4.609453,4.2211742,2.9384017,5.70604,5.7425385,3.9635308,3.3021863,5.944885,2.7878072,2.336932,2.4766397,3.5455794,4.538692,3.5562007,3.0726662,2.9937034,4.591309,3.577066,4.925156,1.9351861,3.866461,4.199401,4.8816113,7.548041,8.168375,3.4854398,2.88397,4.834799,4.9418926,4.1784415,3.9763567,6.921416,9.524912,7.086155,12.20201,4.7531247,5.9889197,9.733441,13.178308,5.6437707,6.202423,5.871516,6.99359,6.4697757,10.192043,18.754953,8.104652,8.907453,13.890955,17.3514,17.727573,18.92861,15.125677,14.74278,14.191049,13.650439,15.384541,15.892757,19.331398,15.783664,16.392998,17.497051
LKA,historical,tn90pETCCDI,0.5977584,0.29887918,0.44709387,0.124533005,0.29887918,0.3237858,1.0680577,0.44831884,0.1992528,0.622665,0.52160954,0.871731,0.22415942,1.24533,0.4719324,0.69738483,1.120797,1.4943961,0.89418775,0.22415942,1.4694893,2.8393524,0.0993542,0.7721046,0.1494396,0.0498132,1.5648288,0.0996264,0.4732254,0.44831884,0.22354694,2.8891656,0.22415942,0.4234122,0.02483855,0.0,0.074719794,0.074719794,0.2980626,0.3985056,0.3985056,0.74719805,1.4406358,1.120797,0.3486924,0.871731,0.2980626,1.0460773,0.74719805,0.5230386,2.0672479,1.3947695,0.2739726,0.44831884,0.32290116,0.99626404,0.34869242,2.291407,0.96870345,0.7721046,0.5977584,0.0996264,0.1987084,0.1494396,1.1955168,0.7721046,1.1674118,1.5442092,4.881694,0.3985056,2.7570791,2.5404732,0.0996264,0.871731,3.750621,2.8891656,0.6475716,2.8144457,1.4654744,2.3910334,0.8966377,0.6475716,0.22354697,0.57285184,1.0709838,1.4943961,2.3348236,0.99626404,1.8929017,2.1668742,0.769995,0.4234122,1.369863,1.618929,1.1425732,1.4694893,0.29887918,0.14943959,0.9190264,0.37359902,0.69738483,0.3985056,1.6145058,2.0423412,7.521793,1.0958904,1.5896672,1.8181819,4.6824408,2.291407,1.8877298,3.437111,0.24906601,0.3486924,0.3477397,1.24533,1.6438355,0.5977584,1.4157974,0.6475716,1.7683686,1.7185555,0.6706409,0.24906601,7.247821,2.0423412,2.5086935,14.993773,4.0099626,1.7683686,4.297069,4.0331516,0.9224031,2.400481,1.1237302,4.1207542,2.1350968,6.667239,2.1266937,1.7056727,21.335508,12.996951,0.12419276,2.466612,3.945549,5.6340446,4.925741,3.107313,15.095118,10.356852,10.855302,9.516039,23.142525,12.23,14.4080715,29.719585,19.275133,20.900932,32.850266,25.9063,17.689697,7.646326,33.830105,20.07472,22.291407
LSO,historical,tn90pETCCDI,1.9178083,0.82191783,2.896175,2.30137,0.9315068,1.0958904,6.284153,3.1780822,1.8630136,3.780822,5.300546,0.8767123,2.4657533,1.150685,3.0054646,1.4246576,1.9726026,3.1232877,0.9836065,0.82191783,2.4657533,1.9726026,1.0382514,3.0136986,1.150685,4.657534,1.3661202,1.5342467,2.7397258,1.4246576,2.4590163,3.3424656,3.780822,4.8767123,3.2240436,2.1369863,5.7534246,1.6438357,1.6393442,3.2328765,4.0,3.9452057,4.371585,1.8082192,2.7945206,2.1917808,1.147541,2.4109588,2.739726,2.1369863,7.39726,5.369863,0.38356167,3.2328765,0.9836065,0.7123288,0.65753424,7.232877,1.967213,0.7123288,1.2054794,2.1369863,1.8579235,5.6438355,4.3835616,1.0958904,1.748634,3.8356164,4.712329,1.7534246,3.934426,4.109589,6.5205483,5.3150682,5.2459016,6.739726,5.8630137,2.1369863,1.3114754,6.027397,3.561644,3.7260273,1.3661202,2.082192,1.150685,8.547945,4.371585,8.2739725,3.671233,4.164384,5.79235,2.30137,1.9178082,3.0136986,4.644809,4.9863014,6.082192,1.5890411,4.31694,4.109589,4.712329,3.4520545,1.5846994,11.013699,9.315068,4.767123,1.0382514,6.904109,7.0136986,7.780822,7.431694,3.4520545,3.3424656,2.1917808,2.4590163,2.30137,10.027397,5.808219,3.8251367,2.9041095,5.589041,2.2465754,5.136612,3.1232877,14.301371,8.547945,3.2240436,12.9863,6.9589043,6.082192,9.289618,3.8771846,6.51299,1.0599905,5.0518184,4.5649505,5.171469,20.719887,6.757113,5.1695795,14.7000475,9.696741,2.8509517,11.030704,4.5762873,3.8526216,5.149802,10.331602,13.207369,10.524327,16.016582,5.560699,7.550307,17.118565,15.364614,16.24374,24.980633,15.493622,22.17637,21.914028,8.765234,11.342466,13.442622,22.794521,19.835617
LTU,historical,tn90pETCCDI,14.230459,17.002419,6.589521,2.4174054,6.059629,8.493151,6.766313,6.2530217,6.7203865,6.881547,12.214722,11.603545,10.958904,19.452055,9.161041,13.053989,15.181305,13.859791,21.713274,2.0306203,8.299758,12.377115,14.593378,8.751007,12.908944,8.154715,4.869817,5.721193,4.415794,2.1917808,11.202187,19.822723,8.058018,14.101531,8.148506,4.786463,10.7655115,6.349718,7.007393,16.390007,8.896051,5.479452,7.843137,4.5447216,4.8348107,10.008059,9.450337,14.278808,5.334408,6.4786463,6.800967,6.46253,6.9298954,5.7211924,2.7965286,7.5906525,10.298147,6.30137,6.862745,10.410958,6.704271,2.8364222,12.68081,10.507655,5.6728444,6.4786463,5.094825,3.5616436,5.979049,14.8751,9.144969,6.849315,4.576954,2.707494,6.557377,12.489927,9.508461,8.106366,5.0305367,2.1917808,4.8025784,5.7534246,6.685953,7.2522163,3.7872682,1.5149074,3.8894246,11.780822,2.9170024,9.10556,10.093218,10.265915,1.4182111,1.6921837,3.0858245,4.59307,1.6921837,3.2393231,1.4946963,2.1273167,2.8203063,4.157937,7.810993,6.833199,6.027397,5.9468174,3.6804886,5.705076,0.7735697,2.0789685,5.2555447,3.3843675,2.3207092,5.092667,2.2179363,2.4657536,6.6398063,1.6921837,4.7894564,3.0136986,4.3029814,4.3190975,4.0501447,1.8049959,7.203868,9.347301,3.1340406,4.5447216,1.6277195,6.6559224,3.2626166,5.338298,4.4596963,4.4024563,2.080493,12.156492,4.0401235,6.0107255,7.073344,7.682347,11.765817,7.504515,2.005121,5.1126733,4.9420657,6.2791405,7.0218024,13.002306,7.9374256,9.754647,13.862934,8.881602,11.2050905,18.168884,15.470134,25.694517,19.575424,14.566117,14.3223715,27.31279,19.475952,13.070106,22.774029,23.867847,17.050766
LVA,historical,tn90pETCCDI,12.011536,14.967557,6.8737416,2.3359768,6.7339582,10.093727,6.1691113,7.6712327,6.30137,6.777217,10.253092,10.223504,7.7577505,19.379957,8.685649,13.078587,14.765681,14.188897,21.412136,2.5811102,7.930786,12.9199705,12.9853325,7.0079308,12.516223,7.2819037,5.680184,6.085076,4.686373,4.109589,9.807304,17.375631,7.570296,15.472241,9.390279,4.1816874,10.612833,5.92646,6.9887834,13.828406,8.017303,6.3878875,9.1026745,5.4361935,5.7101655,10.641673,9.289618,11.896179,6.8925743,7.0511894,6.9214134,6.344629,8.363375,6.344629,2.1714122,5.8543615,9.6323,6.402307,5.708945,9.012257,5.7966833,3.619322,11.130284,8.320116,4.167268,7.080029,5.464481,4.3835616,6.5032444,12.905551,7.492091,6.6762795,4.2682047,3.9077144,7.5783725,12.9199705,8.925738,7.570296,5.5220017,2.0187454,3.6770008,6.6762795,5.2919183,8.651767,4.340303,2.7685654,3.4800115,10.800288,2.883922,8.421053,9.706643,9.358327,2.3936553,1.7447729,2.3295944,4.715213,1.9178082,3.5039654,1.8838079,2.5234318,2.8406632,4.5565968,8.196721,5.3064165,5.6813264,5.9552994,3.1205063,7.0511894,1.0814708,1.9466474,5.0186944,3.374189,2.5811102,4.8738284,3.3074489,2.9416006,6.5032444,2.3215573,5.061835,1.9754868,4.859409,2.8983417,4.529767,1.8745495,7.6856523,8.377794,2.3583548,4.0086517,1.629416,6.604182,3.1348863,5.630112,4.7803497,4.118042,2.56662,11.32188,2.9048057,5.4197845,7.9983735,6.249161,12.750914,6.2939115,1.9388494,5.4008904,5.3322725,6.376451,7.0096097,13.690674,9.267832,9.182806,12.902026,8.44492,10.336374,17.411432,17.441216,27.583223,20.68369,14.347513,15.816747,25.530169,20.55988,11.247296,25.452978,25.984138,18.11103
MAR,historical,tn90pETCCDI,3.8184931,5.004892,8.970042,8.109099,6.0885515,9.271037,7.055035,6.932485,8.984834,12.089042,8.552889,6.2059684,8.7010765,5.780333,12.204821,11.744128,8.803816,6.7759295,7.7039423,12.250489,6.5851274,7.0156555,6.147541,8.444227,7.619863,8.994618,9.621389,10.927103,9.422701,9.209883,9.094458,7.901174,11.076322,14.728473,7.0965066,8.001468,9.603719,5.0440316,6.854996,6.72456,7.142857,8.08953,12.20238,6.3478475,3.6105676,6.954501,10.231264,10.9760275,10.088063,8.216732,10.569961,7.4388456,8.272994,7.663894,6.203649,11.157044,4.748043,10.623777,5.110753,6.396771,10.437867,7.0499024,3.8153787,5.821918,8.490705,5.2005873,7.7088213,8.877202,8.387965,9.354208,7.591725,10.029355,4.0484343,6.2646775,9.76532,3.1482387,5.5088067,6.5215263,5.7718577,5.37182,8.184932,8.343934,7.52098,6.607143,7.340998,8.7989235,6.24756,8.052837,6.744129,5.6653624,4.842408,11.071428,6.6878667,6.9129157,10.458138,7.9060664,6.8713307,9.681996,5.849922,5.680039,4.5817027,5.078278,4.6618853,5.4818983,6.6120353,4.432485,3.6885245,8.035714,9.630626,10.887964,6.54274,7.76908,5.1981406,4.0092955,5.56694,3.4001958,5.626223,3.4393346,11.890124,4.7333655,3.8062623,6.3869863,5.6132903,6.0347357,4.175636,7.539139,3.329918,7.536693,9.332191,6.9496083,3.5665495,6.703725,8.322001,5.2019362,4.4807734,3.7088368,5.647227,6.430005,4.9662337,7.9333963,5.796275,7.960979,5.458424,9.936905,10.959663,5.988343,8.759489,11.203185,11.7386465,12.851829,12.212392,15.382617,23.547558,17.805857,10.8387,13.984075,17.252092,8.629884,14.570968,20.9325,19.060244,16.959393,12.4682865,14.386008,12.891389
