iso_a3,SSP,variable,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
JPN,historical,rx5dayETCCDI,128.64479,150.9183,152.32083,108.35212,133.28423,144.28445,126.405716,205.88232,169.01527,139.15115,167.43709,133.93776,126.882355,129.2125,143.85152,166.42296,165.42552,141.1289,116.68778,163.09541,148.12857,144.88783,120.51572,162.25461,154.29694,182.9162,145.72057,174.3801,108.91336,189.5062,115.57952,141.17815,170.71498,160.22766,126.57362,144.2697,143.84123,166.75943,136.43695,156.1008,167.89511,163.31163,140.1328,136.30856,167.13367,136.45404,107.80413,177.42462,122.563385,124.43245,172.57085,122.63788,131.61914,143.12502,129.48013,117.9268,188.32462,129.90431,134.95631,206.90947,130.93915,105.87746,147.89099,119.392296,135.4946,132.74768,140.45844,188.18906,149.84665,136.62657,122.21131,128.51682,149.22166,156.85107,179.72673,134.8586,139.53159,145.58777,97.72712,112.84816,142.67522,132.26111,163.15843,130.69191,145.52666,143.12672,122.8862,167.86943,145.11429,141.41983,177.82042,144.78612,134.37799,117.40841,159.35551,155.16447,129.99826,123.01389,122.135185,129.97751,141.37953,128.33237,106.02351,141.06912,152.70541,100.71144,119.31591,133.76271,152.73103,148.52377,157.82597,151.27495,138.55182,130.9444,137.07011,159.69827,144.72852,137.48372,190.85127,120.800705,125.022316,128.83792,138.88783,144.64185,131.01244,147.64532,147.04826,152.91295,150.60072,137.1767,170.42726,159.14035,156.7235,121.615654,158.26701,147.56155,145.20502,134.6058,117.75553,151.68753,137.55157,114.50463,114.22579,117.12343,126.47696,144.63045,134.00499,190.69354,142.28824,142.78278,106.049774,144.35895,146.35693,127.54685,101.45498,140.50775,179.90083,161.2147,151.63991,123.71788,135.7149,124.67889,172.58244,138.50055,139.62445
KAZ,historical,rx5dayETCCDI,26.513351,30.407875,23.170761,24.710089,23.966105,27.112232,28.16551,22.369322,24.465971,30.221298,23.01646,28.412792,27.224094,29.335693,28.316294,26.212957,24.0074,22.706793,24.518738,22.806936,25.51987,25.223726,27.321533,24.788162,22.519665,24.905355,24.9116,25.789536,27.978304,26.087257,28.92073,31.583342,23.18635,24.970354,26.704296,28.365894,29.808956,23.742296,23.2685,30.103155,22.816053,23.388418,25.842546,23.644602,23.874023,23.715284,23.116783,23.363895,28.840933,22.125578,23.7233,26.365208,23.662672,28.510952,21.256388,26.86098,22.792643,25.421848,28.419174,28.401705,22.74847,26.22028,30.04829,26.994595,25.104277,27.318302,22.183311,26.224625,30.375023,23.823391,26.435293,23.093761,23.817123,28.135054,29.489223,24.591919,24.721792,26.127146,21.612339,20.37615,19.706615,29.09815,25.19136,25.470608,22.289553,26.764597,25.951982,22.8965,27.431175,22.581045,20.630749,27.21935,22.972391,28.229166,21.476269,22.764091,21.060501,26.515741,22.544165,21.155996,24.509583,25.20554,22.213968,29.721525,21.42279,22.854658,27.158316,26.39351,26.98917,25.220829,26.708763,23.785727,27.263351,25.069202,22.96204,26.283432,24.289122,21.262928,21.856228,27.222067,24.021599,25.463497,22.281494,21.128265,22.836004,23.137432,23.421144,28.481916,26.895523,23.814175,20.569918,27.479862,23.407255,22.929749,24.706078,26.018648,25.149124,23.422693,21.264948,21.590378,23.75527,21.676954,21.428385,25.315552,24.921171,29.366245,24.026598,28.936184,28.825972,29.965675,25.929193,27.6533,24.989653,29.102604,25.916105,30.418818,26.187216,27.744574,31.325623,29.903553,28.820318,28.562357,35.99355,28.949919,23.831036
KEN,historical,rx5dayETCCDI,67.65785,91.83424,79.44867,60.580658,66.98066,72.85792,83.05517,68.411736,75.34216,75.54957,66.725655,75.32259,92.30063,71.24001,77.66046,71.31969,92.02589,64.15229,65.436295,64.93485,89.335976,80.332855,68.252174,75.99023,93.864075,85.42943,64.84024,87.00257,65.70297,69.66024,78.46364,64.204025,86.24995,79.54079,66.38221,86.17494,84.02275,65.87194,87.500656,96.24221,80.218124,65.051895,81.55499,57.067078,53.055717,71.171074,86.54837,72.57378,79.59769,81.58043,84.05805,47.960564,49.583317,78.3838,67.52326,55.52458,85.10603,86.04496,85.18152,69.79911,64.45134,48.217003,75.027985,91.13392,63.46691,72.0399,79.20641,72.70714,78.919716,88.455284,67.2295,53.011936,97.95678,78.54543,96.22708,66.84142,72.574844,70.17915,72.48066,87.2582,75.29549,45.936985,73.16977,67.9932,78.092926,72.55576,94.42867,75.33824,58.21748,75.7634,70.521545,64.75793,84.634834,71.048935,87.46222,68.60515,64.90012,87.34159,80.11235,75.4569,76.043175,89.45754,61.950867,94.85769,52.652245,57.466515,77.77442,79.722946,90.99091,70.64089,90.705635,66.624794,80.47235,71.75225,81.69339,86.731346,62.184265,70.84061,58.881424,86.74996,80.333305,71.443794,73.469086,81.86104,101.14981,87.091805,87.9308,78.72071,61.340466,82.30454,89.217926,72.048965,65.95888,77.783,68.121056,74.86724,83.83496,84.6486,65.99729,86.35588,75.88957,66.46453,77.91645,83.4711,64.79439,79.642654,73.23335,81.05281,87.20406,63.72722,71.16325,83.2439,66.22331,77.32977,79.02325,69.62246,87.64697,81.773285,97.803024,93.84717,69.25939,81.6756,89.30378,85.737915,89.59769
KGZ,historical,rx5dayETCCDI,49.236885,47.36973,64.284454,60.75459,50.711613,51.893787,60.437023,55.56258,48.191673,54.03504,57.8157,44.14416,49.336243,48.77881,45.074944,52.252663,49.81077,48.833046,48.00887,42.963974,56.83864,59.797874,39.003944,49.97699,48.287495,48.54492,51.469646,45.418095,54.39553,53.21189,43.41809,56.92304,51.083565,52.869457,45.60548,48.49851,47.788563,46.083733,49.127663,49.014133,53.012913,49.96059,59.465298,59.24341,42.633286,54.070286,58.64947,52.861202,54.594887,49.926956,47.88981,58.400185,48.281807,56.12395,45.75782,49.86227,59.873013,52.278004,56.92912,47.449623,46.177982,41.67764,50.920353,50.831203,61.266384,49.376198,46.99383,50.82331,54.846992,47.022366,52.95639,46.752895,51.590115,45.293266,54.89545,49.96603,60.916515,47.217175,51.76381,51.147602,52.205845,51.684372,45.905617,50.099613,49.568592,48.38281,56.99258,49.019314,46.983624,55.709114,53.07025,53.413982,49.97755,52.013126,44.15216,45.368893,48.24193,50.9509,45.53292,40.523457,47.2284,40.867405,41.984444,49.50185,43.854023,44.39983,46.0621,45.424625,44.635483,51.29448,54.81209,58.826756,44.33908,53.315445,60.576233,53.768368,54.47734,44.018192,48.059002,42.155235,42.723827,58.820404,45.520554,46.984135,50.703545,46.998173,57.259327,65.15938,55.100525,52.68607,51.81567,51.30043,53.26974,51.721912,45.406094,51.93927,48.59611,63.339626,54.933662,51.85138,58.994804,53.188705,51.782085,56.405834,49.8713,52.48778,45.05272,50.693745,51.96465,54.707314,51.257267,53.638775,56.90817,54.443455,58.9621,48.6454,52.26754,50.184586,61.537426,53.241337,59.77997,51.436687,62.857193,55.438023,51.24316
KHM,historical,rx5dayETCCDI,112.93456,142.70506,147.45363,133.91531,130.91856,122.5542,139.49979,126.10303,111.16189,131.76483,117.72657,121.74106,111.409096,118.78032,117.56963,129.00948,118.55281,134.9999,114.006584,140.01334,125.1457,123.03852,123.54058,129.08678,114.26061,141.76656,127.2958,133.25407,140.00203,141.84116,127.57515,133.57455,113.424866,135.79794,128.14459,137.4309,115.266136,139.84103,132.84041,124.67022,138.96124,133.39127,135.01425,141.2169,156.7462,116.98652,136.10713,133.37048,119.07718,151.76802,145.37592,148.28183,132.22812,131.27084,134.47073,124.30029,121.11857,139.29822,127.655426,125.64248,112.30865,111.76038,122.53653,149.20157,126.85414,127.74598,125.26045,125.73633,170.04495,137.24501,119.84474,140.44,139.13211,134.5235,123.58609,128.26375,135.18419,118.45084,114.57673,146.38196,121.552956,127.88933,129.52979,139.9398,130.72742,140.79092,149.93127,127.422195,117.617256,136.84248,130.67429,136.70729,137.48248,124.07642,123.613304,107.005974,124.293785,114.58145,136.51195,122.97672,147.21646,115.72407,134.96173,124.77571,131.81822,119.94648,117.16178,146.93324,129.50954,145.562,146.04361,131.2228,146.9673,129.72008,125.76853,120.66512,118.54493,132.82379,115.40194,127.505615,144.31451,114.23086,125.040306,127.212975,130.35608,157.49655,158.56656,147.78304,117.25173,143.72635,140.76901,162.66785,147.82393,117.653694,119.40425,136.20058,142.99858,126.82053,130.88344,142.77763,145.36664,165.51248,125.38528,125.11119,116.80203,136.79863,128.36688,142.89574,146.2109,126.86864,144.38493,141.88684,133.68573,166.2201,132.87799,141.71133,114.070045,125.10701,142.2292,155.78896,154.62846,157.98708,159.70602,123.05927,136.74493
KOR,historical,rx5dayETCCDI,115.82238,117.216515,155.57918,110.43402,140.50662,147.63689,199.28099,157.47736,130.04533,204.8358,85.74598,145.33887,135.83786,166.47423,160.24979,147.24524,168.74875,132.55135,162.34862,118.03207,135.14296,190.96289,123.86149,178.52783,139.60257,109.451454,191.69704,143.51414,142.81445,131.39865,164.05498,169.92854,190.09505,163.89565,212.2366,151.21979,112.4557,136.60017,132.49133,165.61159,138.76141,142.61958,134.52199,171.88527,153.65782,152.73653,131.36221,95.88473,149.21619,159.09792,180.992,121.32424,151.36736,171.87709,153.54903,160.88118,135.28604,107.09306,116.60841,191.74582,169.72049,160.96677,103.55464,156.64902,165.79924,140.53812,336.70886,113.76651,179.68738,165.79329,230.31982,105.85167,135.02751,145.52908,187.56946,131.17299,155.73407,171.42464,193.68163,108.96336,134.77887,125.99398,173.93991,131.67357,159.374,123.564224,171.40582,122.659294,155.42775,149.1587,121.13514,114.226074,112.54225,131.0889,185.56496,173.62683,116.622734,178.42639,103.003746,174.8814,81.5388,120.704475,96.081474,198.6807,126.99436,119.95658,116.75775,124.6479,147.3573,153.7021,92.20382,179.88986,169.74812,153.8159,141.19699,152.2109,176.8187,161.22733,194.97966,217.70218,134.51215,151.56517,170.77562,93.818306,154.10652,123.999886,137.86467,131.6879,111.28043,153.01624,123.270485,92.79781,138.13493,173.5661,111.28667,140.75052,158.09486,136.7142,146.2703,75.85355,124.57702,200.44536,124.356026,185.172,191.74422,173.54335,278.7696,124.93124,124.78441,137.67754,100.74034,175.02512,117.52772,177.16263,128.8527,131.93794,120.643776,165.34598,168.75519,114.61107,108.56515,168.06644,183.55702,177.19469,102.75572
KWT,historical,rx5dayETCCDI,40.890564,57.181873,9.526451,3.8397112,9.999871,14.491692,44.22208,15.300908,7.1823297,23.882507,9.180108,10.237803,43.869976,15.961556,49.666138,9.199172,38.729404,4.2869744,4.096766,21.267632,31.93212,34.254482,16.32283,7.473831,29.793928,13.795415,7.8434243,66.72883,12.378831,51.2027,23.522158,11.631448,36.408222,25.402763,29.001404,5.5235825,11.612653,5.35959,31.245718,90.07452,11.629532,23.998907,51.704113,6.530329,7.1101437,15.3222685,33.388844,33.644127,18.06942,4.049013,29.147993,35.35746,6.1897335,27.70246,15.831082,19.569763,28.810282,14.702647,49.27002,31.74726,7.8185697,4.3213367,16.779373,34.998505,11.863628,6.3650804,12.725353,12.934113,5.192637,8.728673,10.584792,11.286567,45.66322,24.641226,45.46965,21.36442,47.04059,6.762922,26.923964,29.078781,16.26133,12.975474,23.000269,23.24581,19.908625,20.153223,10.651021,29.224031,17.805973,14.835317,13.388321,9.480451,86.44373,17.681463,55.232136,10.096654,21.148016,3.1711457,5.1627655,7.1311836,6.9645844,20.781517,38.675663,42.22528,53.388702,5.8229165,27.246614,14.0788,7.9178414,1.1984904,41.28205,13.3403845,7.904951,6.2775307,22.699425,15.81319,11.499017,5.3437653,27.441679,11.784032,9.230911,6.851692,14.954716,49.23555,35.09879,28.402258,21.293352,22.478271,10.345746,13.471484,34.81987,53.09473,6.3510833,16.50369,17.160227,18.097519,6.2444005,21.61941,1.836439,28.362036,42.09585,32.3907,56.292084,12.674968,6.5078735,1.3033351,11.562406,19.82517,27.196554,17.259825,18.021751,8.303314,8.862287,8.338868,32.407948,56.12248,25.984026,20.20788,12.711227,10.575433,16.29304,22.816877,41.60004,31.384079,12.515704
LAO,historical,rx5dayETCCDI,139.59572,150.53845,176.72707,135.78198,176.09978,159.34027,177.12938,145.67862,141.36049,138.4012,167.44016,147.41869,168.96059,152.42628,155.22145,151.56339,138.34738,150.86995,121.479065,133.78693,148.73413,144.86052,131.2505,131.34804,121.69362,163.06607,136.14111,149.96472,143.84749,139.42989,136.9337,163.48547,130.39897,137.7635,133.94383,146.1315,117.11334,173.18747,161.72166,133.5217,133.44827,126.70513,158.90051,142.88327,133.94734,172.81763,156.75021,163.39581,174.8811,171.94574,130.32158,139.04219,147.8975,165.75845,133.94946,157.30147,149.15883,157.9926,136.00851,180.71964,140.54758,142.81007,164.88815,143.07433,159.18924,164.31494,156.31616,154.05925,174.3273,164.35228,140.89601,164.39548,168.34532,143.14108,149.88745,162.8979,142.45972,125.72412,146.08731,157.78935,160.66292,168.48476,158.85945,152.67732,144.18027,158.35382,164.26018,152.25192,148.252,136.04259,149.53714,169.7607,136.61353,130.41243,129.78378,170.92964,135.54831,186.1733,150.50223,134.24799,160.26099,137.31494,171.40437,135.33305,154.51392,147.33884,172.84877,163.4843,141.63425,144.62971,140.59169,155.51701,138.52968,158.44368,150.5656,139.09456,161.76433,137.28853,144.05899,133.2937,159.45041,172.22255,120.62125,146.43169,152.78615,138.23308,153.1013,144.99756,155.01923,145.56757,151.1571,153.20132,157.10832,159.24844,156.716,139.95323,146.51881,154.9333,157.16301,157.93109,153.55482,148.21935,145.52872,153.14507,148.57928,154.49518,146.99997,167.67125,149.23352,146.57178,152.48277,142.87524,171.89624,162.13327,153.46864,173.87134,146.84932,147.92169,165.27197,167.23273,167.52638,145.8564,175.33995,149.93571,155.5731
LBN,historical,rx5dayETCCDI,80.767746,68.05998,55.773266,67.617165,58.49634,65.55522,49.324604,55.787365,54.280968,86.05566,58.354156,59.509624,75.29521,78.38572,85.69594,42.705067,37.569206,99.73912,62.786697,51.49946,59.537743,82.33193,80.16108,74.40149,69.36591,98.31528,60.072968,108.790344,67.22549,76.327965,57.90241,86.62385,58.005024,40.496143,70.67438,64.06754,58.596886,53.50233,109.22135,49.980995,61.224167,54.86662,68.544014,55.392982,49.293858,44.58117,74.5796,44.87285,61.230537,73.73475,58.728127,39.84298,44.16228,83.414635,56.22645,43.17822,59.06355,77.165726,70.824295,65.33984,45.050297,56.752342,71.50726,71.60016,51.255783,74.92505,54.342613,63.569286,58.736443,81.71209,50.6891,52.640446,79.52189,82.5066,39.516483,64.404755,69.556786,54.222878,53.923424,80.165825,71.51367,55.29612,49.423084,77.13321,61.67228,60.183,76.88042,55.60389,49.60781,82.56524,46.90558,60.158676,45.01993,44.58043,50.111298,55.516388,52.91297,63.413483,60.113064,41.216244,64.7908,59.001347,61.469807,108.30435,48.83739,35.06904,65.953545,64.46447,61.819412,80.2298,65.287766,57.600655,49.101276,58.136616,39.006195,63.256874,58.483047,63.817932,46.492695,44.97626,78.62554,80.83429,72.15693,49.613747,85.08727,75.12714,61.37097,51.867176,80.87411,38.187813,56.67724,51.277775,37.367565,52.81648,43.52172,106.17658,86.49721,63.762173,50.597485,54.048717,86.6093,78.70412,73.345566,78.85784,70.852104,60.105198,68.269165,82.44047,47.001057,37.16969,38.24489,60.1505,84.568405,56.05993,52.262245,67.678635,59.366898,62.818504,62.020363,51.41381,65.37866,47.497498,64.88412,60.12897,84.20302
LBR,historical,rx5dayETCCDI,119.09421,125.655426,120.27033,125.96644,122.41166,131.4532,116.512596,125.2665,117.17651,128.9708,129.82729,124.74206,115.25718,124.81697,130.11557,131.62157,131.41977,122.174126,138.52646,118.72769,120.5972,124.69673,122.35036,131.5186,127.725555,127.37047,126.319466,114.93852,130.7312,122.05239,115.29747,123.74101,130.73778,123.79019,130.29486,119.44535,122.96891,113.89137,122.342285,119.09459,126.04504,114.84292,130.35776,111.635254,116.670975,116.52264,117.093216,126.81072,130.88643,138.60606,111.699394,123.23293,111.02649,119.75356,126.42519,113.94287,114.82047,126.444855,110.27825,113.66745,120.2771,122.90862,118.867355,120.32823,124.23598,127.57387,107.25368,132.26431,115.778175,130.26443,123.62966,129.01862,105.36111,120.00369,112.49516,129.11658,132.5255,132.99792,114.8971,119.503494,130.87825,120.91093,120.49209,110.72977,125.5385,124.13159,117.86929,145.76543,119.372284,128.19206,121.58093,138.68422,117.84461,132.60223,115.479004,125.96843,135.49203,118.30948,115.75207,115.22744,135.00792,116.19954,127.534225,118.766045,122.59839,118.78671,99.101715,124.20821,110.06197,115.455124,124.3954,125.26737,126.57578,115.86295,113.58785,117.15068,113.30185,139.24535,115.50293,109.70546,119.096466,115.18392,114.88443,135.05818,112.35226,119.072174,120.40527,111.24394,113.65536,127.75378,141.78075,120.45317,114.01513,109.595375,121.62,111.88669,138.17723,126.96513,126.58745,146.73598,119.241905,118.27402,129.73828,142.24,115.77791,118.19062,115.58548,129.52557,124.22864,117.04812,134.66205,124.04439,130.6616,127.82643,128.7772,131.28482,133.65344,122.11197,137.0237,139.99507,129.27936,130.00385,117.84325,143.0228,109.863304
LBY,historical,rx5dayETCCDI,4.7294106,7.1712236,8.65666,2.514005,6.059215,5.673511,2.8898659,5.0360384,3.1161401,3.3692284,3.4826665,5.676452,4.223221,6.1183033,4.862318,3.1282127,2.8581138,3.746804,3.2491066,3.1467073,4.710752,3.3792665,2.9160898,3.9215262,2.6374793,3.6978185,9.332978,12.157403,4.3630176,3.754831,4.7041917,3.0059206,5.3296576,4.3967443,5.9172273,4.267981,3.5915055,3.3279777,2.1657667,4.3543844,4.9723897,3.1416059,4.161784,4.508785,2.7478888,4.325985,7.807022,11.455179,3.2366297,3.6158197,20.927706,4.433997,4.9936514,6.519495,3.8131046,7.48454,4.273054,2.8361642,11.059143,3.7020943,2.3107083,6.823872,6.020149,4.274304,7.8625503,2.7020042,5.510178,8.091035,4.2488575,5.444365,8.448996,12.251504,3.4753268,3.7489216,5.611178,4.161389,2.6874516,3.7139032,5.7383995,3.9860635,3.8265057,7.5365143,4.458968,3.9232714,2.1637008,5.373991,3.356905,3.9051497,3.1788297,6.5999928,2.3975492,3.8521757,3.2787578,3.035284,3.2863362,3.468731,3.691285,2.9824426,5.2624846,4.9508033,6.181931,4.5318537,6.542323,3.380067,3.363165,3.0911098,4.397822,4.6285176,2.8994083,2.144122,3.354966,4.3579636,3.6091022,4.3169823,1.9341896,4.097383,2.798379,10.731171,2.5517967,4.5789857,2.6145108,4.3919477,6.573644,3.7651758,3.65478,4.2602253,7.704663,4.0345736,2.5677428,3.6073747,3.4173443,10.988111,4.5185666,5.1268063,11.087009,9.428193,3.0260231,4.0060105,3.0511973,2.8381057,5.366833,5.7333946,13.584098,6.7613955,5.0693502,2.9650047,2.8017871,9.118872,15.034526,3.173926,2.4423501,5.601224,5.1745496,9.180562,2.6445215,6.031499,3.2263994,4.466312,5.3006506,5.925523,8.221273,3.566197,3.5829911,4.604131,6.0057225
LKA,historical,rx5dayETCCDI,128.24507,125.04683,115.32707,116.063995,118.09758,98.01296,112.98567,128.1983,110.85703,104.075584,117.0376,98.86186,97.93157,107.14693,111.13736,110.271904,108.04101,126.31785,119.85638,114.52895,106.482155,112.55955,145.4078,90.392136,162.5894,107.04334,121.15539,105.94914,117.5168,134.47581,119.398285,104.4241,132.56934,109.43176,110.51987,102.751396,111.382545,122.11921,101.78784,104.1982,105.05795,173.51956,95.15624,102.12662,123.80561,109.31162,99.1293,113.04905,110.25515,118.00334,148.0832,120.55713,96.51962,84.30149,102.754326,104.317184,119.0707,114.55529,98.8758,102.16869,103.90604,119.715164,125.50322,99.66594,105.46575,141.2818,95.23862,98.069214,129.2801,96.43873,105.891205,133.14418,121.87832,108.85449,149.23717,92.125694,99.85743,97.62922,138.04956,105.15494,131.31714,130.93004,129.22324,111.35134,128.13063,104.91553,104.04241,92.09711,116.90386,124.14826,108.38461,106.21473,86.30655,107.984566,113.439964,335.47522,111.430275,123.4719,124.55249,94.600586,93.89322,123.77962,119.06804,111.70507,101.79053,98.5575,109.34626,126.40506,112.602486,111.42912,102.945526,111.81135,109.3541,96.1458,102.715355,112.999344,151.74995,103.667694,97.21436,103.17295,123.2781,117.73298,90.22749,97.58342,100.55979,112.634834,97.175514,116.25585,113.818474,109.63593,114.97128,126.58325,104.46253,108.746574,112.364456,98.600685,79.87044,113.340546,105.8613,110.71551,87.46043,113.96328,105.09875,123.57659,90.753334,123.77481,111.177376,99.37312,108.70153,102.442375,99.18152,101.11643,108.89621,104.19056,103.97466,102.857765,123.51235,106.5806,106.45313,97.09143,103.8656,108.813675,114.71462,111.17117,133.55441
LSO,historical,rx5dayETCCDI,102.70503,113.59407,113.59365,93.63373,90.801254,96.49701,147.57126,124.83861,97.73519,85.65317,80.94557,108.08968,98.83452,166.53395,108.35024,93.04646,89.274956,103.43874,102.90847,114.08549,105.42445,97.42991,86.35677,108.27202,134.49156,91.562126,129.90976,107.987305,94.43617,107.11005,92.133644,97.4656,74.28653,95.959915,84.023155,98.04803,97.377205,110.94238,109.842995,110.20117,96.47455,98.245544,125.04079,90.550674,85.29409,98.31281,95.38812,113.57225,102.17678,100.901665,83.90463,107.80168,95.08929,87.695496,96.66658,107.17735,100.25928,79.65704,97.74853,94.089554,105.531906,114.570496,97.80432,99.81769,107.54795,111.005104,92.64034,98.42914,89.47936,94.882324,120.6854,76.394035,87.56188,94.66011,112.00364,93.44701,107.68474,84.37643,84.7337,93.292404,92.71681,110.09148,89.53642,103.37136,106.63944,87.909225,101.93451,90.98826,128.16391,92.20023,94.36711,116.87715,129.40662,101.74241,110.403725,76.94633,91.32083,104.238205,89.41865,129.71053,103.925255,111.578026,95.42445,73.170975,114.39592,104.709206,107.56848,90.054665,89.97445,121.978714,119.419235,114.34843,109.73436,130.22823,107.40314,106.91428,98.21321,83.25468,87.76195,143.94931,97.65758,79.375175,90.409836,95.872185,104.1801,99.451065,88.15621,102.21149,107.74269,118.15183,106.114395,105.49843,102.22338,100.13823,92.3427,147.51358,110.55276,129.80574,96.321304,136.29605,74.53684,97.95091,124.27511,86.47487,102.90254,108.723526,88.625626,98.66957,122.21724,97.06945,103.975075,114.48906,113.26066,79.518425,82.82263,124.811874,106.45062,96.335106,83.110275,93.95574,105.91249,182.52803,84.77165,99.22093,114.09041
LTU,historical,rx5dayETCCDI,33.441772,44.651752,54.73692,80.6364,49.71788,65.00526,48.04555,51.571636,49.731533,45.661827,43.98393,45.07511,70.14614,40.962006,40.83908,40.06861,46.926712,60.37961,44.980663,46.267178,53.977722,41.5936,45.089874,55.361702,61.184906,44.388733,37.34999,39.130604,46.51175,40.433563,62.259163,37.44004,43.756275,39.834503,54.820686,56.64562,52.20381,54.5222,51.080658,34.689056,38.051434,63.012566,51.396416,44.744835,50.41852,53.65009,47.348454,43.792908,45.18688,44.446136,38.103287,58.36411,45.129375,41.175644,42.86329,42.239346,49.12034,49.498135,51.289906,46.56484,34.34698,40.855335,35.20571,42.70094,43.7638,44.743816,38.85197,46.505775,37.08847,67.694695,43.684624,48.477528,51.972435,40.00078,48.2258,34.115303,46.327057,53.003647,41.76012,34.6222,50.291054,70.18601,50.85905,43.496483,47.85159,53.396725,41.515575,61.163918,32.665184,51.28434,41.088963,36.081505,39.25609,40.0264,53.121098,36.655277,46.164722,38.182335,40.497837,40.19278,52.396168,44.65675,45.60328,41.425575,38.506096,42.631973,58.25576,46.22843,55.785614,46.678127,58.645416,45.385555,41.808163,34.792206,56.804905,54.44587,34.29424,45.575623,49.48377,46.120045,38.943516,43.884857,43.015045,51.69297,49.33342,34.6821,50.56127,43.22462,50.421955,41.7916,53.441208,46.106365,46.759037,46.72034,50.220173,35.46331,61.43083,62.45686,39.430393,55.736515,47.65713,46.839577,60.131668,41.736973,54.564453,59.291718,77.47995,37.32242,67.19269,38.161358,55.312965,42.627995,54.40261,31.300268,49.642914,43.731556,52.165176,48.154278,74.54593,66.31158,45.570343,48.60493,55.452564,70.00601,55.105732
LVA,historical,rx5dayETCCDI,36.753815,50.55541,56.351357,52.557148,40.171944,50.15717,43.655487,45.486786,42.460064,47.051353,41.63678,61.160625,66.82333,39.418945,43.374603,44.296364,40.63226,53.581295,46.773727,45.13943,55.415676,39.92395,48.59024,43.05196,77.86247,42.40532,38.254208,42.27788,52.117752,47.69853,63.58606,42.090263,43.860523,41.263416,51.51802,49.538914,49.044567,55.85881,49.427418,37.259823,37.992493,61.392963,54.55364,48.651894,45.90195,53.71587,48.73319,51.579945,46.531677,73.37368,44.711292,53.077404,48.728523,42.34298,42.084732,45.248158,52.698193,44.11485,51.102776,45.184696,39.91621,48.772385,42.05595,38.46345,41.081673,40.45293,45.807568,46.059437,37.890644,58.37025,39.954487,50.52921,55.521595,41.030037,46.39222,41.775322,53.91396,51.10384,44.001385,34.551136,37.108936,49.84373,55.132885,46.520203,53.098133,48.564003,42.233044,40.196075,38.285435,48.25017,61.147846,34.92467,38.11704,47.89763,56.74447,37.04626,50.44327,47.296825,39.063286,41.552536,45.756084,53.612255,47.329815,45.90695,39.037277,38.31608,53.555267,45.263744,73.54741,44.60699,51.08394,45.608532,44.28741,39.190502,45.43659,48.76912,43.634495,37.117325,52.603157,45.24628,41.487133,46.242577,39.87073,50.13646,44.894695,39.190216,52.25319,47.5483,42.763187,41.017212,46.3401,49.685825,41.490963,53.90995,49.581593,43.493515,55.120014,50.32071,39.63991,46.878437,50.183666,50.485573,59.402863,42.542557,48.15309,58.89088,54.651516,41.146397,60.140747,51.578613,55.50292,42.73005,68.99036,39.49365,52.878063,44.68305,47.581352,51.11162,63.810978,56.806942,46.037373,46.904633,57.90384,57.95608,55.009792
