iso3,year,cdd,rx1day,rx5day,warm_days,warm_nights,wsdi,conflict_probability,hazard,conflict_probability_lag1
CYP,2025,-24.69999999999999,2.4996292833333342,-2.3651119999999963,18.082191,22.739725,12.0,0.01225,2.2,0.0099625
CZE,2018,-4.103174603174605,-7.1751185333333325,-15.592320733333338,20.273972,18.369211,35.714285714285715,0.0093375,1.2,0.007075
CZE,2019,-0.722222222222225,-2.475431533333332,-10.926883733333334,26.183954,28.558382,33.333333333333336,0.012775,1.1,0.0093375
CZE,2020,-2.5317460317460334,-2.672164533333333,-11.097963733333335,23.250065,22.35233,20.904761904761905,0.0144375,0.9,0.012775
CZE,2021,3.4206349206349174,-1.5636535333333337,-14.836968733333336,16.07306,16.829746,11.904761904761903,0.0177125,0.9,0.0144375
CZE,2022,-2.246031746031747,-0.4630695333333321,-4.001723733333336,18.695368,18.838879,11.714285714285714,0.0204999999999999,0.9,0.0177125
CZE,2023,2.658730158730158,10.091486466666666,14.993632266666664,27.031965,32.981083,27.61904761904762,0.0223249999999999,0.9,0.0204999999999999
CZE,2024,1.1349206349206329,5.161301466666664,7.330622266666666,19.724173,23.119959,27.571428571428573,0.022375,0.9,0.0223249999999999
CZE,2025,-4.722222222222223,-1.2038725333333318,2.466856266666668,19.00848,23.496412,9.142857142857142,0.024525,1.1,0.022375
DEU,2018,-2.875985663082437,1.0592951666666686,3.3598355333333387,18.615408,18.82457,29.677419354838708,0.0233375,1.8,0.01655
DEU,2019,-3.359856630824373,2.234636166666668,-0.2876244666666565,25.376345,28.068933,36.81720430107527,0.0304375,1.8,0.0233375
DEU,2020,-2.940501792114695,-0.1045558333333325,8.03614853333334,18.76726,22.060638,15.78494623655914,0.038025,1.5,0.0304375
DEU,2021,0.7691756272401449,2.159469166666668,-0.4839944666666582,14.779791,17.534246,13.333333333333334,0.0433125,1.4,0.038025
DEU,2022,2.2100358422939053,-0.6727238333333325,-2.5904124666666632,19.681839,21.87362,15.096774193548388,0.049225,1.4,0.0433125
DEU,2023,4.048745519713261,2.965551166666668,6.507930533333344,26.036236,29.244366,29.827956989247312,0.0546875,1.6,0.049225
DEU,2024,-1.811469534050179,2.634917166666668,3.8158115333333376,19.313707,24.70768,18.795698924731184,0.062175,2.4,0.0546875
DEU,2025,-4.392114695340503,1.0744301666666694,1.709907533333343,21.310946,26.06275,23.6989247311828,0.064425,2.4,0.062175
DNK,2018,-5.511904761904763,1.138887733333334,-3.767110966666671,24.677105,22.857143,49.07142857142857,0.0113875,0.5,0.0070999999999999
DNK,2019,-8.226190476190476,2.3509477333333315,1.3941020333333327,30.626223,36.947163,41.0,0.013025,0.5,0.0113875
DNK,2020,-7.226190476190476,-0.0611092666666657,-0.1945709666666673,24.882904,26.249023,33.0,0.0140875,0.6,0.013025
DNK,2021,-0.6547619047619051,2.5998997333333342,4.058299033333334,24.657534,29.2955,40.42857142857143,0.0118999999999999,0.7,0.0140875
DNK,2022,1.1309523809523796,2.5975497333333344,2.6970540333333304,23.248533,21.624266,29.428571428571427,0.015,0.6,0.0118999999999999
DNK,2023,0.5595238095238102,1.0133687333333334,3.791235033333329,37.162426,39.608612,65.07142857142857,0.017625,0.7,0.015
DNK,2024,-3.226190476190478,1.6917617333333332,10.069429033333336,32.552692,32.142857,55.785714285714285,0.0178125,1.1,0.017625
DNK,2025,6.13095238095238,4.019342733333332,7.400335033333334,30.234835,30.019571,51.71428571428572,0.0197374999999999,1.5,0.0178125
DOM,2018,-7.266666666666666,1.6750779999999992,-9.321375333333336,12.636987,33.219177,17.625,0.0178125,4.4,0.0134749999999999
DOM,2019,-3.8916666666666657,9.015788,16.441378666666665,13.219177,44.69178,15.625,0.0209,4.6,0.0178125
DOM,2020,-7.766666666666666,1.7244059999999983,-5.232386333333338,18.886612,36.13388,23.0,0.0268125,5.4,0.0209
DOM,2021,-4.391666666666666,-2.598142000000003,-6.230241333333339,18.49315,25.924658,17.75,0.0307624999999999,4.8,0.0268125
DOM,2022,-0.8916666666666657,-3.5652500000000025,12.08986866666666,29.349316,36.575344,47.0,0.0357375,4.5,0.0307624999999999
DOM,2023,7.358333333333334,-2.8608790000000006,-2.6240213333333315,34.246574,34.280823,61.625,0.03685,4.1,0.0357375
DOM,2024,2.6083333333333343,-2.8245190000000022,0.6127446666666714,32.103825,45.69672,48.0,0.038175,4.0,0.03685
DOM,2025,2.9833333333333343,11.613728000000002,28.22484866666668,36.36986,62.260277,72.375,0.0391624999999999,4.6,0.038175
DZA,2018,76.66785051613601,2.397530256666668,5.111617319999999,20.264393,20.940065,30.17249417249417,0.81655,5.0,0.8931749999999999
DZA,2019,-119.7737518004663,-1.2618047433333324,-1.93524368,34.806656,32.4252,83.07459207459208,0.75625,5.5,0.81655
DZA,2020,-89.61761626933077,-0.5896141433333328,-0.7080876800000002,20.731272,16.646923,32.73193473193473,0.7027,5.2,0.75625
DZA,2021,25.99601647473673,0.1158468566666677,0.1848423199999995,21.913977,22.276718,31.657342657342657,0.649975,4.8,0.7027
DZA,2022,-38.32439582856938,-1.783360243333333,-2.74306668,23.775583,22.9575,41.75291375291376,0.6025625,5.1,0.649975
DZA,2023,73.53713723404655,-0.206457743333333,-0.1368706800000012,18.375961,18.596928,33.84848484848485,0.5599875,3.6,0.6025625
DZA,2024,230.8312826229416,7.588927256666667,12.46811632,30.81827,30.464163,65.4079254079254,0.5224625,3.8,0.5599875
DZA,2025,-167.087063488778,0.554383556666667,0.3469133199999987,31.531118,29.600536,69.34265734265735,0.493325,3.2,0.5224625
ECU,2018,-0.8766666666666669,-0.071225366666674,10.19914833333334,32.849316,41.03425,43.175,0.0276,4.9,0.0166125
ECU,2019,1.3483333333333327,6.666086633333329,35.166988333333336,54.60274,71.4726,108.925,0.0340625,4.6,0.0276
ECU,2020,-0.4766666666666665,-5.702374366666675,-13.059711666666658,17.342896,23.558743,7.2,0.0411875,4.3,0.0340625
ECU,2021,-1.626666666666667,-0.7036563666666709,-3.745541666666668,16.602741,19.767124,1.925,0.0454,4.7,0.0411875
ECU,2022,0.0983333333333327,2.074879633333332,8.797098333333338,28.876713,36.739723,13.075,0.0508625,4.6,0.0454
ECU,2023,1.548333333333332,6.733549633333325,22.065738333333343,30.397259,41.28767,27.825,0.0580124999999999,4.9,0.0508625
ECU,2024,0.9983333333333332,-1.3999303666666734,9.374248333333355,34.76776,42.534153,40.6,0.062975,5.7,0.0580124999999999
ECU,2025,3.148333333333333,13.319605633333332,26.58671833333335,59.513695,75.76712,109.8,0.066325,6.9,0.062975
EGY,2018,91.50672279515322,5.565187006666666,9.030900163333332,25.509892,31.312603,51.75661375661376,0.8840125000000001,6.3,0.9270625
EGY,2019,-83.50779914675894,5.492878506666666,6.397326163333332,25.917227,33.37972,36.42328042328042,0.853225,6.3,0.8840125000000001
EGY,2020,-293.3800696576769,-1.5388578933333334,-2.122107236666667,20.6754,19.75887,33.17460317460318,0.8133750000000001,7.5,0.853225
EGY,2021,-175.74293205988585,-0.3260984933333333,-0.2156606366666666,22.387476,21.790243,24.428571428571427,0.784875,7.5,0.8133750000000001
EGY,2022,-83.02313292071796,-0.1682049933333331,-0.2963265366666667,15.664274,18.679422,19.3015873015873,0.7588124999999999,6.1,0.784875
EGY,2023,64.41404354987026,-0.0705491933333335,-0.2504125366666669,17.534246,23.384794,22.16931216931217,0.7263625,6.1,0.7588124999999999
EGY,2024,-14.801359435204404,0.2773781066666667,0.1534721633333333,33.700523,38.5535,85.81481481481481,0.700175,6.5,0.7263625
EGY,2025,-121.07293389373876,1.8682495066666664,3.4320095633333327,24.585054,31.22128,36.23809523809524,0.677025,5.0,0.700175
ERI,2018,-6.5,10.151897533333331,33.71210893333334,16.09589,27.479452,20.85,0.0839,4.5,0.0535874999999999
ERI,2019,-20.75,8.969963533333331,21.136104933333343,36.616436,47.657536,83.4,0.1055625,3.9,0.0839
ERI,2020,24.44999999999999,-1.247394466666666,4.406879933333336,21.734974,19.631147,21.85,0.123725,3.7,0.1055625
ERI,2021,6.299999999999983,1.355303533333334,9.718639933333336,18.479452,21.767124,17.5,0.137975,3.2,0.123725
ERI,2022,-2.0,-0.1528374666666678,3.507124933333337,19.328768,28.493153,24.95,0.151625,5.3,0.137975
ERI,2023,-20.90000000000001,6.754482533333334,21.66739493333334,24.30137,31.452053,29.1,0.167575,7.1,0.151625
ERI,2024,-5.0,7.003127533333334,22.47713493333333,23.702185,30.88798,47.4,0.1769,7.0,0.167575
ERI,2025,-22.25,13.77238153333333,34.70065493333334,18.50685,37.410957,15.05,0.1835625,2.8,0.1769
ESP,2018,13.633021806853575,1.2304574666666674,-2.3788958000000022,16.586864,16.24888,15.32710280373832,0.038275,4.3,0.0229499999999999
ESP,2019,-10.4417445482866,0.126875466666668,4.572997200000003,22.504162,28.383049,31.261682242990656,0.050125,3.4,0.038275
ESP,2020,20.90404984423676,-1.4407975333333347,-3.914997800000002,23.42577,23.979877,36.3177570093458,0.0588125,2.7,0.050125
ESP,2021,-5.273520249221178,8.385965466666669,22.127627199999992,11.030598,15.332224,7.392523364485982,0.0654125,2.4,0.0588125
ESP,2022,1.7825545171339598,0.8020884666666674,-8.152332800000003,21.464602,24.63961,21.8411214953271,0.0723,2.3,0.0654125
ESP,2023,0.6143302180685382,0.6631494666666669,-1.2294827999999995,18.640379,14.331072,31.738317757009344,0.085225,2.4,0.0723
ESP,2024,4.960124610591905,5.662916466666665,16.13411719999999,18.397936,26.556355,24.457943925233646,0.0890125,2.3,0.085225
ESP,2025,1.3619937694704092,5.415463466666665,4.886747200000002,13.475867,21.410831,12.925233644859814,0.09255,2.3,0.0890125
EST,2018,-9.805882352941175,2.504318333333334,10.39220376666666,20.370668,20.016117,36.70588235294117,0.0054125,0.5,0.0053374999999999
EST,2019,-2.5705882352941174,15.450493333333334,29.00126976666666,25.962934,25.866236,36.76470588235294,0.0070125,0.5,0.0054125
EST,2020,4.488235294117647,1.3792383333333331,5.334269766666665,14.721954,14.336226,20.94117647058824,0.0079375,0.5,0.0070125
EST,2021,1.6647058823529406,11.051123333333337,2.9219897666666625,23.867847,28.428686,36.41176470588236,0.0104374999999999,0.5,0.0079375
EST,2022,0.0764705882352956,8.736498333333337,15.058369766666663,14.375504,16.95407,6.411764705882353,0.010525,0.5,0.0104374999999999
EST,2023,-0.3941176470588239,-2.002256666666664,-0.5871782333333329,35.519745,35.56809,77.3529411764706,0.013725,0.5,0.010525
EST,2024,-2.3352941176470594,4.621746333333334,-5.342520233333339,19.527483,21.745419,31.88235294117647,0.0113375,0.8,0.013725
EST,2025,-3.982352941176472,-0.0616946666666642,2.2809437666666668,19.500402,26.494762,20.41176470588235,0.0131375,1.3,0.0113375
ETH,2018,29.02890070921987,5.360812133333333,18.805884666666685,16.393179,20.59312,21.5,0.930525,5.5,0.9529125
ETH,2019,-24.556205673758868,2.508977133333332,9.958754666666678,37.790733,46.49082,77.13297872340425,0.91525,7.2,0.930525
ETH,2020,27.858687943262424,-2.0166178666666674,-4.748521333333315,30.282816,23.74724,60.06382978723404,0.8926999999999999,7.4,0.91525
ETH,2021,11.9331560283688,2.626584133333332,10.089114666666674,18.076363,22.599825,18.56914893617021,0.8794375,5.7,0.8926999999999999
ETH,2022,-22.971099290780145,4.924874133333333,13.89191466666668,15.174876,21.372778,16.638297872340427,0.8728374999999999,7.3,0.8794375
ETH,2023,9.560815602836882,2.9330971333333338,9.79337466666668,28.235209,24.386477,46.27659574468085,0.8593875,7.3,0.8728374999999999
ETH,2024,14.8214539007092,4.441401133333333,21.610684666666685,18.859726,25.002907,23.09042553191489,0.8501000000000001,7.2,0.8593875
ETH,2025,-45.199822695035465,4.141065133333331,16.77600466666668,22.448265,39.02361,34.734042553191486,0.845475,7.8,0.8501000000000001
FIN,2018,-1.3051282051282094,4.371177799999998,5.80061383333333,16.986301,15.909379,22.184615384615384,0.0084375,0.1,0.007075
FIN,2019,-5.366666666666665,2.991082800000001,6.370305833333326,19.829292,21.525818,23.4,0.00815,0.1,0.0084375
FIN,2020,-0.5512820512820511,5.0504678,2.5925718333333307,11.654057,12.416982,7.884615384615385,0.012175,0.1,0.00815
FIN,2021,1.6025641025640986,3.631710800000001,2.672523833333329,32.840885,31.430979,68.57692307692308,0.012775,0.3,0.012175
FIN,2022,-0.0358974358974357,3.9238487999999982,9.365555833333332,14.737618,16.737617,9.023076923076925,0.0136125,0.3,0.012775
FIN,2023,-3.505128205128205,-2.5088592,-9.140029166666672,31.894625,34.031612,63.84615384615385,0.018225,0.3,0.0136125
FIN,2024,0.0871794871794868,2.0832898,5.512073833333332,24.035309,22.816309,44.284615384615385,0.0167875,1.3,0.018225
FIN,2025,-2.205128205128208,3.387870799999998,9.36297283333333,17.306639,20.297155,18.76153846153846,0.0190375,1.8,0.0167875
FJI,2018,13.47777777777777,-15.800522099999997,-44.53310813333332,17.62557,13.6073065,17.666666666666668,0.0080625,2.4,0.0077125
FJI,2019,-2.522222222222224,-5.521186099999994,-37.80127813333331,48.76712,44.84018,122.33333333333331,0.0092874999999999,2.3,0.0080625
FJI,2020,-3.522222222222224,21.374017900000005,101.63478186666669,13.387978,19.85428,4.0,0.0118999999999999,2.2,0.0092874999999999
FJI,2021,-7.188888888888892,-11.756782099999995,-24.134648133333314,13.515983,18.173517,0.0,0.013675,2.2,0.0118999999999999
FJI,2022,-3.188888888888892,-1.867339099999996,-1.3491521333333196,10.136987,15.799087,8.333333333333334,0.0162625,2.2,0.013675
FJI,2023,1.81111111111111,40.51156290000001,98.0761718666667,20.730593,24.292236,19.666666666666668,0.0151625,2.2,0.0162625
FJI,2024,4.144444444444442,-6.155852099999997,-4.04360313333332,16.757742,20.765028,8.0,0.016475,2.8,0.0151625
FJI,2025,5.477777777777771,-7.248452099999994,-39.81448813333331,25.936073,29.863014,30.33333333333333,0.01745,2.8,0.016475
GAB,2018,-3.335555555555551,2.4454335,10.295097300000007,24.450531,44.88889,11.355555555555556,0.020025,4.1,0.0150875
GAB,2019,-1.0466666666666669,5.7709835,8.114671299999998,42.39878,73.345505,57.02222222222223,0.022725,4.1,0.020025
GAB,2020,-4.780000000000001,0.2465945000000005,-3.7441326999999935,18.245295,27.322405,4.555555555555555,0.031525,3.5,0.022725
GAB,2021,-1.3799999999999957,0.1341354999999993,0.7677412999999973,16.718416,24.316591,9.533333333333331,0.0338625,3.5,0.031525
GAB,2022,-0.5800000000000018,0.5964784999999999,1.065567299999998,20.377474,38.891933,7.866666666666666,0.0373375,2.2,0.0338625
GAB,2023,-5.891111111111112,0.2224944999999998,3.778496300000001,20.0,43.403347,5.5777777777777775,0.0404375,1.4,0.0373375
GAB,2024,-7.246666666666666,2.0970384999999965,5.0132713,25.68306,51.894352,23.73333333333333,0.0421875,1.7,0.0404375
GAB,2025,0.0644444444444474,2.687136500000001,5.725131300000001,40.261795,80.60274,38.75555555555555,0.043025,2.9,0.0421875
GBR,2018,6.558571428571426,-1.3055023666666656,-0.2286632333333287,25.111546,25.264189,38.72857142857143,0.0448625,2.3,0.0252875
GBR,2019,-6.155714285714289,8.935485633333336,21.707268766666665,27.001957,31.855186,39.31428571428572,0.0562375,2.7,0.0448625
GBR,2020,-0.2842857142857156,1.7587506333333316,5.033990766666669,23.864168,23.298204,28.32857142857143,0.0700625,1.9,0.0562375
GBR,2021,-1.1271428571428608,0.1905916333333337,-2.354485233333328,24.51272,26.551859,34.885714285714286,0.078625,3.1,0.0700625
GBR,2022,-2.812857142857146,4.596017633333332,12.175344766666676,25.8591,26.136986,42.385714285714286,0.0902,2.1,0.078625
GBR,2023,-5.798571428571433,4.050102633333331,7.842944766666669,31.28767,32.05871,39.457142857142856,0.0978,1.8,0.0902
GBR,2024,-0.6128571428571448,5.625579633333334,6.5898797666666695,32.560497,31.709602,47.4,0.1033125,2.1,0.0978
GBR,2025,-3.9700000000000006,-3.241478366666666,3.388508766666675,26.735811,27.839529,35.94285714285714,0.109675,2.0,0.1033125
GEO,2018,-1.161904761904761,3.850035899999998,16.209801733333336,25.420744,29.980429,34.07142857142857,0.0330625,3.8,0.0241875
GEO,2019,-2.6619047619047613,-0.0701341000000006,4.072131733333336,20.019571,21.839529,13.071428571428571,0.0418125,3.5,0.0330625
GEO,2020,-1.7333333333333345,3.684992900000001,29.072951733333326,30.32787,32.357533,54.785714285714285,0.048525,3.9,0.0418125
GEO,2021,-3.804761904761904,5.119142900000004,0.1580517333333233,21.135029,26.829744,30.428571428571427,0.055325,4.0,0.048525
GEO,2022,-1.519047619047619,-2.0390340999999985,-12.33006326666667,21.448141,16.790607,28.5,0.0581874999999999,3.6,0.055325
GEO,2023,0.1238095238095233,-5.0841721,-11.59644826666667,30.76321,30.019571,68.71428571428571,0.0620375,2.5,0.0581874999999999
GEO,2024,4.766666666666666,0.4782168999999996,5.044771733333334,28.981264,33.996876,68.42857142857143,0.062375,2.6,0.0620375
GEO,2025,0.8380952380952387,-0.6424380999999997,-5.68992226666667,20.919765,21.996084,10.785714285714286,0.0692875,3.4,0.062375
GHA,2018,-2.9837398373983604,4.531860133333332,11.075244400000017,21.57033,33.337788,32.53658536585366,0.0363375,2.6,0.02185
GHA,2019,1.4308943089430954,-0.8468528666666657,1.2745444000000106,36.351486,56.899433,65.1951219512195,0.048225,2.7,0.0363375
GHA,2020,4.552845528455293,1.4881201333333358,9.219484400000011,15.180594,19.698788,12.146341463414634,0.0613125,2.5,0.048225
GHA,2021,-5.715447154471548,5.880728133333335,12.028594400000015,16.077515,24.630806,15.024390243902438,0.0729124999999999,2.9,0.0613125
GHA,2022,-12.130081300813004,2.234250133333333,6.918264400000012,15.883728,31.105913,4.024390243902439,0.0837875,3.6,0.0729124999999999
GHA,2023,-7.349593495934954,2.9283871333333344,3.816760400000007,16.33144,25.439358,18.97560975609756,0.0900874999999999,2.3,0.0837875
GHA,2024,3.0406504065040565,7.508400133333332,19.69692440000001,18.519258,35.89231,23.585365853658537,0.0962875,2.2,0.0900874999999999
GHA,2025,-18.20325203252031,3.9505371333333343,8.839744400000015,39.852993,55.91046,87.8780487804878,0.1079374999999999,3.2,0.0962875
GIN,2018,-12.46031746031744,5.745681166666671,4.982925333333327,17.801695,33.14416,10.261904761904765,0.0707749999999999,3.6,0.0443499999999999
GIN,2019,0.1587301587302079,2.992188166666665,13.303419333333323,41.55251,50.228313,66.80952380952381,0.0896125,3.9,0.0707749999999999
GIN,2020,18.611111111111114,3.4317621666666653,11.64070933333332,17.271664,16.614624,11.80952380952381,0.110175,4.0,0.0896125
GIN,2021,-28.555555555555543,8.227238166666666,3.0965653333333165,16.881931,23.372473,17.785714285714285,0.1291375,4.0,0.110175
GIN,2022,3.7539682539682815,8.018012166666665,15.182879333333332,14.722765,29.13242,3.9047619047619047,0.1460875,3.1,0.1291375
GIN,2023,-11.912698412698404,4.523898166666669,3.511669333333316,16.686235,24.957602,8.238095238095237,0.163925,3.3,0.1460875
GIN,2024,-10.888888888888886,21.982112166666667,23.131289333333328,20.107988,37.02186,19.428571428571427,0.1707,2.8,0.163925
GIN,2025,-5.865079365079339,19.12514816666667,25.272159333333303,53.274624,53.176777,111.45238095238096,0.1788374999999999,3.5,0.1707
GMB,2018,-63.53333333333336,3.820780876666671,18.608957933333336,17.671234,31.643837,6.0,0.0203125,2.6,0.016725
GMB,2019,-26.03333333333336,-1.0979121233333302,-5.925386066666665,39.31507,39.31507,78.0,0.0283875,2.4,0.0203125
GMB,2020,-10.03333333333336,12.493018876666676,26.950749933333327,23.907104,20.765028,20.5,0.0316624999999999,2.4,0.0283875
GMB,2021,-10.03333333333336,6.759051876666671,33.96906993333333,13.287672,21.50685,13.5,0.0343,2.2,0.0316624999999999
GMB,2022,-41.03333333333336,1.5686788766666702,8.291872933333337,16.438354,28.082191,6.0,0.0395,2.0,0.0343
GMB,2023,-0.0333333333333598,19.90616587666667,22.15829693333333,13.972603,18.082191,3.0,0.0451125,1.7,0.0395
GMB,2024,1.96666666666664,18.11349487666667,33.615979933333335,21.174862,26.229507,23.0,0.0450875,1.5,0.0451125
GMB,2025,4.96666666666664,22.37832887666667,28.868819933333327,34.79452,31.643837,59.0,0.0526625,2.1,0.0450875
GNB,2018,-6.5277777777778,16.011595400000004,20.35105076666666,13.424657,28.173515,2.0,0.0445124999999999,3.1,0.0293
GNB,2019,-6.5277777777778,15.345138400000003,14.53582076666666,28.630136,40.22831,26.0,0.0519625,3.1,0.0445124999999999
GNB,2020,-2.5277777777778,2.7128483999999986,16.879870766666656,14.162113,18.98907,1.0,0.0615249999999999,2.2,0.0519625
GNB,2021,-12.861111111111114,2.2636633999999987,3.59741476666666,10.0,14.657535,3.0,0.0728,2.4,0.0615249999999999
GNB,2022,7.138888888888886,17.014860400000003,24.04141076666665,14.977169,25.753426,4.5,0.0794,2.1,0.0728
GNB,2023,-9.194444444444429,27.142008399999995,47.68800676666666,13.150685,19.223745,3.333333333333333,0.0848874999999999,1.5,0.0794
GNB,2024,2.6388888888888857,13.167021400000005,23.50076076666666,19.581057,23.406195,20.666666666666668,0.0925125,1.4,0.0848874999999999
GNB,2025,0.9722222222222,10.349078400000003,12.366620766666657,32.55708,34.10959,35.166666666666664,0.0920125,2.0,0.0925125
GNQ,2018,25.111111111111114,-0.6208221666666667,-5.069708733333329,30.319633,44.292236,20.0,0.012325,2.9,0.0071875
GNQ,2019,-18.88888888888889,3.029843833333331,-7.208153733333319,38.44749,67.12329,59.0,0.01385,2.9,0.012325
GNQ,2020,-14.555555555555555,2.469877833333335,1.5333762666666786,19.85428,27.322403,0.0,0.0177625,3.0,0.01385
GNQ,2021,11.111111111111114,0.7380048333333349,-4.099343733333328,19.726027,22.831049,9.0,0.0259875,2.4,0.0177625
GNQ,2022,-11.222222222222218,3.3183308333333343,-4.633873733333331,18.082191,38.173515,2.0,0.0259249999999999,2.0,0.0259875
GNQ,2023,-15.555555555555555,-0.5624891666666656,-4.603353733333321,17.260275,35.89041,6.0,0.0271625,1.7,0.0259249999999999
GNQ,2024,-3.55555555555555,7.639745833333336,33.06820626666668,29.326048,44.717667,24.666666666666668,0.0296,1.3,0.0271625
GNQ,2025,6.777777777777772,5.780557833333333,2.5890962666666724,41.187214,74.977165,35.0,0.0292625,1.9,0.0296
GTM,2018,-14.9125,12.610047699999996,32.33340829999999,18.21918,24.606165,28.6875,0.054875,5.7,0.033575
GTM,2019,25.0875,-4.387689300000005,-6.898611700000004,40.66781,48.356163,77.625,0.072275,5.7,0.054875
GTM,2020,-7.412500000000001,-3.333761299999999,-10.950805700000004,16.974043,27.254099,20.25,0.085525,5.8,0.072275
GTM,2021,7.274999999999999,-1.4161132999999992,-16.252937700000004,27.482878,30.547945,50.6875,0.1002,5.6,0.085525
GTM,2022,-6.162500000000001,-0.0862443000000041,6.8132983,26.386986,34.075344,34.75,0.1141499999999999,4.8,0.1002
GTM,2023,5.149999999999999,-6.8630563,-12.396026700000007,27.24315,32.585617,33.625,0.1263375,4.2,0.1141499999999999
GTM,2024,4.149999999999999,0.7331976999999981,5.301038300000002,24.556011,40.334698,27.3125,0.140325,4.1,0.1263375
GTM,2025,-1.7875000000000014,-2.604929300000002,-20.63233170000001,36.267124,51.91781,71.0,0.14625,4.8,0.140325
GUY,2018,-7.314814814814817,-0.0969364999999982,-0.2239137333333332,46.544903,54.17047,128.55555555555554,0.00815,1.7,0.007525
GUY,2019,36.85185185185185,2.5111915000000025,-7.454377733333345,74.58143,82.602745,234.88888888888889,0.00985,2.1,0.00815
GUY,2020,5.435185185185183,-0.8588604999999987,-6.032303733333336,32.589554,34.41864,48.083333333333336,0.0116625,2.4,0.00985
GUY,2021,2.935185185185184,-3.5413155,-9.920413733333334,22.17656,25.045662,17.444444444444443,0.0144875,2.2,0.0116625
GUY,2022,18.157407407407405,-0.5952784999999992,5.842226266666657,47.724503,49.908676,119.27777777777776,0.0121249999999999,2.2,0.0144875
GUY,2023,34.99074074074073,-4.9470435,-20.02819373333334,55.433792,50.4414,150.30555555555554,0.0137749999999999,2.2,0.0121249999999999
GUY,2024,24.71296296296296,0.6374814999999998,1.5659062666666586,55.085003,59.25926,155.94444444444446,0.0114125,2.4,0.0137749999999999
GUY,2025,40.24074074074073,6.914721499999999,19.161736266666665,70.136986,80.19787,218.44444444444449,0.0122875,3.1,0.0114125
HND,2018,-15.79122807017544,-0.3030107666666666,0.553145133333345,19.59625,29.055517,34.73684210526316,0.0330875,4.4,0.0221749999999999
HND,2019,7.314035087719297,-2.071950766666664,-4.773924866666661,31.867338,45.11896,64.10526315789474,0.04255,4.6,0.0330875
HND,2020,-7.159649122807018,-5.270623766666663,-21.511824866666657,20.434282,32.901928,37.0,0.0538375,5.3,0.04255
HND,2021,12.156140350877196,-6.829203766666666,-30.640314866666657,31.997116,35.775055,59.89473684210526,0.0625625,4.9,0.0538375
HND,2022,-3.8964912280701753,1.1882082333333344,-1.9395648666666567,27.166546,34.938717,43.89473684210526,0.07185,4.5,0.0625625
HND,2023,5.68245614035088,0.3117862333333363,-13.095294866666649,31.117517,34.477287,62.1578947368421,0.079225,4.0,0.07185
HND,2024,8.68245614035088,0.4758662333333348,-2.643748866666656,22.993961,37.28789,39.68421052631579,0.0879374999999999,3.7,0.079225
HND,2025,-5.685964912280703,1.7756482333333352,-16.243548866666657,32.5018,51.031002,71.78947368421052,0.0932,6.0,0.0879374999999999
HRV,2018,0.3153846153846196,1.2396514333333355,6.4024927666666684,22.613277,24.341412,36.69230769230769,0.0158624999999999,3.1,0.0117875
HRV,2019,-3.9923076923076906,4.136794433333336,-3.371457233333331,28.219177,34.1412,45.76923076923077,0.0200875,3.2,0.0158624999999999
HRV,2020,12.469230769230771,-4.232275566666665,-2.532187233333332,21.437578,25.409838,32.84615384615385,0.020525,2.8,0.0200875
HRV,2021,1.4692307692307691,-1.9618215666666643,-2.99876723333334,14.288726,14.478398,15.923076923076923,0.0192625,3.0,0.020525
HRV,2022,-5.607692307692304,-1.5814695666666625,6.529622766666662,15.932561,16.606955,12.461538461538462,0.0187125,2.8,0.0192625
HRV,2023,8.23846153846154,4.568661433333332,5.696732766666671,25.226555,30.432035,43.76923076923077,0.0245875,2.8,0.0187125
HRV,2024,-0.3769230769230773,3.165242433333333,25.24939276666666,21.5847,24.08575,36.53846153846154,0.0241375,2.4,0.0245875
HRV,2025,-6.530769230769231,10.555104433333334,16.38002276666667,17.534246,21.032665,22.692307692307693,0.0269,2.7,0.0241375
HTI,2018,-9.11111111111111,2.2349498333333315,-4.162720033333343,13.333333,22.283106,15.0,0.0649875,5.7,0.0422499999999999
HTI,2019,-11.77777777777778,0.5225118333333327,-3.705910033333339,19.817352,35.25114,23.666666666666668,0.0801,5.3,0.0649875
HTI,2020,-16.11111111111111,-0.0638311666666666,-0.5743720333333329,20.856102,28.870674,27.666666666666668,0.094275,6.2,0.0801
HTI,2021,2.222222222222221,-3.141668166666669,-15.003536033333331,21.826485,28.493149,48.66666666666666,0.1085875,5.9,0.094275
HTI,2022,-3.1111111111111214,-3.007242166666668,-2.120836033333333,33.789955,33.88128,63.0,0.1201375,5.8,0.1085875
HTI,2023,17.88888888888888,-3.3518721666666664,-15.224480033333336,38.08219,35.43379,63.66666666666666,0.1251875,6.4,0.1201375
HTI,2024,14.22222222222222,5.053683833333331,1.2030039666666568,33.87978,42.896175,63.66666666666666,0.1324375,8.0,0.1251875
HTI,2025,11.555555555555555,6.818249833333333,2.777228966666655,25.479452,48.675797,47.66666666666666,0.141075,7.5,0.1324375
HUN,2018,-3.708695652173912,-3.4625821666666674,-13.764266199999994,23.061346,24.669447,30.217391304347824,0.0117375,2.2,0.009225
HUN,2019,-0.7521739130434781,-2.3755551666666683,-8.561706199999996,30.553902,34.61584,50.95652173913044,0.01265,2.0,0.0117375
