iso3,year,cdd,rx1day,rx5day,warm_days,warm_nights,wsdi,conflict_probability,hazard
KGZ,2023,2.04496124031008,-0.0258208000000017,-1.2089002333333312,19.808857,23.051928,20.25581395348837,0.0322875,2.9
KGZ,2024,4.556589147286822,3.0356722000000005,0.5747837666666697,36.05922,34.59779,64.72093023255815,0.0326,2.6
KGZ,2025,-5.420155038759692,5.416659199999998,22.963073766666675,24.587448,30.481045,33.27906976744186,0.0354125,3.2
KHM,2015,-25.385057471264368,-1.1825503000000026,5.284423699999991,17.439774,27.6051,14.96551724137931,,4.370856134080742
KHM,2016,-28.45402298850575,4.286906699999996,18.43440369999999,22.470322,42.62295,20.48275862068965,,2.9
KHM,2017,7.545977011494244,7.371856700000002,3.1298036999999965,11.705243,28.729334,7.655172413793103,0.0441,4.8
KHM,2018,9.959770114942527,5.669568699999999,12.414073699999989,11.478507,17.581484,7.517241379310345,0.06848749999999999,4.8
KHM,2019,53.7528735632184,7.544706699999999,31.785003699999976,47.302788,56.362778,110.20689655172414,0.084725,4.5
KHM,2020,-41.6264367816092,-0.0094013000000003,-5.421716300000014,10.495572,24.439419,11.482758620689657,0.1039625,4.6
KHM,2021,-37.90229885057472,5.213563700000002,4.765543699999995,9.088332,18.138876,8.586206896551724,0.121075,4.2
KHM,2022,17.442528735632195,20.2978767,30.908533699999992,24.534718,34.5111,46.13793103448276,0.133,3.9
KHM,2023,18.23563218390804,-3.7975733000000034,-13.631246300000017,25.498346,33.538025,46.96551724137931,0.146775,3.5
KHM,2024,-26.660919540229884,5.194982699999997,23.38279369999998,17.175428,32.7492,19.24137931034483,0.1564875,2.7
KHM,2025,43.54597701149423,9.741281700000002,21.525483699999995,42.46575,49.636276,111.34482758620688,0.1657375,3.4
KOR,2015,-3.43492063492063,-1.0703784333333315,-14.546237399999969,18.173515,20.88715,5.190476190476191,,2.45452027546194
KOR,2016,0.3746031746031697,-0.9399084333333292,-35.570287399999984,20.114492,19.177725,20.61904761904762,,3.2
KOR,2017,7.612698412698414,10.448501566666678,0.8572826000000191,23.509459,21.98304,27.09523809523809,0.0138625,3.7
KOR,2018,-0.2444444444444435,2.9104315666666736,43.415082600000034,18.917154,22.857143,11.571428571428571,0.018799999999999997,3.4
KOR,2019,-6.434920634920635,2.205411566666669,-34.03489739999998,19.021526,25.87084,9.285714285714286,0.0242875,3.9
KOR,2020,3.803174603174604,12.09813756666668,39.62011260000003,18.735363,21.129326,9.523809523809524,0.033112499999999996,4.1
KOR,2021,-5.101587301587301,-8.470688433333322,7.031522600000017,18.486628,17.742987,3.380952380952381,0.0343375,3.7
KOR,2022,4.184126984126984,-5.077558433333323,28.699612600000023,17.690802,21.056751,8.095238095238095,0.036875,3.5
KOR,2023,1.5174603174603156,21.496881566666676,88.59718260000002,21.004566,17.612524,19.904761904761905,0.042374999999999996,3.5
KOR,2024,-0.6253968253968303,2.7123115666666706,7.125382600000023,29.716366,34.920635,31.666666666666668,0.0458625,3.6
KOR,2025,7.326984126984126,-8.376048433333324,-21.391007399999975,26.457926,28.636662,34.666666666666664,0.051525,4.2
KWT,2015,-67.92222222222219,22.127959896666667,36.77692518666666,17.260275,17.990868,12.0,,2.16143277187729
KWT,2016,-9.25555555555556,-4.276506103333334,-8.778205813333333,19.945356,20.947176,32.333333333333336,,1.4
KWT,2017,23.41111111111113,-9.805720703333334,-14.273516813333334,26.118721,24.931509,45.333333333333336,,1.4
KWT,2018,-55.25555555555553,26.507999896666668,26.722405186666663,18.995434,19.269407,28.666666666666668,,1.3
KWT,2019,-13.25555555555556,8.341099896666668,21.446294186666663,24.748857,31.050226,57.333333333333336,,1.3
KWT,2020,-13.922222222222189,-8.435121603333334,-14.204067813333332,34.881603,24.681238,47.0,,1.0
KWT,2021,-38.92222222222219,6.998198896666667,3.7650041866666655,23.287672,21.369864,32.0,,1.2
KWT,2022,-23.92222222222219,4.900273896666667,6.935733186666667,21.27854,16.712328,26.666666666666668,,1.2
KWT,2023,0.74444444444444,1.3456233966666655,-5.468152813333333,26.666666,26.484018,38.66666666666666,,1.0
KWT,2024,-52.588888888888846,-2.256922103333334,-4.014076813333332,36.429874,30.054644,83.0,,1.4
KWT,2025,-54.25555555555553,19.375359896666662,24.632924186666667,26.027397,27.488585,43.0,,1.9
LAO,2015,-18.54273504273504,-3.102613399999996,1.7825183333333143,18.419388,20.98349,26.435897435897434,,3.279572342388287
LAO,2016,-7.491452991452988,0.5552096000000049,-0.3191316666666921,27.189297,32.198402,34.7948717948718,,2.9
LAO,2017,32.35470085470085,10.9587796,35.81222833333331,12.082894,17.393747,9.025641025641026,0.0211125,3.9
LAO,2018,30.072649572649567,3.4319546000000045,18.524498333333295,11.043203,16.094133,7.769230769230769,0.0323375,3.4
LAO,2019,52.04700854700855,10.0979976,17.584038333333325,33.972603,52.694065,64.33333333333333,0.04095,3.3
LAO,2020,-7.901709401709404,9.8706696,22.74032833333331,10.592686,21.115314,8.435897435897436,0.048825,3.9
LAO,2021,-14.388888888888886,5.2036416000000045,5.879348333333326,6.8914647,17.105726,3.17948717948718,0.05325,3.0
LAO,2022,-3.311965811965805,16.4844796,38.47071833333331,16.269758,22.395504,27.846153846153847,0.062525,3.4
LAO,2023,28.25213675213675,-4.802900399999999,-14.486831666666689,20.04215,28.401827,29.487179487179485,0.07047500000000001,2.9
LAO,2024,4.226495726495728,6.523782600000004,5.348518333333317,10.200364,26.397646,8.128205128205128,0.074875,2.2
LAO,2025,24.098290598290603,3.0163856,22.8671783333333,36.04496,45.936073,84.05128205128206,0.079325,2.4
LBN,2015,7.200000000000003,2.135507866666668,4.04509483333333,20.0,23.287672,43.0,,3.912221461450525
LBN,2016,-2.799999999999997,-3.24159813333333,5.086744833333334,15.846994,21.038252,32.0,,4.1
LBN,2017,-12.799999999999995,19.267452866666662,30.227564833333325,22.19178,24.657534,36.0,0.0330125,5.6
LBN,2018,11.200000000000005,-3.826502133333332,12.077154833333331,20.547945,34.79452,24.0,0.0493875,4.3
LBN,2019,16.200000000000003,-9.00661513333333,-11.157665166666668,26.575342,36.71233,25.0,0.0632875,5.7
LBN,2020,-31.8,-6.915922133333332,0.7253548333333342,26.775957,34.97268,38.0,0.0710875,5.4
LBN,2021,26.200000000000003,1.60166786666667,18.64023483333333,17.534246,21.369864,13.0,0.0752875,4.6
LBN,2022,-12.799999999999995,1.3482518666666683,-0.3767011666666704,21.917809,20.547945,41.0,0.08295,4.4
LBN,2023,-4.799999999999997,-1.4722311333333309,18.739688833333325,14.79452,24.109589,18.0,0.0845125,3.2
LBN,2024,13.200000000000005,2.5152988666666687,9.910054833333326,34.97268,41.80328,106.0,0.083375,2.1
LBN,2025,-16.799999999999997,-2.448927133333332,5.259494833333328,18.082191,22.19178,28.0,0.08355,7.1
LBR,2015,-18.54222222222223,5.082355633333343,1.8511123333333048,31.707764,38.630135,31.666666666666668,,0.9324242116692282
LBR,2016,-4.342222222222219,-0.2541193666666572,-1.237453666666681,20.746813,41.366123,15.8,,1.1
LBR,2017,-11.142222222222216,-2.549804366666656,-1.891997666666683,20.182648,39.92694,8.4,0.0475375,2.6
LBR,2018,16.924444444444447,9.64603863333334,3.6008423333333326,27.305937,39.799088,26.266666666666666,0.071875,2.8
LBR,2019,-19.47555555555556,4.387664633333344,13.14083233333332,51.123287,74.136986,101.53333333333332,0.094475,2.8
LBR,2020,20.52444444444444,11.63384663333334,13.768672333333312,20.29144,28.724955,11.933333333333334,0.1164875,3.2
LBR,2021,-3.6088888888888846,4.380550633333343,-2.357037666666685,18.210047,33.260273,5.333333333333333,0.13188750000000002,2.8
LBR,2022,5.524444444444441,2.003610633333345,4.6495823333333135,20.347033,32.71233,12.6,0.14545,3.2
LBR,2023,19.457777777777764,4.682590633333341,16.562102333333314,25.515982,42.392693,15.4,0.1641875,2.3
LBR,2024,12.857777777777784,10.07948063333334,2.945672333333306,30.400728,51.5847,29.266666666666666,0.17731249999999998,2.1
LBR,2025,0.4577777777777783,29.612640633333346,24.87551233333332,55.762558,82.283104,110.4,0.1894875,2.7
LBY,2015,-259.32447731967824,-1.07767088,-2.055788793333333,22.218998,21.871542,37.19867549668874,,6.561714305573044
LBY,2016,-91.9663182233072,-0.5948870799999999,-1.2198001933333336,15.025514,16.728188,24.00662251655629,,6.2
LBY,2017,-254.6246178184489,-1.0390797799999998,-0.7952507933333335,16.590765,16.943663,21.00993377483444,0.8217375,8.4
LBY,2018,36.53272483889373,2.63093602,2.765601206666667,22.18543,25.814207,38.71523178807947,0.7335625,8.4
LBY,2019,-82.11143100526215,-0.9472892799999996,-1.7451340933333332,23.978045,29.363148,36.74503311258278,0.6470625,8.4
LBY,2020,-206.00271429824028,-1.3558986799999997,-2.524082093333333,15.899467,15.603625,18.02317880794702,0.5831624999999999,8.2
LBY,2021,-37.21170054704106,-1.98153748,-2.798942993333333,23.077202,22.909372,28.4271523178808,0.5325375,8.2
LBY,2022,-78.92382596324535,-1.92312038,-2.962561793333333,14.231153,15.411412,19.490066225165563,0.4837875,8.2
LBY,2023,172.41624756616648,-0.2185381799999999,0.5152452066666671,14.644834,17.964256,17.05298013245033,0.4444625,8.2
LBY,2024,262.48867973670906,2.69928952,2.499690206666666,30.738611,32.38429,63.98344370860927,0.40745,4.0
LBY,2025,-198.47846397229503,-0.8394568799999997,-1.1298624933333334,27.505217,30.055338,45.70860927152318,0.3713125,3.9
LKA,2015,19.93333333333333,7.747768566666672,21.94366530000002,14.744708,17.907845,25.90909090909091,,5.823020722159558
LKA,2016,10.206060606060603,14.17609756666667,50.45527530000001,21.609537,39.021362,24.181818181818183,,4.0
LKA,2017,-15.521212121212129,3.321719566666673,18.16090530000001,8.866749,26.176836,5.181818181818182,0.0409375,3.7
LKA,2018,0.1151515151515099,-1.3413124333333286,-8.5465047,10.958904,21.494396,10.181818181818182,0.058137499999999995,4.5
LKA,2019,57.478787878787855,-2.3789944333333324,-7.903339699999989,27.845581,56.164383,48.45454545454545,0.07255,3.3
LKA,2020,-6.612121212121217,-3.811672433333328,0.2719953000000004,10.407352,28.06756,8.363636363636363,0.08335000000000001,4.1
LKA,2021,-16.521212121212127,-0.8945574333333326,10.056125300000003,5.031133,10.809464,1.0909090909090908,0.091725,4.4
LKA,2022,-3.88484848484849,-4.852049433333331,1.9115953000000017,14.968866,26.251556,16.0,0.099025,3.9
LKA,2023,7.024242424242424,2.156375566666668,22.665435300000013,22.141968,46.50062,35.90909090909091,0.10438750000000001,3.3
LKA,2024,-10.612121212121217,-3.7309614333333343,-7.3974647,8.271237,25.832092,6.363636363636363,0.10769999999999999,2.7
LKA,2025,32.75151515151515,-2.427181433333331,7.619655300000005,35.990036,49.813198,81.81818181818181,0.112425,3.0
LSO,2015,-4.933333333333334,10.072255133333329,2.3503462999999982,17.260273,27.397259,12.6,,1.535587008053183
LSO,2016,-4.733333333333334,9.152559133333328,50.432166300000006,13.278688,16.885246,12.4,,1.7
LSO,2017,-8.133333333333333,-6.65038186666667,-7.932887700000009,15.835617,21.808218,11.2,0.023624999999999997,2.2
LSO,2018,5.666666666666664,8.354065133333329,55.8193263,8.493151,10.082191,0.0,0.0362,2.6
LSO,2019,-8.733333333333334,-5.407358866666669,7.216450299999991,22.136986,25.917807,14.6,0.0434625,2.4
LSO,2020,-11.133333333333333,12.856802133333323,43.8057263,11.5847,18.032787,2.6,0.0496375,2.2
LSO,2021,-1.333333333333332,3.62524213333333,32.67431629999999,14.575342,16.109589,12.6,0.0513375,1.9
LSO,2022,-12.733333333333334,0.8630881333333278,-6.868953700000006,14.684932,21.917809,4.8,0.055212500000000005,1.7
LSO,2023,1.0666666666666664,16.204557133333324,44.9825463,20.164383,15.506849,20.2,0.057512499999999994,1.5
LSO,2024,-6.533333333333331,4.765055133333327,17.3203563,25.956284,29.89071,45.4,0.0617875,1.2
LSO,2025,-5.933333333333334,1.804677133333328,36.39170630000001,9.150685,20.821918,0.0,0.061925,2.1
LTU,2015,-3.270588235294122,-1.253500666666664,-8.82293383333333,29.991941,29.18614,66.76470588235294,,0.7389646736161006
LTU,2016,6.72941176470588,3.2072403333333384,2.733348166666673,16.409513,18.22565,25.23529411764705,,0.8
LTU,2017,-2.152941176470589,0.3911773333333386,-6.32214583333333,18.501207,17.93715,36.1764705882353,0.006375,0.9
LTU,2018,-8.211764705882356,3.669550333333337,8.886428166666676,22.96535,21.611603,44.41176470588236,0.00905,0.9
LTU,2019,-0.1529411764705912,-4.815693666666661,-17.665875833333324,30.862207,30.024174,39.35294117647059,0.009649999999999999,0.9
LTU,2020,2.2588235294117567,3.8182363333333385,7.229320166666675,17.309547,16.586308,25.0,0.0145625,0.9
LTU,2021,6.670588235294115,16.95908833333334,21.77782416666667,17.96938,18.581789,30.58823529411765,0.0147125,0.9
LTU,2022,-3.094117647058825,7.909245333333338,-1.0717818333333256,13.408542,15.100724,9.705882352941176,0.013875,0.8
LTU,2023,2.1411764705882312,3.299809333333336,1.6365341666666708,37.614826,37.389202,51.8235294117647,0.013375,0.8
LTU,2024,-0.0941176470588267,2.736550333333337,9.837658166666673,18.997107,17.261332,38.294117647058826,0.015475000000000001,1.2
LTU,2025,-3.388235294117649,11.350018333333338,12.68683416666667,23.352135,27.429491,37.47058823529412,0.0161625,1.7
LVA,2015,-3.3263157894736857,0.6607965666666686,-2.950347900000004,28.089401,28.94016,61.73684210526316,,0.5088170402822594
LVA,2016,10.305263157894736,-1.7414834333333324,-0.3923059000000037,19.830313,23.454126,26.94736842105263,,1.0
LVA,2017,3.2526315789473657,11.88257856666667,9.329216099999996,18.442682,19.639511,38.26315789473684,0.0065125,1.3
LVA,2018,-9.063157894736843,3.2941105666666672,14.494224099999997,22.350397,22.55227,42.0,0.0097375,1.2
LVA,2019,-1.5368421052631582,3.6815865666666703,3.4366761,29.271809,28.666185,33.68421052631579,0.011725000000000001,1.2
LVA,2020,6.09473684210526,2.367609566666669,10.424624099999996,16.048317,16.335922,20.789473684210527,0.0116375,1.1
LVA,2021,4.778947368421051,15.854029566666672,13.7131141,20.0,22.725306,34.73684210526316,0.0125375,1.2
LVA,2022,-0.5894736842105281,4.83416256666667,4.667104099999996,13.020908,15.3713045,6.052631578947368,0.011825,1.1
LVA,2023,1.410526315789472,-3.1229504333333296,-1.1198358999999982,35.89041,35.96251,58.8421052631579,0.01455,1.1
LVA,2024,0.4631578947368417,1.5223435666666705,-6.512675899999998,18.708656,19.974115,36.26315789473684,0.0141625,1.3
LVA,2025,-4.378947368421054,10.184622566666672,4.795794100000002,21.831291,27.33958,31.0,0.0182625,1.7
MAR,2015,-67.84947090104808,-1.1906289666666652,-3.516413000000004,16.925146,16.912916,24.9375,,2.57588278159834
MAR,2016,-28.93940489444745,-0.0424519666666665,-1.462697000000002,16.59836,16.347092,25.553571428571427,,2.3
MAR,2017,27.41033302052054,-6.385630966666666,-15.184269000000002,23.309689,19.016634,42.88392857142857,0.039875,4.5
MAR,2018,87.03743386085668,2.8425880333333358,2.8239079999999994,18.488256,18.471134,30.589285714285715,0.063825,4.6
MAR,2019,-78.81243386401104,-4.509873966666666,-14.089454000000002,31.514189,33.226517,62.63392857142857,0.0841125,4.6
MAR,2020,11.296969228401736,3.401692033333333,2.5895439999999965,24.036396,21.674961,39.04464285714285,0.1031125,4.5
MAR,2021,6.279316977739768,7.696801033333333,9.858631999999997,15.5773,15.291097,23.116071428571427,0.123575,3.9
MAR,2022,-14.384319385896587,-2.884317966666666,-9.610042000000004,21.665852,24.863012,26.589285714285715,0.1373875,3.4
MAR,2023,-40.60873016030735,2.4454070333333355,3.4590679999999985,14.060666,12.5318,21.767857142857142,0.15257500000000002,2.7
MAR,2024,36.376064267147626,7.533750033333334,16.704892999999995,19.242779,23.365536,28.517857142857142,0.16210000000000002,3.2
MAR,2025,-80.02341912111282,-0.5351709666666657,-1.919632000000004,20.041584,21.656067,31.517857142857142,0.175125,4.0
MDA,2015,1.2380952380952337,-4.455922600000001,-9.037019200000003,28.806261,30.880627,29.142857142857142,,4.003943053676101
MDA,2016,-5.333333333333339,4.412361399999998,9.679420799999995,11.358314,14.285714,8.857142857142858,,3.5
MDA,2017,15.23809523809524,3.307537400000001,18.0526268,16.438356,19.804306,0.8571428571428571,0.0121375,2.3
MDA,2018,-0.1904761904761969,-0.6481946000000001,-9.664859200000002,27.08415,27.4364,38.85714285714285,0.015525,2.4
MDA,2019,10.666666666666664,-0.6356925999999987,-5.2350092,31.389433,32.21135,41.0,0.022225,2.2
MDA,2020,0.6666666666666607,-3.6273816,9.440374799999994,21.97502,25.526932,38.85714285714285,0.025275,3.0
MDA,2021,-3.7619047619047663,16.894777400000002,13.3347038,16.046967,17.41683,17.0,0.031237499999999998,2.9
MDA,2022,-9.761904761904766,0.3327103999999998,-2.7395692000000054,14.677103,13.855186,9.142857142857142,0.03365,2.7
MDA,2023,1.5238095238095184,7.111723399999999,5.702314799999996,34.09002,38.708412,79.71428571428571,0.032825,2.3
MDA,2024,-2.0476190476190546,-4.718493599999999,-13.932092200000003,26.26854,27.4395,30.142857142857142,0.0324125,1.8
MDA,2025,-1.190476190476197,17.3928934,25.2662308,27.906067,28.023483,54.42857142857143,0.037925,3.0
MDG,2015,0.769636963696378,4.280813733333339,-16.778260999999986,35.068493,32.553913,59.54455445544554,,3.617743988233546
MDG,2016,16.64092409240925,12.156553733333348,38.25046900000001,29.627224,31.745388,51.693069306930695,,3.1
MDG,2017,0.363696369636969,0.6225537333333406,-0.0649410000000045,26.480402,28.216465,44.67326732673267,0.0394375,4.0
MDG,2018,-14.200660066006591,0.7559917333333459,-38.16525100000001,13.950902,21.342737,13.88118811881188,0.062400000000000004,3.9
MDG,2019,23.1953795379538,-7.640396266666656,-21.893021000000005,35.168858,40.14648,72.32673267326733,0.0911125,3.9
MDG,2020,3.5023102310231167,0.4555337333333398,-14.558491000000004,19.352919,23.123951,25.900990099009903,0.1127,3.9
MDG,2021,24.888448844884493,-17.01131126666666,-42.46622099999999,20.119354,19.25946,23.23762376237624,0.13313750000000002,3.8
MDG,2022,1.7300330033003348,14.03765773333334,41.192229,18.429405,27.264343,17.564356435643564,0.154175,3.9
MDG,2023,31.779537953795383,-1.2838642666666544,7.160309000000012,28.970568,34.699577,46.42574257425743,0.1777375,3.9
MDG,2024,12.056765676567665,6.134763733333337,7.274549000000007,23.343073,33.271114,28.544554455445542,0.19852499999999998,4.0
MDG,2025,6.878547854785488,-13.186410266666655,-21.74998099999999,24.62227,41.719788,38.0990099009901,0.2146375,3.8
MEX,2015,7.327136150234736,1.8914193666666608,-1.2615882666666636,18.414045,23.419641,22.43098591549296,,8.337561078708207
MEX,2016,16.33840375586854,2.5371343666666637,7.014801733333329,18.620796,20.056953,21.622535211267607,,8.1
MEX,2017,14.642629107981207,-3.2194006333333363,-1.8941982666666632,21.875362,23.38491,35.1943661971831,0.037175,8.2
MEX,2018,-1.3996244131455526,2.93723936666666,0.2266017333333394,23.144125,25.185415,35.50704225352113,0.06515,8.2
MEX,2019,25.7806572769953,-0.2602256333333415,-5.128048266666667,36.96469,34.642483,73.24788732394366,0.08008749999999999,8.2
MEX,2020,20.518685446009385,2.5290893666666605,1.1538917333333387,30.733473,28.72316,58.797183098591546,0.1072,8.1
MEX,2021,4.591924882629101,3.383123366666659,8.000171733333332,19.151844,23.631102,25.49014084507042,0.122875,8.1
MEX,2022,6.417276995305159,4.785161366666664,7.134506733333339,16.700752,20.718502,16.64788732394366,0.1399125,6.9
MEX,2023,4.2961502347417735,-0.3608606333333384,-0.4816382666666641,22.075247,25.517267,32.67887323943662,0.15763749999999999,6.9
MEX,2024,-6.4784976525821705,1.983133366666664,8.978371733333333,18.925575,27.256214,20.698591549295774,0.169225,6.8
MEX,2025,-5.47004694835681,-0.3987066333333402,-3.7653582666666665,24.827318,29.484083,45.86197183098592,0.18460000000000001,8.0
MKD,2015,-5.013333333333332,7.7149012000000035,17.514454,28.71233,28.657536,40.6,,1.942094104419305
MKD,2016,13.186666666666667,6.8153112,1.3445310000000037,13.934427,15.5737705,26.0,,2.1
MKD,2017,-6.413333333333334,-0.6866157999999984,1.222604000000004,31.452053,33.80822,56.8,0.0104125,2.7
MKD,2018,-8.013333333333332,4.630689199999999,7.810108,24.931507,27.890411,50.4,0.016625,2.8
MKD,2019,17.186666666666667,0.5529061999999989,-3.295738999999997,28.383564,31.452053,48.6,0.018912500000000002,3.6
MKD,2020,25.38666666666667,4.5120222000000005,1.4900889999999976,26.393442,28.306011,55.2,0.022400000000000003,2.8
MKD,2021,-2.6133333333333333,6.391168199999999,10.380397000000002,16.931507,19.945206,27.6,0.02315,2.3
MKD,2022,0.3866666666666667,0.6552602000000007,-9.865265999999998,19.397259,22.191782,22.0,0.021637499999999997,2.1
MKD,2023,11.786666666666669,1.663852200000001,7.789076999999999,30.739725,32.547947,70.0,0.023087499999999997,2.1
MKD,2024,-7.613333333333333,-2.693561800000001,-11.140425999999998,34.590164,36.502735,75.2,0.02355,1.7
MKD,2025,-10.813333333333333,0.9137722000000004,19.161614,16.109589,18.90411,22.0,0.02415,2.0
MLI,2015,-233.52433320876645,-0.0010202266666681,-2.238627666666666,26.617199,24.83511,42.80555555555556,,6.012817844576648
MLI,2016,-92.36405580556864,2.109989773333332,1.103111333333331,19.464684,23.598461,21.944444444444443,,6.2
MLI,2017,-84.7225750753455,-1.473893226666668,-2.525161666666669,22.994673,16.054033,27.98611111111111,0.9259625,5.4
MLI,2018,72.94360901487096,3.161062773333331,4.551239333333331,20.399544,27.938864,26.62037037037037,0.88325,5.3
MLI,2019,-33.04404291481774,2.8697257733333323,5.712595333333333,33.68214,33.229324,73.125,0.8483750000000001,6.1
MLI,2020,-95.26134512882136,6.068085773333333,8.398447333333333,20.260323,11.402044,36.84722222222222,0.8157125000000001,6.3
MLI,2021,-93.62897096703551,1.269695773333332,2.664633333333331,21.75038,21.010908,35.583333333333336,0.7857375000000001,5.9
MLI,2022,-50.17370401176851,4.211725773333331,9.860710333333332,29.001778,26.501778,54.44907407407408,0.7674625,7.3
MLI,2023,-66.97394945687381,13.01053577333333,19.91458333333333,18.34475,23.710047,29.77314814814815,0.747375,7.3
MLI,2024,-107.96710311912112,16.672314773333333,23.433809333333333,28.195204,35.86192,59.68981481481482,0.7357375,7.2
MLI,2025,-171.3717542819118,5.320269773333333,6.547291333333334,33.920597,37.394722,72.08796296296296,0.7286499999999999,7.9
MMR,2015,9.694492753623194,-3.074639733333328,-6.075771000000003,21.131626,24.011911,36.70434782608696,,8.222079902310865
MMR,2016,35.52927536231887,3.116610266666669,2.795139000000006,23.119505,23.939177,33.95652173913044,,7.4
MMR,2017,29.190144927536224,-0.290655733333331,-1.0622109999999907,16.078619,22.425253,17.991304347826087,0.9128499999999999,7.5
MMR,2018,26.92057971014493,6.50997026666667,21.149719000000005,8.607505,17.488981,7.095652173913043,0.8579375,7.5
MMR,2019,28.407536231884063,3.19953326666667,13.720799,29.855865,48.690887,57.095652173913045,0.81355,8.6
MMR,2020,11.824927536231897,-1.4903197333333296,-11.878430999999978,16.28653,24.920408,28.469565217391303,0.7672625,7.4
MMR,2021,19.28579710144929,-4.437929733333327,-7.572980999999999,9.405599,21.531864,7.339130434782609,0.731775,7.4
MMR,2022,-21.5750724637681,14.648330266666669,31.510739,18.770697,26.830256,40.71304347826087,0.707375,7.4
MMR,2023,4.329275362318853,4.312940266666672,29.479719000000017,19.571173,28.669447,30.62608695652174,0.6720625,9.2
MMR,2024,-9.74898550724636,14.989340266666666,40.30042900000001,14.813495,27.441198,16.043478260869566,0.6414875000000001,9.0
MMR,2025,11.772753623188436,-2.1165757333333275,-4.754180999999988,22.44193,36.414536,39.07826086956522,0.6234125,8.4
MNE,2015,-3.5111111111111057,7.620736900000004,40.73516460000002,23.196348,20.0,33.666666666666664,,1.270460588406767
MNE,2016,5.155555555555555,-8.568428099999998,-16.54226539999999,14.480874,12.568306,26.0,,1.8
MNE,2017,-2.1777777777777736,-11.875259099999994,-15.617975399999992,32.237442,30.867579,73.33333333333333,0.00645,2.3
MNE,2018,-4.844444444444445,12.202213900000004,36.2023446,23.92694,24.840181,44.0,0.0075875000000000005,2.5
MNE,2019,-2.1777777777777736,-10.015143099999996,-14.4488894,27.671234,30.41096,48.333333333333336,0.0072875,2.4
MNE,2020,27.488888888888884,8.983741900000005,23.995964600000008,27.322403,26.229507,65.0,0.009025,2.4
MNE,2021,-1.1777777777777736,-3.8434101,-6.031765399999998,15.707763,13.515983,24.0,0.0098125,2.5
MNE,2022,3.155555555555555,12.457278900000006,2.1416546000000096,19.817352,18.356165,28.666666666666668,0.0090375,2.5
MNE,2023,9.155555555555562,0.7611119000000031,-6.281561399999987,25.20548,26.484018,53.333333333333336,0.0081875,2.4
MNE,2024,-5.177777777777774,-1.7718010999999976,27.972644599999995,29.690346,27.504553,59.66666666666666,0.00995,1.7
MNE,2025,-6.177777777777774,7.1872939,27.644274600000017,18.264841,20.456621,16.333333333333332,0.011675,2.2
MNG,2015,-23.733346933818417,1.2510058000000015,1.4502646999999982,18.947884,20.786446,18.005509641873278,,1.925950944932716
MNG,2016,-7.665211029318868,3.637546799999999,3.937724700000004,16.27527,16.079575,15.278236914600551,,2.4
MNG,2017,-8.839731218655743,0.6959178000000001,0.3330127000000011,21.406092,24.062796,14.953168044077136,0.007325000000000001,3.6
MNG,2018,0.5193619734359487,6.400350800000002,13.6210607,19.071663,20.463413,11.016528925619834,0.0087875,2.7
MNG,2019,-4.521960340613646,-1.8376291999999983,-4.453228299999999,19.06638,20.39624,14.606060606060606,0.014450000000000001,2.0
MNG,2020,-4.103227558244498,0.9183407999999992,-2.722708299999997,24.651884,22.10631,23.06611570247934,0.01575,1.5
MNG,2021,0.2989762985048116,0.7168677999999993,1.4650476999999995,20.536623,21.304201,25.239669421487605,0.0171,1.6
MNG,2022,-9.179510224180603,-3.1847072,-4.439965299999997,18.273897,20.360014,9.43526170798898,0.02,1.6
MNG,2023,33.268673268201795,4.2098388,3.703396699999999,21.871769,25.24699,16.738292011019283,0.021437499999999998,1.6
MNG,2024,-6.017828109208679,4.100492800000001,2.198048700000001,30.742596,33.29043,31.21487603305785,0.019825,1.7
MNG,2025,25.07859062357369,-1.2360192000000012,-3.7793452999999992,26.37609,27.56708,40.72176308539945,0.020499999999999997,2.0
MOZ,2015,3.9438095238095343,-0.3879799666666699,6.981894299999993,21.906067,30.062622,23.042857142857144,,4.384983980437299
MOZ,2016,26.450952380952387,3.099586033333331,6.125884299999996,26.407104,29.106167,46.121428571428574,,4.3
MOZ,2017,8.058095238095234,14.80724003333333,55.7234143,19.105675,25.696672,35.621428571428574,0.9318000000000001,5.3
MOZ,2018,-9.94904761904762,2.01986303333333,12.852844299999989,8.966731,17.475538,6.035714285714286,0.90375,5.2
MOZ,2019,8.0652380952381,5.019775033333332,9.868024300000002,20.698631,39.232876,23.057142857142857,0.8736624999999999,5.1
MOZ,2020,6.336666666666673,-0.0493469666666683,-3.4297157000000027,17.903982,18.969555,17.37142857142857,0.844775,5.3
MOZ,2021,7.972380952380959,0.8278400333333309,9.325494300000004,11.978474,19.285715,9.942857142857145,0.8235250000000001,6.4
MOZ,2022,5.6295238095238105,-4.362619966666671,-6.709850700000004,12.023483,23.054794,7.385714285714286,0.79795,7.8
MOZ,2023,8.436666666666667,4.561363033333329,9.752074300000004,22.311153,28.49315,27.75,0.7816500000000001,7.8
MOZ,2024,-0.8561904761904771,-0.0749469666666655,10.919124299999991,16.272444,32.72248,13.25,0.7611249999999999,6.1
MOZ,2025,7.222380952380959,-2.3520699666666687,-1.7740157000000067,23.074364,32.694717,23.6,0.7420375,7.1
MRT,2015,-268.2543771176603,-0.6540152899999998,-1.05822881,21.764442,17.419596,28.07608695652174,,3.138721113265469
